,head,tail,label
216,Drug:2820,Protein:2812,0
217,Drug:6509,Protein:4145,0
218,Drug:1132,Protein:3593,0
219,Drug:425,Protein:1028,0
220,Drug:5670,Protein:2025,0
221,Drug:1584,Protein:1322,0
222,Drug:5165,Protein:934,0
223,Drug:4479,Protein:2822,1
224,Drug:246,Protein:2601,0
225,Drug:2009,Protein:4279,0
226,Drug:616,Protein:3391,1
227,Drug:5249,Protein:1095,1
228,Drug:2867,Protein:1395,0
229,Drug:6242,Protein:155,1
230,Drug:4490,Protein:571,0
231,Drug:1967,Protein:2789,0
232,Drug:2031,Protein:2241,0
233,Drug:2599,Protein:2199,0
234,Drug:1609,Protein:752,1
235,Drug:2419,Protein:1175,0
236,Drug:2582,Protein:4322,0
237,Drug:4654,Protein:4049,0
238,Drug:5573,Protein:1715,0
239,Drug:5757,Protein:2878,0
240,Drug:2615,Protein:2506,0
241,Drug:4862,Protein:784,1
242,Drug:3475,Protein:1631,1
243,Drug:1992,Protein:1852,1
244,Drug:5573,Protein:3523,0
245,Drug:2761,Protein:224,0
246,Drug:307,Protein:2403,1
247,Drug:2773,Protein:2407,1
248,Drug:5479,Protein:1226,0
249,Drug:3462,Protein:1854,1
250,Drug:2074,Protein:474,1
251,Drug:3495,Protein:2527,1
252,Drug:3518,Protein:39,1
253,Drug:1643,Protein:586,0
254,Drug:1176,Protein:2856,0
255,Drug:898,Protein:3115,0
256,Drug:4919,Protein:169,0
257,Drug:1673,Protein:3887,1
258,Drug:5050,Protein:2445,1
259,Drug:452,Protein:1368,1
260,Drug:2100,Protein:1497,0
261,Drug:3066,Protein:1851,0
262,Drug:1601,Protein:3980,0
263,Drug:5846,Protein:3629,0
264,Drug:1730,Protein:2298,1
265,Drug:3729,Protein:3260,0
266,Drug:439,Protein:3170,1
267,Drug:3423,Protein:1335,0
268,Drug:4177,Protein:4059,0
269,Drug:725,Protein:2502,0
270,Drug:1721,Protein:2411,0
271,Drug:6056,Protein:4292,0
272,Drug:3046,Protein:2309,1
273,Drug:188,Protein:4148,0
274,Drug:127,Protein:3972,1
275,Drug:3765,Protein:3671,0
276,Drug:2648,Protein:790,0
277,Drug:1000,Protein:2156,1
278,Drug:1429,Protein:2588,0
279,Drug:4336,Protein:3136,0
280,Drug:2917,Protein:1352,0
281,Drug:77,Protein:212,1
282,Drug:2570,Protein:2474,1
283,Drug:24,Protein:1717,0
284,Drug:3734,Protein:3187,0
285,Drug:2329,Protein:833,0
286,Drug:1670,Protein:904,1
287,Drug:2412,Protein:2986,1
288,Drug:2394,Protein:2018,1
289,Drug:2967,Protein:1321,0
290,Drug:757,Protein:1301,1
291,Drug:5981,Protein:1301,1
292,Drug:5936,Protein:733,0
293,Drug:6679,Protein:1323,1
294,Drug:6619,Protein:320,1
295,Drug:4536,Protein:3385,0
296,Drug:3277,Protein:750,0
297,Drug:2435,Protein:1448,1
298,Drug:1345,Protein:4099,1
299,Drug:707,Protein:77,0
300,Drug:5489,Protein:1768,0
301,Drug:5892,Protein:1296,0
302,Drug:4294,Protein:2641,0
303,Drug:4200,Protein:2798,1
304,Drug:3981,Protein:3534,1
305,Drug:6660,Protein:2950,0
306,Drug:6422,Protein:3091,0
307,Drug:857,Protein:1541,1
308,Drug:3787,Protein:3105,0
309,Drug:4341,Protein:3917,0
310,Drug:182,Protein:3013,1
311,Drug:5153,Protein:75,1
312,Drug:4983,Protein:1532,1
313,Drug:4159,Protein:2267,0
314,Drug:1191,Protein:2437,1
315,Drug:579,Protein:1942,0
316,Drug:2092,Protein:834,0
317,Drug:4963,Protein:33,1
318,Drug:5018,Protein:2797,0
319,Drug:4780,Protein:1966,0
320,Drug:163,Protein:2209,0
321,Drug:1036,Protein:2247,1
322,Drug:3784,Protein:2218,0
323,Drug:1000,Protein:1644,1
324,Drug:1000,Protein:3836,1
325,Drug:1873,Protein:3526,0
326,Drug:4355,Protein:3665,1
327,Drug:1142,Protein:1021,0
328,Drug:3553,Protein:2022,0
329,Drug:3645,Protein:1422,0
330,Drug:67,Protein:984,0
331,Drug:5358,Protein:3161,0
332,Drug:2277,Protein:789,0
333,Drug:5598,Protein:299,0
334,Drug:508,Protein:1263,0
335,Drug:1196,Protein:935,0
336,Drug:6432,Protein:2714,1
337,Drug:4761,Protein:1178,1
338,Drug:4112,Protein:1144,0
339,Drug:3317,Protein:1177,0
340,Drug:6150,Protein:4188,0
341,Drug:1069,Protein:2986,0
342,Drug:3883,Protein:2340,0
343,Drug:5143,Protein:7,0
344,Drug:1326,Protein:4425,1
345,Drug:4880,Protein:1808,0
346,Drug:3742,Protein:144,1
347,Drug:5060,Protein:1019,0
348,Drug:3677,Protein:1951,0
349,Drug:3752,Protein:3751,1
350,Drug:2855,Protein:1048,0
351,Drug:1317,Protein:3049,1
352,Drug:4776,Protein:30,1
353,Drug:3257,Protein:3409,1
354,Drug:5959,Protein:3519,0
355,Drug:3195,Protein:3339,0
356,Drug:265,Protein:3832,1
357,Drug:6635,Protein:2273,0
358,Drug:3955,Protein:3750,1
359,Drug:1380,Protein:1487,1
360,Drug:883,Protein:3322,0
361,Drug:6217,Protein:4003,0
362,Drug:6043,Protein:2874,1
363,Drug:3595,Protein:1677,1
364,Drug:2875,Protein:1844,0
365,Drug:4983,Protein:3985,0
366,Drug:3399,Protein:1398,0
367,Drug:2111,Protein:4325,0
368,Drug:4718,Protein:2807,1
369,Drug:5999,Protein:2299,0
370,Drug:1498,Protein:33,1
371,Drug:624,Protein:935,0
372,Drug:615,Protein:1798,0
373,Drug:526,Protein:4084,0
374,Drug:5180,Protein:927,0
375,Drug:4015,Protein:926,0
376,Drug:1869,Protein:3544,1
377,Drug:6649,Protein:3136,0
378,Drug:4225,Protein:2050,1
379,Drug:5157,Protein:1932,1
380,Drug:6430,Protein:830,1
381,Drug:4518,Protein:656,0
382,Drug:6640,Protein:3703,0
383,Drug:4927,Protein:3466,0
384,Drug:5336,Protein:558,0
385,Drug:4518,Protein:4389,0
386,Drug:4603,Protein:2807,0
387,Drug:6214,Protein:2099,1
388,Drug:2275,Protein:3901,0
389,Drug:3479,Protein:4408,0
390,Drug:4965,Protein:1120,1
391,Drug:1960,Protein:1481,0
392,Drug:3114,Protein:3761,1
393,Drug:3240,Protein:3334,0
394,Drug:2963,Protein:2300,0
395,Drug:6067,Protein:1184,1
396,Drug:5926,Protein:2277,0
397,Drug:4254,Protein:903,1
398,Drug:4294,Protein:2527,0
399,Drug:6784,Protein:2817,0
400,Drug:2570,Protein:147,1
401,Drug:5140,Protein:2887,1
402,Drug:5631,Protein:3289,1
403,Drug:732,Protein:4135,0
404,Drug:5912,Protein:3259,0
405,Drug:4039,Protein:1019,1
406,Drug:6414,Protein:4460,0
407,Drug:136,Protein:1786,1
408,Drug:2342,Protein:4137,0
409,Drug:5068,Protein:1053,1
410,Drug:4510,Protein:496,1
411,Drug:4925,Protein:421,0
412,Drug:26,Protein:2753,1
413,Drug:75,Protein:3864,0
414,Drug:5822,Protein:141,0
415,Drug:562,Protein:1374,1
416,Drug:2653,Protein:1332,1
417,Drug:309,Protein:2383,1
418,Drug:1442,Protein:3198,0
419,Drug:1352,Protein:3360,1
420,Drug:1866,Protein:2478,0
421,Drug:5660,Protein:1647,1
422,Drug:5160,Protein:1129,0
423,Drug:4017,Protein:2356,0
424,Drug:1321,Protein:2771,0
425,Drug:2103,Protein:2380,0
426,Drug:4953,Protein:4352,1
427,Drug:4435,Protein:400,0
428,Drug:303,Protein:4179,0
429,Drug:3284,Protein:1931,1
430,Drug:1743,Protein:570,1
431,Drug:6255,Protein:3218,1
432,Drug:1643,Protein:1684,0
433,Drug:327,Protein:2642,0
434,Drug:5409,Protein:1049,1
435,Drug:3357,Protein:2739,0
436,Drug:3543,Protein:1731,0
437,Drug:1315,Protein:1397,0
438,Drug:314,Protein:249,1
439,Drug:5213,Protein:2641,0
440,Drug:2724,Protein:1918,0
441,Drug:4069,Protein:708,1
442,Drug:5220,Protein:999,0
443,Drug:3827,Protein:2140,0
444,Drug:3259,Protein:2088,0
445,Drug:2531,Protein:394,1
446,Drug:2738,Protein:2235,1
447,Drug:3723,Protein:1819,0
448,Drug:2306,Protein:3063,0
449,Drug:5942,Protein:922,0
450,Drug:3531,Protein:394,1
451,Drug:3000,Protein:2878,0
452,Drug:5640,Protein:137,0
453,Drug:1191,Protein:1984,1
454,Drug:1884,Protein:1864,1
455,Drug:1757,Protein:1517,0
456,Drug:4369,Protein:671,1
457,Drug:6206,Protein:981,0
458,Drug:1894,Protein:4355,0
459,Drug:868,Protein:422,0
460,Drug:2750,Protein:1334,1
461,Drug:6675,Protein:2590,0
462,Drug:5570,Protein:2660,1
463,Drug:4585,Protein:731,0
464,Drug:6663,Protein:2976,0
465,Drug:3734,Protein:3357,0
466,Drug:5195,Protein:1553,1
467,Drug:4404,Protein:2558,0
468,Drug:1159,Protein:1930,1
469,Drug:3635,Protein:3385,1
470,Drug:4756,Protein:1649,0
471,Drug:362,Protein:3617,0
472,Drug:6385,Protein:791,1
473,Drug:2141,Protein:1062,0
474,Drug:6011,Protein:425,1
475,Drug:6779,Protein:1354,0
476,Drug:2623,Protein:3066,1
477,Drug:4430,Protein:1949,1
478,Drug:536,Protein:3618,0
479,Drug:3826,Protein:641,1
480,Drug:4396,Protein:2680,0
481,Drug:6264,Protein:257,0
482,Drug:5061,Protein:113,1
483,Drug:1231,Protein:2597,1
484,Drug:1245,Protein:1770,0
485,Drug:396,Protein:509,0
486,Drug:724,Protein:3140,0
487,Drug:760,Protein:2740,0
488,Drug:2472,Protein:4179,0
489,Drug:6406,Protein:1868,1
490,Drug:3541,Protein:747,0
491,Drug:4879,Protein:973,0
492,Drug:2665,Protein:2123,0
493,Drug:1134,Protein:3261,1
494,Drug:3166,Protein:1471,0
495,Drug:3238,Protein:4417,1
496,Drug:2297,Protein:2406,0
497,Drug:1296,Protein:1360,1
498,Drug:4990,Protein:822,0
499,Drug:2702,Protein:63,0
500,Drug:6590,Protein:278,1
501,Drug:6439,Protein:1565,0
502,Drug:5020,Protein:2013,0
503,Drug:208,Protein:4015,0
504,Drug:1242,Protein:386,1
505,Drug:373,Protein:1223,1
506,Drug:696,Protein:1890,1
507,Drug:2278,Protein:973,0
508,Drug:2337,Protein:2860,0
509,Drug:4986,Protein:1197,0
510,Drug:3457,Protein:294,1
511,Drug:2540,Protein:1109,1
512,Drug:121,Protein:68,1
513,Drug:5266,Protein:2340,0
514,Drug:3387,Protein:4449,1
515,Drug:4157,Protein:819,0
516,Drug:3166,Protein:3765,0
517,Drug:2619,Protein:230,1
518,Drug:4552,Protein:3409,1
519,Drug:4757,Protein:674,0
520,Drug:1036,Protein:3677,0
521,Drug:1584,Protein:1492,0
522,Drug:4612,Protein:4172,0
523,Drug:587,Protein:1872,0
524,Drug:5423,Protein:428,1
525,Drug:4462,Protein:1252,0
526,Drug:4333,Protein:2469,0
527,Drug:2424,Protein:4010,1
528,Drug:2097,Protein:3206,1
529,Drug:2066,Protein:2554,0
530,Drug:2850,Protein:1165,0
531,Drug:4533,Protein:3751,0
532,Drug:3165,Protein:3209,1
533,Drug:157,Protein:235,1
534,Drug:925,Protein:2672,0
535,Drug:6189,Protein:141,0
536,Drug:104,Protein:2240,0
537,Drug:963,Protein:3723,0
538,Drug:3255,Protein:499,1
539,Drug:2909,Protein:3826,0
540,Drug:1477,Protein:1049,1
541,Drug:3009,Protein:327,0
542,Drug:6777,Protein:1442,0
543,Drug:2455,Protein:1343,1
544,Drug:5137,Protein:1656,0
545,Drug:5504,Protein:155,1
546,Drug:4005,Protein:4217,0
547,Drug:2466,Protein:1781,0
548,Drug:100,Protein:2339,0
549,Drug:6651,Protein:1801,0
550,Drug:5212,Protein:1089,0
551,Drug:1313,Protein:2628,0
552,Drug:4766,Protein:2999,0
553,Drug:2922,Protein:4311,0
554,Drug:3446,Protein:1282,0
555,Drug:756,Protein:51,1
556,Drug:6188,Protein:3924,0
557,Drug:4298,Protein:4332,0
558,Drug:5044,Protein:2309,1
559,Drug:1212,Protein:2152,0
560,Drug:5914,Protein:2072,0
561,Drug:1885,Protein:3631,0
562,Drug:3325,Protein:4241,0
563,Drug:6618,Protein:517,0
564,Drug:6187,Protein:301,0
565,Drug:1685,Protein:3395,1
566,Drug:2068,Protein:2337,0
567,Drug:556,Protein:156,1
568,Drug:3517,Protein:3338,1
569,Drug:6151,Protein:3927,1
570,Drug:2633,Protein:3271,0
571,Drug:3233,Protein:3513,0
572,Drug:5776,Protein:4033,0
573,Drug:2969,Protein:1740,1
574,Drug:856,Protein:1061,0
575,Drug:5537,Protein:246,0
576,Drug:5008,Protein:4404,0
577,Drug:4203,Protein:1057,0
578,Drug:1169,Protein:1089,0
579,Drug:1851,Protein:2974,0
580,Drug:5148,Protein:3839,0
581,Drug:649,Protein:338,0
582,Drug:1000,Protein:1041,1
583,Drug:3952,Protein:2567,0
584,Drug:1201,Protein:3415,0
585,Drug:2517,Protein:4332,0
586,Drug:1597,Protein:646,1
587,Drug:3051,Protein:2737,0
588,Drug:938,Protein:815,0
589,Drug:118,Protein:2016,0
590,Drug:992,Protein:3115,0
591,Drug:4599,Protein:2528,0
592,Drug:1682,Protein:2597,0
593,Drug:6116,Protein:2725,0
594,Drug:2782,Protein:1197,0
595,Drug:804,Protein:2442,1
596,Drug:2707,Protein:2050,1
597,Drug:6385,Protein:3765,1
598,Drug:4005,Protein:377,0
599,Drug:2094,Protein:1148,1
600,Drug:4870,Protein:1262,1
601,Drug:1272,Protein:704,1
602,Drug:3054,Protein:697,0
603,Drug:1919,Protein:1803,0
604,Drug:4860,Protein:3173,0
605,Drug:5106,Protein:2282,1
606,Drug:4293,Protein:4254,0
607,Drug:26,Protein:1295,1
608,Drug:3601,Protein:2495,1
609,Drug:2650,Protein:875,0
610,Drug:3379,Protein:3680,0
611,Drug:5627,Protein:4088,0
612,Drug:6555,Protein:1705,1
613,Drug:5475,Protein:2555,1
614,Drug:4749,Protein:1316,0
615,Drug:3071,Protein:2669,0
616,Drug:285,Protein:2517,0
617,Drug:4871,Protein:3397,0
618,Drug:5215,Protein:547,0
619,Drug:1000,Protein:1535,1
620,Drug:2959,Protein:2360,0
621,Drug:2174,Protein:3572,0
622,Drug:3336,Protein:779,0
623,Drug:6283,Protein:560,1
624,Drug:364,Protein:1182,0
625,Drug:3601,Protein:2357,1
626,Drug:964,Protein:4096,0
627,Drug:751,Protein:3654,1
628,Drug:1609,Protein:4143,1
629,Drug:1354,Protein:1834,1
630,Drug:6733,Protein:4157,0
631,Drug:2134,Protein:2247,0
632,Drug:4372,Protein:3700,0
633,Drug:60,Protein:2280,1
634,Drug:1860,Protein:979,0
635,Drug:5813,Protein:3134,1
636,Drug:432,Protein:373,0
637,Drug:4783,Protein:3540,1
638,Drug:4740,Protein:4272,0
639,Drug:3554,Protein:2797,0
640,Drug:1539,Protein:1538,0
641,Drug:1650,Protein:2885,0
642,Drug:6467,Protein:1890,1
643,Drug:5537,Protein:4239,1
644,Drug:4945,Protein:4215,0
645,Drug:2159,Protein:132,0
646,Drug:1348,Protein:3826,0
647,Drug:372,Protein:2403,1
648,Drug:2392,Protein:3198,0
649,Drug:623,Protein:1430,0
650,Drug:1925,Protein:1801,0
651,Drug:48,Protein:3320,0
652,Drug:1189,Protein:1716,0
653,Drug:285,Protein:1667,0
654,Drug:4838,Protein:1487,1
655,Drug:4744,Protein:983,0
656,Drug:4418,Protein:4370,1
657,Drug:1984,Protein:1391,1
658,Drug:5636,Protein:3802,0
659,Drug:4186,Protein:2829,1
660,Drug:6385,Protein:2582,1
661,Drug:3018,Protein:1262,1
662,Drug:992,Protein:481,0
663,Drug:255,Protein:3415,1
664,Drug:6521,Protein:2883,0
665,Drug:6015,Protein:2357,1
666,Drug:1000,Protein:607,1
667,Drug:6649,Protein:3532,0
668,Drug:2817,Protein:3244,0
669,Drug:3764,Protein:3460,0
670,Drug:4373,Protein:3498,1
671,Drug:5724,Protein:1879,1
672,Drug:5507,Protein:269,0
673,Drug:4213,Protein:1475,0
674,Drug:4425,Protein:3569,0
675,Drug:2960,Protein:2513,0
676,Drug:4112,Protein:1654,0
677,Drug:363,Protein:760,0
678,Drug:669,Protein:2856,0
679,Drug:2855,Protein:953,1
680,Drug:565,Protein:2053,0
681,Drug:6247,Protein:2403,1
682,Drug:1380,Protein:658,1
683,Drug:4990,Protein:815,0
684,Drug:5167,Protein:1639,0
685,Drug:4844,Protein:1882,0
686,Drug:1661,Protein:703,0
687,Drug:1965,Protein:4290,1
688,Drug:3357,Protein:1740,1
689,Drug:576,Protein:1457,1
690,Drug:1191,Protein:3573,1
691,Drug:2995,Protein:366,1
692,Drug:6559,Protein:3029,0
693,Drug:2245,Protein:2309,0
694,Drug:233,Protein:1929,1
695,Drug:1607,Protein:1353,0
696,Drug:3914,Protein:3958,1
697,Drug:4093,Protein:4331,1
698,Drug:335,Protein:3300,0
699,Drug:2580,Protein:919,1
700,Drug:4114,Protein:4267,1
701,Drug:5484,Protein:135,0
702,Drug:35,Protein:1020,0
703,Drug:5215,Protein:3030,0
704,Drug:4430,Protein:2033,1
705,Drug:2623,Protein:2092,1
706,Drug:5489,Protein:3682,0
707,Drug:762,Protein:1117,1
708,Drug:4676,Protein:2789,1
709,Drug:2808,Protein:2692,0
710,Drug:2131,Protein:3457,0
711,Drug:2077,Protein:3947,0
712,Drug:5060,Protein:2392,0
713,Drug:641,Protein:2754,1
714,Drug:4733,Protein:3868,1
715,Drug:3160,Protein:692,0
716,Drug:5588,Protein:98,0
717,Drug:5642,Protein:687,1
718,Drug:5966,Protein:2501,0
719,Drug:3808,Protein:1276,0
720,Drug:3218,Protein:3786,0
721,Drug:616,Protein:2537,1
722,Drug:2067,Protein:4145,0
723,Drug:6071,Protein:2872,0
724,Drug:5142,Protein:1138,1
725,Drug:4190,Protein:2816,0
726,Drug:5659,Protein:1646,0
727,Drug:1797,Protein:2322,1
728,Drug:6534,Protein:1113,0
729,Drug:3983,Protein:3834,0
730,Drug:2804,Protein:791,0
731,Drug:2218,Protein:3460,0
732,Drug:3310,Protein:3950,0
733,Drug:5816,Protein:1098,1
734,Drug:6051,Protein:3525,0
735,Drug:275,Protein:687,1
736,Drug:2315,Protein:4392,1
737,Drug:2722,Protein:2785,0
738,Drug:1712,Protein:4053,0
739,Drug:2126,Protein:4042,0
740,Drug:3353,Protein:2304,0
741,Drug:5845,Protein:3362,0
742,Drug:4964,Protein:877,0
743,Drug:2419,Protein:2728,0
744,Drug:4749,Protein:3620,1
745,Drug:5180,Protein:1567,1
746,Drug:6323,Protein:232,0
747,Drug:2450,Protein:2669,1
748,Drug:4670,Protein:643,0
749,Drug:5247,Protein:2069,1
750,Drug:2739,Protein:1862,0
751,Drug:3601,Protein:3356,1
752,Drug:2706,Protein:3539,0
753,Drug:5023,Protein:2320,0
754,Drug:3610,Protein:4425,0
755,Drug:750,Protein:929,0
756,Drug:3639,Protein:41,0
757,Drug:272,Protein:1061,0
758,Drug:1099,Protein:3644,0
759,Drug:238,Protein:772,0
760,Drug:2196,Protein:4274,1
761,Drug:507,Protein:1049,1
762,Drug:1404,Protein:3400,0
763,Drug:3077,Protein:1049,1
764,Drug:27,Protein:1887,0
765,Drug:4443,Protein:2491,1
766,Drug:3927,Protein:1748,0
767,Drug:6567,Protein:2600,0
768,Drug:4784,Protein:1654,0
769,Drug:6629,Protein:2902,1
770,Drug:6010,Protein:1841,0
771,Drug:3612,Protein:3037,1
772,Drug:2834,Protein:1344,0
773,Drug:3590,Protein:179,0
774,Drug:2634,Protein:3027,1
775,Drug:5447,Protein:1480,0
776,Drug:6013,Protein:3530,1
777,Drug:1398,Protein:658,1
778,Drug:4763,Protein:428,1
779,Drug:928,Protein:12,0
780,Drug:2665,Protein:4467,1
781,Drug:2328,Protein:2532,1
782,Drug:4221,Protein:3288,1
783,Drug:4461,Protein:4144,0
784,Drug:4217,Protein:3890,0
785,Drug:2786,Protein:319,0
786,Drug:6205,Protein:1728,0
787,Drug:2773,Protein:1238,1
788,Drug:5054,Protein:3534,1
789,Drug:2411,Protein:3345,1
790,Drug:5419,Protein:4368,1
791,Drug:4621,Protein:3169,0
