,head,tail,label
185,Drug:3497,Protein:4188,1
186,Drug:2607,Protein:3972,1
187,Drug:5333,Protein:431,1
188,Drug:6374,Protein:2719,1
189,Drug:801,Protein:3466,1
190,Drug:4388,Protein:1852,1
191,Drug:3495,Protein:259,1
192,Drug:5379,Protein:3523,1
193,Drug:17,Protein:1369,1
194,Drug:406,Protein:2353,1
195,Drug:3979,Protein:2205,1
196,Drug:1432,Protein:1380,1
197,Drug:641,Protein:2754,1
198,Drug:5140,Protein:2914,1
199,Drug:4692,Protein:827,1
200,Drug:6032,Protein:1513,1
201,Drug:2600,Protein:1391,1
202,Drug:6460,Protein:666,1
203,Drug:2399,Protein:822,1
204,Drug:5705,Protein:447,1
205,Drug:495,Protein:3580,1
206,Drug:6204,Protein:3972,1
207,Drug:4351,Protein:768,1
208,Drug:4390,Protein:1409,1
209,Drug:4482,Protein:1685,1
210,Drug:2908,Protein:2940,1
211,Drug:699,Protein:4239,1
212,Drug:6362,Protein:1262,1
213,Drug:6011,Protein:4439,1
214,Drug:803,Protein:4326,1
215,Drug:2203,Protein:2180,1
216,Drug:1558,Protein:641,1
217,Drug:2023,Protein:1708,1
218,Drug:1439,Protein:1608,1
219,Drug:200,Protein:4050,1
220,Drug:6180,Protein:3428,1
221,Drug:5192,Protein:4036,1
222,Drug:3612,Protein:2486,1
223,Drug:377,Protein:3112,1
224,Drug:3715,Protein:249,1
225,Drug:2637,Protein:451,1
226,Drug:5855,Protein:3013,1
227,Drug:5144,Protein:1213,1
228,Drug:82,Protein:3514,1
229,Drug:5783,Protein:786,1
230,Drug:4883,Protein:1039,1
231,Drug:6201,Protein:560,1
232,Drug:4397,Protein:3246,1
233,Drug:203,Protein:3750,1
234,Drug:1429,Protein:451,1
235,Drug:5061,Protein:607,1
236,Drug:5757,Protein:4169,1
237,Drug:3404,Protein:386,1
238,Drug:1005,Protein:3555,1
239,Drug:3716,Protein:3498,1
240,Drug:635,Protein:615,1
241,Drug:2965,Protein:1801,1
242,Drug:4179,Protein:938,1
243,Drug:3102,Protein:913,1
244,Drug:5485,Protein:3293,1
245,Drug:6432,Protein:2996,1
246,Drug:1794,Protein:1267,1
247,Drug:5140,Protein:3542,1
248,Drug:1000,Protein:824,1
249,Drug:926,Protein:424,1
250,Drug:6676,Protein:3784,1
251,Drug:1967,Protein:203,1
252,Drug:2585,Protein:2551,1
253,Drug:3404,Protein:972,1
254,Drug:6421,Protein:2403,1
255,Drug:6009,Protein:4239,1
256,Drug:4087,Protein:851,1
257,Drug:2738,Protein:3970,1
258,Drug:3646,Protein:2825,1
259,Drug:1000,Protein:103,1
260,Drug:5721,Protein:1184,1
261,Drug:6031,Protein:344,1
262,Drug:3646,Protein:3049,1
263,Drug:1360,Protein:1391,1
264,Drug:3510,Protein:1406,1
265,Drug:6051,Protein:1938,1
266,Drug:3497,Protein:1740,1
267,Drug:4152,Protein:3778,1
268,Drug:4874,Protein:677,1
269,Drug:4397,Protein:653,1
270,Drug:1410,Protein:2816,1
271,Drug:3601,Protein:1802,1
272,Drug:2794,Protein:1504,1
273,Drug:2842,Protein:1602,1
274,Drug:847,Protein:366,1
275,Drug:5851,Protein:2046,1
276,Drug:604,Protein:2839,1
277,Drug:517,Protein:1602,1
278,Drug:5221,Protein:1334,1
279,Drug:809,Protein:2922,1
280,Drug:4929,Protein:1709,1
281,Drug:549,Protein:3656,1
282,Drug:803,Protein:722,1
283,Drug:801,Protein:301,1
284,Drug:1078,Protein:3668,1
285,Drug:3620,Protein:1406,1
286,Drug:3704,Protein:1740,1
287,Drug:2982,Protein:2929,1
288,Drug:6421,Protein:3304,1
289,Drug:5393,Protein:3867,1
290,Drug:1567,Protein:1178,1
291,Drug:2927,Protein:4349,1
292,Drug:4367,Protein:2403,1
293,Drug:3683,Protein:1785,1
294,Drug:5234,Protein:75,1
295,Drug:3172,Protein:786,1
296,Drug:3276,Protein:786,1
297,Drug:3887,Protein:3972,1
298,Drug:5425,Protein:1267,1
299,Drug:2771,Protein:3913,1
300,Drug:2634,Protein:2433,1
301,Drug:4855,Protein:1117,1
302,Drug:1972,Protein:1086,1
303,Drug:2544,Protein:75,1
304,Drug:943,Protein:2245,1
305,Drug:2645,Protein:4069,1
306,Drug:3190,Protein:3073,1
307,Drug:876,Protein:3293,1
308,Drug:6385,Protein:1662,1
309,Drug:4349,Protein:1156,1
310,Drug:341,Protein:658,1
311,Drug:4895,Protein:231,1
312,Drug:2106,Protein:1158,1
313,Drug:6385,Protein:1204,1
314,Drug:2435,Protein:526,1
315,Drug:2487,Protein:1188,1
316,Drug:4588,Protein:1798,1
317,Drug:5118,Protein:869,1
318,Drug:782,Protein:1197,1
319,Drug:4770,Protein:3972,1
320,Drug:4686,Protein:524,1
321,Drug:1000,Protein:2020,1
322,Drug:5551,Protein:3482,1
323,Drug:2623,Protein:1823,1
324,Drug:2842,Protein:1334,1
325,Drug:269,Protein:76,1
326,Drug:3836,Protein:346,1
327,Drug:459,Protein:1786,1
328,Drug:3064,Protein:277,1
329,Drug:2909,Protein:3285,1
330,Drug:4541,Protein:2169,1
331,Drug:955,Protein:417,1
332,Drug:4366,Protein:3395,1
333,Drug:5905,Protein:1647,1
334,Drug:6056,Protein:4010,1
335,Drug:4696,Protein:217,1
336,Drug:6385,Protein:4159,1
337,Drug:2106,Protein:1904,1
338,Drug:1550,Protein:3013,1
339,Drug:2404,Protein:510,1
340,Drug:3085,Protein:786,1
341,Drug:5775,Protein:687,1
342,Drug:4076,Protein:127,1
343,Drug:5061,Protein:3433,1
344,Drug:4186,Protein:354,1
345,Drug:5810,Protein:1890,1
346,Drug:4677,Protein:1391,1
347,Drug:3742,Protein:2245,1
348,Drug:6592,Protein:1164,1
349,Drug:981,Protein:4074,1
350,Drug:2303,Protein:3310,1
351,Drug:2799,Protein:1156,1
352,Drug:3404,Protein:2099,1
353,Drug:5489,Protein:1391,1
354,Drug:1545,Protein:2942,1
355,Drug:2630,Protein:3544,1
356,Drug:5148,Protein:767,1
357,Drug:3646,Protein:2427,1
358,Drug:1298,Protein:2474,1
359,Drug:1321,Protein:2638,1
360,Drug:4510,Protein:2620,1
361,Drug:2634,Protein:903,1
362,Drug:3339,Protein:3177,1
363,Drug:5152,Protein:2977,1
364,Drug:1000,Protein:2427,1
365,Drug:1472,Protein:2144,1
366,Drug:2042,Protein:1049,1
367,Drug:1609,Protein:2028,1
368,Drug:5061,Protein:398,1
369,Drug:1400,Protein:1740,1
370,Drug:3041,Protein:3759,1
371,Drug:5942,Protein:1423,1
372,Drug:1970,Protein:1487,1
373,Drug:315,Protein:2816,1
374,Drug:3877,Protein:1644,1
375,Drug:6097,Protein:1679,1
376,Drug:1079,Protein:2790,1
377,Drug:1045,Protein:1086,1
378,Drug:4851,Protein:667,1
379,Drug:270,Protein:687,1
380,Drug:351,Protein:2313,1
381,Drug:2653,Protein:1156,1
382,Drug:5224,Protein:3003,1
383,Drug:4971,Protein:3837,1
384,Drug:1965,Protein:2245,1
385,Drug:4682,Protein:4099,1
386,Drug:1119,Protein:1632,1
387,Drug:6302,Protein:2629,1
388,Drug:1473,Protein:2926,1
389,Drug:3173,Protein:1087,1
390,Drug:1698,Protein:1267,1
391,Drug:4862,Protein:1971,1
392,Drug:1223,Protein:4177,1
393,Drug:4253,Protein:3293,1
394,Drug:6437,Protein:2733,1
395,Drug:1000,Protein:1598,1
396,Drug:1312,Protein:4239,1
397,Drug:4198,Protein:1262,1
398,Drug:1890,Protein:3935,1
399,Drug:1414,Protein:3686,1
400,Drug:5261,Protein:2301,1
401,Drug:5298,Protein:1111,1
402,Drug:4345,Protein:1647,1
403,Drug:212,Protein:3395,1
404,Drug:3293,Protein:563,1
405,Drug:3683,Protein:3624,1
406,Drug:1461,Protein:3411,1
407,Drug:4807,Protein:3793,1
408,Drug:5850,Protein:35,1
409,Drug:5300,Protein:3374,1
410,Drug:4480,Protein:2914,1
411,Drug:5170,Protein:1408,1
412,Drug:2413,Protein:641,1
413,Drug:5113,Protein:3282,1
414,Drug:5561,Protein:1560,1
415,Drug:3755,Protein:1491,1
416,Drug:6712,Protein:3544,1
417,Drug:4012,Protein:4383,1
418,Drug:2746,Protein:2353,1
419,Drug:4253,Protein:4111,1
420,Drug:4229,Protein:810,1
421,Drug:4797,Protein:1329,1
422,Drug:6266,Protein:926,1
423,Drug:2153,Protein:2597,1
424,Drug:940,Protein:4295,1
425,Drug:4850,Protein:1072,1
426,Drug:3904,Protein:1921,1
427,Drug:748,Protein:3338,1
428,Drug:4085,Protein:1267,1
429,Drug:1072,Protein:1334,1
430,Drug:2799,Protein:4111,1
431,Drug:6227,Protein:2108,1
432,Drug:6625,Protein:304,1
433,Drug:6351,Protein:1740,1
434,Drug:6719,Protein:4084,1
435,Drug:3504,Protein:1495,1
436,Drug:344,Protein:3141,1
437,Drug:4545,Protein:3294,1
438,Drug:4776,Protein:3311,1
439,Drug:3572,Protein:3509,1
440,Drug:3888,Protein:2403,1
441,Drug:2536,Protein:3534,1
442,Drug:5236,Protein:75,1
443,Drug:5673,Protein:3733,1
444,Drug:1578,Protein:2776,1
445,Drug:193,Protein:3462,1
446,Drug:1565,Protein:3771,1
447,Drug:2209,Protein:2393,1
448,Drug:4277,Protein:1049,1
449,Drug:4090,Protein:3194,1
450,Drug:1546,Protein:307,1
451,Drug:3646,Protein:763,1
452,Drug:2856,Protein:2789,1
453,Drug:4360,Protein:371,1
454,Drug:179,Protein:1599,1
455,Drug:3419,Protein:2309,1
456,Drug:1707,Protein:1566,1
457,Drug:1308,Protein:355,1
458,Drug:5473,Protein:3954,1
459,Drug:5363,Protein:1136,1
460,Drug:4156,Protein:3119,1
461,Drug:3877,Protein:1967,1
462,Drug:2760,Protein:3112,1
463,Drug:5065,Protein:2880,1
464,Drug:1925,Protein:871,1
465,Drug:2922,Protein:3594,1
466,Drug:415,Protein:2650,1
467,Drug:3612,Protein:2678,1
468,Drug:5575,Protein:1487,1
469,Drug:3635,Protein:2732,1
470,Drug:5426,Protein:338,1
471,Drug:4097,Protein:1262,1
472,Drug:1478,Protein:1108,1
473,Drug:5603,Protein:1049,1
474,Drug:125,Protein:2940,1
475,Drug:528,Protein:3344,1
476,Drug:138,Protein:953,1
477,Drug:597,Protein:4260,1
478,Drug:3000,Protein:2815,1
479,Drug:4783,Protein:2334,1
480,Drug:6283,Protein:76,1
481,Drug:2578,Protein:230,1
482,Drug:1191,Protein:774,1
483,Drug:4430,Protein:2514,1
484,Drug:6221,Protein:59,1
485,Drug:4069,Protein:2214,1
486,Drug:104,Protein:1491,1
487,Drug:2435,Protein:2667,1
488,Drug:4177,Protein:583,1
489,Drug:5295,Protein:1900,1
490,Drug:4457,Protein:1095,1
491,Drug:5477,Protein:781,1
492,Drug:2417,Protein:2929,1
493,Drug:3683,Protein:1457,1
494,Drug:1019,Protein:3450,1
495,Drug:309,Protein:2260,1
496,Drug:6067,Protein:1954,1
497,Drug:2106,Protein:4059,1
498,Drug:2106,Protein:1013,1
499,Drug:120,Protein:687,1
500,Drug:499,Protein:1524,1
501,Drug:6084,Protein:3048,1
502,Drug:1124,Protein:2433,1
503,Drug:2871,Protein:3197,1
504,Drug:2707,Protein:851,1
505,Drug:87,Protein:2169,1
506,Drug:3601,Protein:2617,1
507,Drug:6732,Protein:3744,1
508,Drug:1686,Protein:947,1
509,Drug:2840,Protein:1247,1
510,Drug:2147,Protein:1487,1
511,Drug:6385,Protein:3855,1
512,Drug:2450,Protein:4387,1
513,Drug:5766,Protein:645,1
514,Drug:801,Protein:2703,1
515,Drug:4703,Protein:2865,1
516,Drug:2423,Protein:2784,1
517,Drug:2405,Protein:1338,1
518,Drug:2900,Protein:937,1
519,Drug:3958,Protein:3887,1
520,Drug:5346,Protein:852,1
521,Drug:3866,Protein:307,1
522,Drug:3546,Protein:1976,1
523,Drug:5524,Protein:2311,1
524,Drug:4261,Protein:2348,1
525,Drug:1129,Protein:1480,1
526,Drug:6221,Protein:319,1
527,Drug:943,Protein:2733,1
528,Drug:5142,Protein:1138,1
529,Drug:6515,Protein:3213,1
530,Drug:3556,Protein:2733,1
531,Drug:528,Protein:3155,1
532,Drug:5111,Protein:2789,1
533,Drug:2463,Protein:4368,1
534,Drug:320,Protein:2978,1
535,Drug:3768,Protein:4335,1
536,Drug:6677,Protein:3972,1
537,Drug:2399,Protein:1655,1
538,Drug:4430,Protein:2033,1
539,Drug:6086,Protein:1158,1
540,Drug:1415,Protein:2865,1
541,Drug:6373,Protein:1213,1
542,Drug:6048,Protein:2107,1
543,Drug:982,Protein:773,1
544,Drug:655,Protein:2353,1
545,Drug:2395,Protein:2789,1
546,Drug:5705,Protein:1743,1
547,Drug:3864,Protein:374,1
548,Drug:1536,Protein:1262,1
549,Drug:2471,Protein:394,1
550,Drug:5620,Protein:3409,1
551,Drug:5786,Protein:4230,1
552,Drug:5346,Protein:4305,1
553,Drug:3276,Protein:1023,1
554,Drug:5597,Protein:4087,1
555,Drug:4162,Protein:230,1
556,Drug:6165,Protein:4392,1
557,Drug:528,Protein:269,1
558,Drug:4518,Protein:1560,1
559,Drug:4900,Protein:1861,1
560,Drug:4370,Protein:774,1
561,Drug:1122,Protein:4139,1
562,Drug:1114,Protein:4057,1
563,Drug:3620,Protein:1049,1
564,Drug:4682,Protein:4182,1
565,Drug:5414,Protein:3217,1
566,Drug:6127,Protein:2976,1
567,Drug:756,Protein:51,1
568,Drug:2634,Protein:1289,1
569,Drug:5683,Protein:854,1
570,Drug:5524,Protein:3962,1
571,Drug:1191,Protein:253,1
572,Drug:6385,Protein:4341,1
573,Drug:3877,Protein:2481,1
574,Drug:3813,Protein:346,1
575,Drug:3877,Protein:4248,1
576,Drug:2069,Protein:2353,1
577,Drug:6699,Protein:4027,1
578,Drug:181,Protein:1167,1
579,Drug:6093,Protein:2940,1
580,Drug:4057,Protein:2912,1
581,Drug:4041,Protein:2906,1
582,Drug:1439,Protein:3543,1
583,Drug:2634,Protein:33,1
584,Drug:4770,Protein:230,1
585,Drug:467,Protein:3013,1
586,Drug:6758,Protein:4382,1
587,Drug:3299,Protein:1087,1
588,Drug:6680,Protein:4463,1
589,Drug:1925,Protein:3869,1
590,Drug:2540,Protein:1088,1
591,Drug:2308,Protein:3113,1
592,Drug:5620,Protein:1794,1
593,Drug:2773,Protein:753,1
594,Drug:2450,Protein:2185,1
595,Drug:5333,Protein:641,1
596,Drug:290,Protein:876,1
597,Drug:4684,Protein:3431,1
598,Drug:3229,Protein:330,1
599,Drug:1867,Protein:3855,1
600,Drug:3432,Protein:3225,1
601,Drug:4573,Protein:4052,1
602,Drug:5094,Protein:2405,1
603,Drug:4638,Protein:3049,1
604,Drug:1298,Protein:2359,1
605,Drug:2653,Protein:2565,1
606,Drug:801,Protein:2265,1
607,Drug:5910,Protein:903,1
608,Drug:307,Protein:2403,1
609,Drug:5316,Protein:1921,1
610,Drug:4056,Protein:3429,1
611,Drug:2509,Protein:3462,1
612,Drug:3099,Protein:1167,1
613,Drug:4686,Protein:1921,1
614,Drug:6147,Protein:2993,1
615,Drug:2326,Protein:425,1
616,Drug:2226,Protein:770,1
617,Drug:496,Protein:4067,1
618,Drug:6600,Protein:1747,1
619,Drug:1376,Protein:3112,1
620,Drug:2442,Protein:3785,1
621,Drug:3650,Protein:2958,1
622,Drug:1695,Protein:1868,1
623,Drug:2017,Protein:1216,1
624,Drug:6462,Protein:2223,1
625,Drug:2196,Protein:1114,1
626,Drug:6277,Protein:1187,1
627,Drug:2405,Protein:2541,1
628,Drug:5705,Protein:2485,1
629,Drug:920,Protein:3222,1
630,Drug:111,Protein:4010,1
631,Drug:6759,Protein:1156,1
632,Drug:254,Protein:3887,1
633,Drug:2824,Protein:2649,1
634,Drug:5497,Protein:3443,1
635,Drug:3041,Protein:1074,1
636,Drug:6313,Protein:1483,1
637,Drug:1350,Protein:3984,1
638,Drug:4052,Protein:9,1
639,Drug:1188,Protein:742,1
640,Drug:3398,Protein:489,1
641,Drug:2209,Protein:4020,1
642,Drug:3216,Protein:58,1
643,Drug:1589,Protein:1500,1
644,Drug:980,Protein:4267,1
645,Drug:1098,Protein:3013,1
646,Drug:4149,Protein:3620,1
647,Drug:2399,Protein:2531,1
648,Drug:5803,Protein:3963,1
649,Drug:3407,Protein:666,1
650,Drug:5517,Protein:3428,1
651,Drug:2399,Protein:1871,1
652,Drug:5906,Protein:2202,1
653,Drug:72,Protein:3887,1
654,Drug:21,Protein:1368,1
655,Drug:4418,Protein:1334,1
656,Drug:2701,Protein:529,1
657,Drug:148,Protein:2107,1
658,Drug:3812,Protein:3926,1
659,Drug:6153,Protein:3871,1
660,Drug:2884,Protein:1826,1
661,Drug:5698,Protein:3817,1
662,Drug:3877,Protein:197,1
663,Drug:46,Protein:548,1
664,Drug:1491,Protein:719,1
665,Drug:5473,Protein:538,1
666,Drug:4426,Protein:1850,1
667,Drug:3344,Protein:1086,1
668,Drug:110,Protein:1746,1
669,Drug:43,Protein:2034,1
670,Drug:3446,Protein:1939,1
671,Drug:4069,Protein:2228,1
672,Drug:3683,Protein:4276,1
673,Drug:6221,Protein:2823,1
674,Drug:6546,Protein:3784,1
675,Drug:4373,Protein:3498,1
676,Drug:269,Protein:221,1
677,Drug:6063,Protein:2034,1
678,Drug:1389,Protein:2301,1
679,Drug:6253,Protein:2993,1
680,Drug:2334,Protein:1158,1
681,Drug:4727,Protein:2763,1
682,Drug:2533,Protein:2209,1
683,Drug:5077,Protein:2088,1
684,Drug:2288,Protein:4449,1
685,Drug:3992,Protein:1930,1
686,Drug:5466,Protein:2789,1
687,Drug:3683,Protein:2691,1
688,Drug:2966,Protein:2649,1
689,Drug:2842,Protein:3121,1
690,Drug:6388,Protein:1167,1
691,Drug:3266,Protein:2320,1
692,Drug:4828,Protein:428,1
693,Drug:1520,Protein:1267,1
694,Drug:5631,Protein:3565,1
695,Drug:5061,Protein:2284,1
696,Drug:4449,Protein:4439,1
697,Drug:2773,Protein:2201,1
698,Drug:4523,Protein:1332,1
699,Drug:6385,Protein:350,1
700,Drug:4968,Protein:4319,1
701,Drug:407,Protein:4266,1
702,Drug:4437,Protein:1377,1
703,Drug:6653,Protein:2789,1
704,Drug:6224,Protein:1207,1
705,Drug:4673,Protein:1828,1
706,Drug:637,Protein:755,1
707,Drug:6555,Protein:281,1
708,Drug:1674,Protein:249,1
709,Drug:3307,Protein:2893,1
710,Drug:5778,Protein:1169,1
711,Drug:5642,Protein:2309,1
712,Drug:6480,Protein:1580,1
713,Drug:5061,Protein:2020,1
714,Drug:315,Protein:2950,1
715,Drug:4634,Protein:2388,1
716,Drug:6504,Protein:2893,1
717,Drug:4587,Protein:773,1
718,Drug:252,Protein:1567,1
719,Drug:1768,Protein:3013,1
720,Drug:3629,Protein:1240,1
721,Drug:2031,Protein:3450,1
722,Drug:5704,Protein:3443,1
723,Drug:5200,Protein:3379,1
724,Drug:5903,Protein:2414,1
725,Drug:373,Protein:1223,1
726,Drug:616,Protein:53,1
727,Drug:2901,Protein:1334,1
728,Drug:5642,Protein:687,1
729,Drug:6527,Protein:2103,1
730,Drug:540,Protein:4125,1
731,Drug:2085,Protein:2403,1
732,Drug:769,Protein:862,1
733,Drug:3865,Protein:2,1
734,Drug:3323,Protein:4046,1
735,Drug:6645,Protein:3750,1
736,Drug:4630,Protein:2261,1
737,Drug:541,Protein:2789,1
738,Drug:4355,Protein:2669,1
739,Drug:3371,Protein:1831,1
740,Drug:1651,Protein:774,1
741,Drug:3555,Protein:3141,1
742,Drug:832,Protein:2169,1
743,Drug:4104,Protein:1397,1
744,Drug:261,Protein:1156,1
745,Drug:2085,Protein:1334,1
746,Drug:6309,Protein:2403,1
747,Drug:2303,Protein:3295,1
748,Drug:4192,Protein:1766,1
749,Drug:6768,Protein:1740,1
750,Drug:6121,Protein:3833,1
751,Drug:2405,Protein:1641,1
752,Drug:405,Protein:75,1
753,Drug:4133,Protein:3395,1
754,Drug:182,Protein:3013,1
755,Drug:6221,Protein:2961,1
756,Drug:6363,Protein:786,1
757,Drug:2831,Protein:3434,1
758,Drug:4811,Protein:1464,1
759,Drug:3520,Protein:343,1
760,Drug:2450,Protein:4048,1
761,Drug:4387,Protein:4389,1
762,Drug:4293,Protein:2940,1
763,Drug:1429,Protein:230,1
764,Drug:1794,Protein:3534,1
765,Drug:4052,Protein:3177,1
766,Drug:5396,Protein:428,1
767,Drug:3610,Protein:394,1
768,Drug:2197,Protein:1216,1
769,Drug:1000,Protein:1170,1
770,Drug:6221,Protein:356,1
771,Drug:4533,Protein:91,1
772,Drug:123,Protein:1822,1
773,Drug:5388,Protein:2929,1
774,Drug:3534,Protein:375,1
775,Drug:2984,Protein:1930,1
776,Drug:6239,Protein:307,1
777,Drug:621,Protein:3161,1
778,Drug:845,Protein:216,1
779,Drug:3028,Protein:720,1
780,Drug:4888,Protein:389,1
781,Drug:363,Protein:1178,1
782,Drug:602,Protein:144,1
783,Drug:5170,Protein:3282,1
784,Drug:2780,Protein:3326,1
785,Drug:2634,Protein:1556,1
786,Drug:5724,Protein:2485,1
787,Drug:6776,Protein:2993,1
788,Drug:5355,Protein:2351,1
789,Drug:5061,Protein:4368,1
790,Drug:6420,Protein:276,1
791,Drug:6588,Protein:1049,1
792,Drug:1542,Protein:2626,1
