,head,tail,label
487,Drug:3827,Protein:2984,0
488,Drug:3041,Protein:1386,1
489,Drug:2554,Protein:3797,0
490,Drug:5061,Protein:796,1
491,Drug:1914,Protein:3328,0
492,Drug:4692,Protein:375,0
493,Drug:5095,Protein:1668,0
494,Drug:4779,Protein:3883,0
495,Drug:3414,Protein:2151,0
496,Drug:4803,Protein:3887,0
497,Drug:2074,Protein:474,1
498,Drug:5152,Protein:1159,0
499,Drug:1664,Protein:2906,1
500,Drug:6191,Protein:3409,1
501,Drug:6483,Protein:417,0
502,Drug:2507,Protein:3490,0
503,Drug:6316,Protein:2906,1
504,Drug:1281,Protein:1836,0
505,Drug:2474,Protein:1631,0
506,Drug:3612,Protein:2125,1
507,Drug:4735,Protein:1340,1
508,Drug:6064,Protein:4350,0
509,Drug:5664,Protein:839,0
510,Drug:2258,Protein:339,0
511,Drug:2381,Protein:1459,0
512,Drug:4460,Protein:613,0
513,Drug:6608,Protein:4063,0
514,Drug:1474,Protein:3817,0
515,Drug:818,Protein:1690,0
516,Drug:1275,Protein:1760,1
517,Drug:3517,Protein:3338,1
518,Drug:6503,Protein:3738,0
519,Drug:5880,Protein:1651,0
520,Drug:4861,Protein:3492,0
521,Drug:4833,Protein:1398,0
522,Drug:4393,Protein:4006,0
523,Drug:5878,Protein:1011,0
524,Drug:6118,Protein:2071,0
525,Drug:5110,Protein:1060,0
526,Drug:4049,Protein:3878,0
527,Drug:1858,Protein:2939,0
528,Drug:801,Protein:2984,1
529,Drug:1591,Protein:2649,1
530,Drug:1933,Protein:3869,1
531,Drug:4706,Protein:2816,0
532,Drug:4950,Protein:985,0
533,Drug:657,Protein:2059,0
534,Drug:4753,Protein:2821,0
535,Drug:4857,Protein:3058,0
536,Drug:5158,Protein:3289,1
537,Drug:5360,Protein:2107,1
538,Drug:4927,Protein:4031,0
539,Drug:1681,Protein:2856,1
540,Drug:4911,Protein:3567,1
541,Drug:2378,Protein:1187,1
542,Drug:3343,Protein:3527,1
543,Drug:2586,Protein:697,1
544,Drug:6507,Protein:403,0
545,Drug:1621,Protein:2013,0
546,Drug:2604,Protein:290,0
547,Drug:6223,Protein:3295,0
548,Drug:5507,Protein:3559,0
549,Drug:2328,Protein:4093,0
550,Drug:6096,Protein:494,0
551,Drug:3792,Protein:2045,0
552,Drug:6076,Protein:2788,0
553,Drug:6415,Protein:1184,1
554,Drug:4940,Protein:1749,0
555,Drug:3699,Protein:1300,1
556,Drug:1851,Protein:1329,1
557,Drug:6554,Protein:959,0
558,Drug:1000,Protein:4010,1
559,Drug:450,Protein:687,1
560,Drug:5390,Protein:3453,0
561,Drug:2612,Protein:2476,0
562,Drug:316,Protein:1177,0
563,Drug:1199,Protein:1506,1
564,Drug:1212,Protein:311,0
565,Drug:1477,Protein:4256,0
566,Drug:3306,Protein:4256,0
567,Drug:5167,Protein:4341,0
568,Drug:962,Protein:1223,1
569,Drug:3708,Protein:64,0
570,Drug:5906,Protein:1190,1
571,Drug:1319,Protein:237,0
572,Drug:3286,Protein:2147,0
573,Drug:3105,Protein:2695,1
574,Drug:140,Protein:2348,0
575,Drug:123,Protein:2735,1
576,Drug:3262,Protein:3152,0
577,Drug:4817,Protein:2488,0
578,Drug:3150,Protein:1707,0
579,Drug:3575,Protein:4401,0
580,Drug:1677,Protein:2921,0
581,Drug:3705,Protein:453,0
582,Drug:4538,Protein:4258,0
583,Drug:2391,Protein:3818,0
584,Drug:1508,Protein:1271,0
585,Drug:789,Protein:2438,0
586,Drug:2048,Protein:1094,0
587,Drug:541,Protein:2789,1
588,Drug:6449,Protein:148,0
589,Drug:5471,Protein:1189,0
590,Drug:3204,Protein:1377,1
591,Drug:6082,Protein:4203,0
592,Drug:5197,Protein:3620,1
593,Drug:1566,Protein:3187,0
594,Drug:3656,Protein:1103,0
595,Drug:1429,Protein:641,1
596,Drug:2678,Protein:1086,1
597,Drug:6344,Protein:1713,1
598,Drug:5561,Protein:2893,1
599,Drug:1010,Protein:1439,1
600,Drug:1818,Protein:1107,1
601,Drug:5575,Protein:1740,1
602,Drug:4232,Protein:1293,1
603,Drug:626,Protein:12,0
604,Drug:3495,Protein:1503,1
605,Drug:844,Protein:3084,0
606,Drug:846,Protein:3242,0
607,Drug:4361,Protein:2469,0
608,Drug:6582,Protein:626,0
609,Drug:52,Protein:2245,1
610,Drug:4854,Protein:2178,1
611,Drug:1262,Protein:1023,1
612,Drug:3869,Protein:2995,0
613,Drug:4398,Protein:848,0
614,Drug:2130,Protein:2901,1
615,Drug:2479,Protein:2289,0
616,Drug:236,Protein:4175,1
617,Drug:528,Protein:2047,1
618,Drug:1316,Protein:3338,1
619,Drug:2338,Protein:3868,1
620,Drug:6247,Protein:118,1
621,Drug:4015,Protein:3150,0
622,Drug:6467,Protein:1740,1
623,Drug:5522,Protein:2162,0
624,Drug:3765,Protein:4287,0
625,Drug:4669,Protein:46,0
626,Drug:1892,Protein:3282,1
627,Drug:1436,Protein:1749,0
628,Drug:6587,Protein:1739,1
629,Drug:6234,Protein:2893,1
630,Drug:1631,Protein:2987,0
631,Drug:6482,Protein:3829,1
632,Drug:3460,Protein:1005,0
633,Drug:2762,Protein:2761,1
634,Drug:2438,Protein:4108,0
635,Drug:118,Protein:3525,0
636,Drug:1347,Protein:4356,0
637,Drug:5628,Protein:1642,0
638,Drug:5669,Protein:1391,1
639,Drug:5730,Protein:562,0
640,Drug:4224,Protein:2629,0
641,Drug:802,Protein:2890,1
642,Drug:2438,Protein:716,0
643,Drug:2278,Protein:973,0
644,Drug:1005,Protein:1574,1
645,Drug:5705,Protein:607,1
646,Drug:518,Protein:756,1
647,Drug:1022,Protein:585,1
648,Drug:3744,Protein:3966,0
649,Drug:3641,Protein:841,1
650,Drug:3469,Protein:2742,0
651,Drug:896,Protein:3958,1
652,Drug:1516,Protein:4411,0
653,Drug:1478,Protein:3588,1
654,Drug:3,Protein:1418,0
655,Drug:6505,Protein:451,1
656,Drug:2106,Protein:3565,1
657,Drug:5031,Protein:204,0
658,Drug:6237,Protein:4201,0
659,Drug:808,Protein:1045,0
660,Drug:953,Protein:1022,0
661,Drug:2152,Protein:3259,0
662,Drug:2837,Protein:1507,0
663,Drug:3729,Protein:3293,1
664,Drug:1707,Protein:2179,0
665,Drug:2679,Protein:605,1
666,Drug:142,Protein:3948,0
667,Drug:5078,Protein:1334,1
668,Drug:3353,Protein:493,0
669,Drug:3556,Protein:2169,1
670,Drug:3903,Protein:1292,0
671,Drug:6719,Protein:2701,0
672,Drug:2667,Protein:3834,0
673,Drug:6186,Protein:1663,0
674,Drug:4194,Protein:1775,0
675,Drug:2188,Protein:1487,1
676,Drug:2883,Protein:2779,0
677,Drug:2475,Protein:4067,1
678,Drug:5239,Protein:3343,0
679,Drug:4034,Protein:3527,0
680,Drug:4257,Protein:1334,1
681,Drug:5786,Protein:326,0
682,Drug:1724,Protein:4424,0
683,Drug:4822,Protein:462,0
684,Drug:6653,Protein:249,1
685,Drug:6161,Protein:4389,0
686,Drug:2244,Protein:3749,0
687,Drug:1668,Protein:1439,1
688,Drug:5484,Protein:4459,0
689,Drug:2436,Protein:903,1
690,Drug:2195,Protein:687,0
691,Drug:1006,Protein:1329,1
692,Drug:5342,Protein:4182,1
693,Drug:6269,Protein:3283,0
694,Drug:2441,Protein:972,0
695,Drug:3535,Protein:2508,0
696,Drug:4936,Protein:4329,0
697,Drug:1570,Protein:4465,0
698,Drug:4031,Protein:2515,0
699,Drug:6650,Protein:3415,0
700,Drug:4297,Protein:1099,0
701,Drug:5735,Protein:3336,0
702,Drug:6651,Protein:953,1
703,Drug:3922,Protein:4267,1
704,Drug:219,Protein:941,0
705,Drug:944,Protein:3886,0
706,Drug:1765,Protein:1167,1
707,Drug:616,Protein:1463,1
708,Drug:6193,Protein:1201,1
709,Drug:6006,Protein:313,0
710,Drug:1659,Protein:2090,0
711,Drug:1770,Protein:4187,0
712,Drug:5951,Protein:3061,0
713,Drug:5612,Protein:3931,0
714,Drug:1893,Protein:373,0
715,Drug:5368,Protein:2946,0
716,Drug:1349,Protein:1008,0
717,Drug:2399,Protein:1549,1
718,Drug:607,Protein:3468,1
719,Drug:5627,Protein:1390,0
720,Drug:6380,Protein:4154,0
721,Drug:1000,Protein:526,1
722,Drug:4540,Protein:1262,1
723,Drug:793,Protein:490,0
724,Drug:121,Protein:3141,0
725,Drug:6332,Protein:3695,1
726,Drug:2536,Protein:613,0
727,Drug:6484,Protein:1942,0
728,Drug:2724,Protein:286,0
729,Drug:108,Protein:2703,0
730,Drug:4350,Protein:2955,1
731,Drug:6385,Protein:815,1
732,Drug:3372,Protein:1740,1
733,Drug:5061,Protein:3296,1
734,Drug:376,Protein:3814,0
735,Drug:6387,Protein:1415,0
736,Drug:4139,Protein:985,1
737,Drug:1877,Protein:2464,0
738,Drug:2058,Protein:996,0
739,Drug:1955,Protein:720,0
740,Drug:3899,Protein:2369,1
741,Drug:5426,Protein:249,1
742,Drug:1418,Protein:2178,0
743,Drug:3502,Protein:425,1
744,Drug:6714,Protein:883,0
745,Drug:322,Protein:4239,1
746,Drug:2370,Protein:4293,0
747,Drug:6787,Protein:2385,0
748,Drug:1626,Protein:1268,0
749,Drug:75,Protein:2334,0
750,Drug:6264,Protein:257,0
751,Drug:1624,Protein:4328,0
752,Drug:2055,Protein:232,1
753,Drug:5643,Protein:2679,0
754,Drug:1239,Protein:3383,0
755,Drug:1840,Protein:3854,0
756,Drug:5173,Protein:30,0
757,Drug:2261,Protein:2919,0
758,Drug:2941,Protein:2552,0
759,Drug:1942,Protein:4274,0
760,Drug:348,Protein:2333,1
761,Drug:6459,Protein:2012,0
762,Drug:4098,Protein:2290,0
763,Drug:4934,Protein:418,0
764,Drug:491,Protein:789,0
765,Drug:309,Protein:3251,1
766,Drug:3074,Protein:3390,0
767,Drug:6282,Protein:2434,0
768,Drug:5924,Protein:1539,1
769,Drug:1875,Protein:98,0
770,Drug:2962,Protein:253,1
771,Drug:2584,Protein:3924,0
772,Drug:229,Protein:3346,1
773,Drug:4333,Protein:951,0
774,Drug:2977,Protein:2972,0
775,Drug:5240,Protein:4192,1
776,Drug:3715,Protein:2869,0
777,Drug:6568,Protein:4337,0
778,Drug:936,Protein:1269,0
779,Drug:6221,Protein:398,1
780,Drug:4057,Protein:3512,0
781,Drug:6534,Protein:4133,0
782,Drug:2412,Protein:2036,1
783,Drug:6247,Protein:2569,1
784,Drug:6194,Protein:360,1
785,Drug:3636,Protein:1184,1
786,Drug:3990,Protein:3293,1
787,Drug:6139,Protein:579,0
788,Drug:2535,Protein:3102,1
789,Drug:4634,Protein:4418,1
790,Drug:344,Protein:3685,0
791,Drug:4397,Protein:586,1
792,Drug:3227,Protein:1899,0
