,head,tail,label
118,Drug:137,Protein:130,1.0
119,Drug:139,Protein:131,1.0
120,Drug:140,Protein:132,1.0
121,Drug:23,Protein:14,1.0
122,Drug:142,Protein:133,0.0
123,Drug:143,Protein:134,0.0
124,Drug:144,Protein:135,0.0
125,Drug:145,Protein:127,0.0
126,Drug:146,Protein:136,1.0
127,Drug:147,Protein:137,0.0
128,Drug:149,Protein:139,0.0
129,Drug:150,Protein:140,1.0
130,Drug:152,Protein:141,1.0
131,Drug:109,Protein:142,1.0
132,Drug:153,Protein:8,1.0
133,Drug:13,Protein:143,1.0
134,Drug:154,Protein:144,1.0
135,Drug:155,Protein:106,1.0
136,Drug:72,Protein:147,1.0
137,Drug:160,Protein:149,1.0
138,Drug:162,Protein:149,1.0
139,Drug:163,Protein:151,0.0
140,Drug:164,Protein:152,1.0
141,Drug:165,Protein:153,0.0
142,Drug:167,Protein:154,0.0
143,Drug:168,Protein:155,0.0
144,Drug:169,Protein:156,0.0
145,Drug:104,Protein:27,1.0
146,Drug:170,Protein:157,0.0
147,Drug:172,Protein:158,0.0
148,Drug:173,Protein:160,0.0
149,Drug:175,Protein:162,0.0
150,Drug:177,Protein:164,1.0
151,Drug:178,Protein:165,0.0
152,Drug:180,Protein:60,1.0
153,Drug:183,Protein:168,1.0
154,Drug:184,Protein:139,1.0
155,Drug:185,Protein:106,1.0
156,Drug:186,Protein:164,1.0
157,Drug:187,Protein:169,1.0
158,Drug:189,Protein:170,0.0
159,Drug:190,Protein:60,1.0
160,Drug:192,Protein:60,1.0
161,Drug:195,Protein:173,1.0
162,Drug:196,Protein:174,0.0
163,Drug:197,Protein:175,0.0
164,Drug:198,Protein:176,1.0
165,Drug:199,Protein:84,1.0
166,Drug:200,Protein:60,1.0
167,Drug:201,Protein:177,0.0
168,Drug:202,Protein:178,0.0
169,Drug:203,Protein:179,0.0
170,Drug:204,Protein:180,0.0
171,Drug:205,Protein:88,1.0
172,Drug:206,Protein:181,0.0
173,Drug:207,Protein:182,0.0
174,Drug:208,Protein:183,0.0
175,Drug:209,Protein:184,1.0
176,Drug:210,Protein:99,0.0
177,Drug:211,Protein:185,1.0
178,Drug:212,Protein:186,1.0
179,Drug:213,Protein:187,0.0
180,Drug:214,Protein:188,0.0
181,Drug:215,Protein:189,1.0
182,Drug:216,Protein:190,0.0
183,Drug:217,Protein:191,0.0
184,Drug:218,Protein:192,1.0
185,Drug:219,Protein:193,0.0
186,Drug:220,Protein:194,1.0
187,Drug:221,Protein:195,1.0
188,Drug:222,Protein:196,0.0
189,Drug:223,Protein:197,0.0
190,Drug:224,Protein:198,0.0
191,Drug:225,Protein:199,1.0
192,Drug:226,Protein:200,0.0
193,Drug:227,Protein:98,0.0
194,Drug:228,Protein:74,1.0
195,Drug:229,Protein:201,0.0
196,Drug:230,Protein:202,0.0
197,Drug:232,Protein:203,0.0
198,Drug:233,Protein:23,0.0
199,Drug:234,Protein:204,1.0
200,Drug:236,Protein:205,1.0
201,Drug:237,Protein:206,1.0
202,Drug:239,Protein:208,1.0
203,Drug:241,Protein:209,0.0
204,Drug:242,Protein:210,0.0
205,Drug:243,Protein:211,0.0
206,Drug:244,Protein:101,1.0
207,Drug:245,Protein:212,0.0
208,Drug:247,Protein:213,0.0
209,Drug:248,Protein:214,1.0
210,Drug:250,Protein:216,0.0
211,Drug:251,Protein:217,1.0
212,Drug:252,Protein:218,1.0
213,Drug:253,Protein:219,0.0
214,Drug:254,Protein:220,1.0
215,Drug:256,Protein:222,1.0
216,Drug:65,Protein:223,1.0
217,Drug:257,Protein:18,1.0
218,Drug:258,Protein:224,1.0
219,Drug:259,Protein:111,1.0
220,Drug:261,Protein:225,0.0
221,Drug:262,Protein:226,0.0
222,Drug:228,Protein:106,1.0
223,Drug:263,Protein:228,1.0
224,Drug:264,Protein:229,0.0
225,Drug:265,Protein:230,0.0
226,Drug:266,Protein:231,0.0
227,Drug:268,Protein:233,1.0
228,Drug:269,Protein:234,0.0
229,Drug:270,Protein:235,0.0
230,Drug:271,Protein:236,1.0
231,Drug:72,Protein:237,1.0
232,Drug:65,Protein:238,1.0
233,Drug:272,Protein:239,0.0
234,Drug:273,Protein:240,1.0
235,Drug:274,Protein:241,0.0
236,Drug:275,Protein:242,0.0
237,Drug:135,Protein:14,1.0
238,Drug:277,Protein:244,1.0
239,Drug:278,Protein:245,0.0
240,Drug:279,Protein:246,1.0
241,Drug:280,Protein:247,0.0
242,Drug:281,Protein:248,1.0
243,Drug:282,Protein:198,0.0
244,Drug:285,Protein:80,0.0
245,Drug:286,Protein:250,1.0
246,Drug:287,Protein:74,1.0
247,Drug:228,Protein:14,1.0
248,Drug:288,Protein:251,0.0
249,Drug:289,Protein:92,1.0
250,Drug:290,Protein:252,0.0
251,Drug:291,Protein:253,1.0
252,Drug:292,Protein:254,1.0
253,Drug:294,Protein:256,0.0
254,Drug:295,Protein:257,0.0
255,Drug:296,Protein:258,1.0
256,Drug:297,Protein:52,1.0
257,Drug:298,Protein:259,0.0
258,Drug:75,Protein:260,1.0
259,Drug:301,Protein:262,1.0
260,Drug:303,Protein:111,1.0
261,Drug:83,Protein:106,1.0
262,Drug:304,Protein:49,0.0
263,Drug:305,Protein:265,1.0
264,Drug:308,Protein:267,0.0
265,Drug:309,Protein:27,1.0
266,Drug:310,Protein:268,1.0
267,Drug:311,Protein:253,1.0
268,Drug:314,Protein:270,0.0
269,Drug:315,Protein:271,0.0
270,Drug:317,Protein:272,1.0
271,Drug:319,Protein:80,1.0
272,Drug:320,Protein:274,0.0
273,Drug:65,Protein:275,1.0
274,Drug:321,Protein:276,0.0
275,Drug:72,Protein:277,1.0
276,Drug:322,Protein:29,1.0
277,Drug:323,Protein:278,1.0
278,Drug:325,Protein:279,0.0
279,Drug:326,Protein:280,0.0
280,Drug:327,Protein:281,1.0
281,Drug:328,Protein:282,1.0
282,Drug:329,Protein:253,1.0
283,Drug:330,Protein:283,0.0
284,Drug:142,Protein:284,0.0
285,Drug:331,Protein:285,0.0
286,Drug:333,Protein:287,0.0
287,Drug:335,Protein:118,1.0
288,Drug:336,Protein:274,0.0
289,Drug:337,Protein:253,1.0
290,Drug:338,Protein:288,0.0
291,Drug:339,Protein:289,1.0
292,Drug:340,Protein:290,1.0
293,Drug:341,Protein:291,0.0
294,Drug:343,Protein:293,1.0
295,Drug:68,Protein:294,0.0
296,Drug:344,Protein:282,1.0
297,Drug:345,Protein:130,1.0
298,Drug:346,Protein:296,1.0
299,Drug:347,Protein:177,1.0
300,Drug:349,Protein:297,0.0
301,Drug:220,Protein:192,1.0
302,Drug:350,Protein:298,0.0
303,Drug:351,Protein:299,0.0
304,Drug:352,Protein:229,1.0
305,Drug:353,Protein:300,0.0
306,Drug:354,Protein:8,0.0
307,Drug:355,Protein:301,1.0
308,Drug:356,Protein:302,0.0
309,Drug:357,Protein:303,0.0
310,Drug:358,Protein:304,1.0
311,Drug:360,Protein:248,1.0
312,Drug:363,Protein:106,1.0
313,Drug:364,Protein:306,0.0
314,Drug:365,Protein:307,0.0
315,Drug:366,Protein:308,1.0
316,Drug:367,Protein:214,1.0
317,Drug:368,Protein:309,1.0
318,Drug:370,Protein:311,1.0
319,Drug:371,Protein:312,1.0
320,Drug:372,Protein:313,0.0
321,Drug:373,Protein:314,1.0
322,Drug:136,Protein:315,0.0
323,Drug:374,Protein:237,1.0
324,Drug:375,Protein:316,0.0
325,Drug:376,Protein:317,0.0
326,Drug:378,Protein:149,1.0
327,Drug:379,Protein:103,0.0
328,Drug:381,Protein:319,0.0
329,Drug:382,Protein:320,0.0
330,Drug:152,Protein:321,0.0
331,Drug:384,Protein:322,0.0
332,Drug:385,Protein:323,0.0
333,Drug:386,Protein:324,0.0
334,Drug:388,Protein:210,0.0
335,Drug:377,Protein:68,0.0
336,Drug:389,Protein:325,0.0
337,Drug:390,Protein:326,0.0
338,Drug:366,Protein:327,1.0
339,Drug:391,Protein:328,0.0
340,Drug:392,Protein:60,1.0
341,Drug:393,Protein:329,0.0
342,Drug:394,Protein:330,0.0
343,Drug:395,Protein:331,0.0
344,Drug:396,Protein:72,1.0
345,Drug:397,Protein:332,1.0
346,Drug:109,Protein:333,1.0
347,Drug:398,Protein:334,1.0
348,Drug:399,Protein:335,0.0
349,Drug:400,Protein:336,1.0
350,Drug:402,Protein:337,0.0
351,Drug:403,Protein:338,0.0
352,Drug:328,Protein:339,1.0
353,Drug:404,Protein:302,0.0
354,Drug:405,Protein:340,1.0
355,Drug:406,Protein:341,1.0
356,Drug:407,Protein:87,1.0
357,Drug:408,Protein:80,0.0
358,Drug:409,Protein:342,1.0
359,Drug:412,Protein:29,1.0
360,Drug:291,Protein:344,0.0
361,Drug:413,Protein:88,1.0
362,Drug:414,Protein:189,1.0
363,Drug:415,Protein:281,1.0
364,Drug:271,Protein:74,1.0
365,Drug:417,Protein:346,0.0
366,Drug:418,Protein:347,1.0
367,Drug:420,Protein:130,1.0
368,Drug:168,Protein:208,1.0
369,Drug:297,Protein:282,1.0
370,Drug:421,Protein:349,0.0
371,Drug:422,Protein:350,0.0
372,Drug:423,Protein:260,0.0
373,Drug:425,Protein:165,0.0
374,Drug:426,Protein:118,1.0
375,Drug:427,Protein:351,0.0
376,Drug:428,Protein:352,1.0
377,Drug:429,Protein:353,0.0
378,Drug:430,Protein:354,0.0
379,Drug:431,Protein:355,0.0
380,Drug:433,Protein:356,0.0
381,Drug:434,Protein:14,1.0
382,Drug:211,Protein:194,1.0
383,Drug:435,Protein:357,0.0
384,Drug:438,Protein:360,0.0
385,Drug:439,Protein:160,0.0
386,Drug:440,Protein:361,1.0
387,Drug:442,Protein:363,0.0
388,Drug:443,Protein:339,1.0
389,Drug:444,Protein:49,0.0
390,Drug:445,Protein:350,0.0
391,Drug:446,Protein:174,1.0
392,Drug:447,Protein:14,1.0
393,Drug:448,Protein:208,1.0
394,Drug:339,Protein:364,0.0
395,Drug:449,Protein:365,1.0
396,Drug:50,Protein:366,0.0
397,Drug:452,Protein:368,0.0
398,Drug:453,Protein:369,0.0
399,Drug:454,Protein:370,0.0
400,Drug:456,Protein:372,1.0
401,Drug:457,Protein:373,0.0
402,Drug:458,Protein:374,0.0
403,Drug:459,Protein:375,1.0
404,Drug:124,Protein:14,1.0
405,Drug:460,Protein:376,0.0
406,Drug:461,Protein:377,0.0
407,Drug:462,Protein:378,1.0
408,Drug:463,Protein:379,0.0
409,Drug:464,Protein:380,1.0
410,Drug:466,Protein:382,0.0
411,Drug:467,Protein:383,0.0
412,Drug:331,Protein:384,0.0
413,Drug:469,Protein:385,1.0
414,Drug:470,Protein:386,0.0
415,Drug:471,Protein:186,1.0
416,Drug:472,Protein:132,1.0
417,Drug:473,Protein:387,0.0
418,Drug:217,Protein:388,0.0
419,Drug:474,Protein:389,0.0
420,Drug:475,Protein:390,1.0
421,Drug:476,Protein:391,1.0
422,Drug:477,Protein:392,0.0
423,Drug:236,Protein:173,0.0
424,Drug:478,Protein:393,0.0
425,Drug:479,Protein:149,1.0
426,Drug:480,Protein:394,0.0
427,Drug:481,Protein:395,0.0
428,Drug:483,Protein:396,1.0
429,Drug:485,Protein:398,0.0
430,Drug:486,Protein:399,0.0
431,Drug:487,Protein:197,1.0
432,Drug:488,Protein:400,1.0
433,Drug:490,Protein:402,1.0
434,Drug:492,Protein:403,1.0
435,Drug:494,Protein:82,0.0
436,Drug:495,Protein:405,0.0
437,Drug:496,Protein:406,0.0
438,Drug:497,Protein:37,1.0
439,Drug:65,Protein:407,1.0
440,Drug:148,Protein:37,1.0
441,Drug:499,Protein:408,0.0
442,Drug:500,Protein:409,0.0
443,Drug:502,Protein:411,0.0
444,Drug:503,Protein:268,1.0
445,Drug:504,Protein:412,1.0
446,Drug:505,Protein:413,0.0
447,Drug:506,Protein:414,0.0
448,Drug:507,Protein:415,0.0
449,Drug:383,Protein:357,1.0
450,Drug:508,Protein:416,0.0
451,Drug:509,Protein:417,1.0
452,Drug:510,Protein:81,0.0
453,Drug:511,Protein:418,1.0
454,Drug:512,Protein:72,1.0
455,Drug:52,Protein:153,1.0
456,Drug:513,Protein:419,0.0
457,Drug:514,Protein:420,0.0
458,Drug:515,Protein:421,0.0
459,Drug:516,Protein:169,1.0
460,Drug:517,Protein:422,0.0
461,Drug:518,Protein:423,1.0
462,Drug:519,Protein:290,1.0
463,Drug:520,Protein:214,1.0
464,Drug:521,Protein:424,1.0
465,Drug:453,Protein:280,1.0
466,Drug:523,Protein:195,1.0
467,Drug:524,Protein:426,1.0
468,Drug:525,Protein:427,0.0
469,Drug:527,Protein:428,0.0
470,Drug:529,Protein:165,1.0
471,Drug:354,Protein:429,1.0
472,Drug:530,Protein:430,0.0
473,Drug:531,Protein:431,0.0
474,Drug:533,Protein:432,0.0
475,Drug:534,Protein:433,1.0
476,Drug:535,Protein:434,0.0
477,Drug:536,Protein:435,0.0
478,Drug:537,Protein:436,0.0
479,Drug:141,Protein:260,1.0
480,Drug:45,Protein:438,0.0
481,Drug:539,Protein:439,0.0
482,Drug:540,Protein:297,0.0
483,Drug:541,Protein:440,0.0
484,Drug:542,Protein:441,0.0
485,Drug:545,Protein:354,1.0
486,Drug:546,Protein:444,0.0
487,Drug:547,Protein:417,1.0
488,Drug:548,Protein:92,1.0
489,Drug:550,Protein:252,1.0
490,Drug:552,Protein:446,0.0
491,Drug:553,Protein:448,0.0
492,Drug:554,Protein:233,1.0
493,Drug:556,Protein:114,1.0
494,Drug:558,Protein:147,1.0
495,Drug:560,Protein:451,0.0
496,Drug:65,Protein:452,1.0
497,Drug:561,Protein:147,1.0
498,Drug:562,Protein:453,1.0
499,Drug:563,Protein:454,0.0
500,Drug:565,Protein:374,0.0
501,Drug:567,Protein:456,0.0
502,Drug:167,Protein:87,1.0
503,Drug:568,Protein:457,0.0
504,Drug:569,Protein:458,0.0
505,Drug:396,Protein:253,1.0
506,Drug:571,Protein:248,1.0
507,Drug:572,Protein:459,0.0
508,Drug:573,Protein:460,1.0
509,Drug:574,Protein:411,1.0
510,Drug:575,Protein:461,1.0
511,Drug:576,Protein:462,1.0
512,Drug:577,Protein:463,0.0
513,Drug:25,Protein:464,1.0
514,Drug:578,Protein:465,0.0
515,Drug:579,Protein:466,1.0
516,Drug:581,Protein:206,1.0
517,Drug:582,Protein:467,0.0
518,Drug:309,Protein:147,1.0
519,Drug:71,Protein:51,1.0
520,Drug:583,Protein:468,1.0
521,Drug:584,Protein:405,1.0
522,Drug:585,Protein:140,1.0
523,Drug:588,Protein:471,0.0
524,Drug:589,Protein:8,1.0
525,Drug:590,Protein:472,0.0
526,Drug:591,Protein:370,0.0
527,Drug:592,Protein:208,1.0
528,Drug:594,Protein:474,0.0
529,Drug:595,Protein:475,1.0
530,Drug:439,Protein:190,0.0
531,Drug:596,Protein:476,1.0
532,Drug:598,Protein:478,0.0
533,Drug:413,Protein:479,1.0
534,Drug:600,Protein:482,0.0
535,Drug:337,Protein:92,1.0
536,Drug:602,Protein:484,0.0
537,Drug:603,Protein:485,0.0
538,Drug:604,Protein:486,0.0
539,Drug:605,Protein:334,1.0
540,Drug:606,Protein:27,1.0
541,Drug:607,Protein:487,0.0
542,Drug:608,Protein:195,1.0
543,Drug:610,Protein:488,0.0
544,Drug:611,Protein:208,1.0
545,Drug:612,Protein:202,1.0
546,Drug:267,Protein:214,1.0
547,Drug:613,Protein:297,0.0
548,Drug:614,Protein:489,0.0
549,Drug:616,Protein:490,1.0
550,Drug:62,Protein:208,1.0
551,Drug:345,Protein:493,1.0
552,Drug:258,Protein:29,1.0
553,Drug:618,Protein:29,1.0
554,Drug:619,Protein:90,0.0
555,Drug:620,Protein:494,0.0
556,Drug:532,Protein:29,1.0
557,Drug:621,Protein:299,1.0
558,Drug:57,Protein:136,1.0
559,Drug:623,Protein:496,0.0
560,Drug:624,Protein:132,1.0
561,Drug:65,Protein:497,1.0
562,Drug:532,Protein:498,0.0
563,Drug:396,Protein:499,0.0
564,Drug:626,Protein:32,1.0
565,Drug:627,Protein:500,0.0
566,Drug:629,Protein:502,0.0
567,Drug:630,Protein:503,0.0
568,Drug:631,Protein:504,1.0
569,Drug:498,Protein:505,1.0
570,Drug:102,Protein:506,0.0
571,Drug:632,Protein:507,1.0
572,Drug:510,Protein:508,0.0
573,Drug:350,Protein:405,1.0
574,Drug:634,Protein:212,1.0
575,Drug:635,Protein:279,0.0
576,Drug:636,Protein:510,0.0
577,Drug:638,Protein:14,1.0
578,Drug:639,Protein:511,0.0
579,Drug:640,Protein:512,0.0
580,Drug:642,Protein:515,0.0
581,Drug:12,Protein:147,1.0
582,Drug:643,Protein:516,0.0
583,Drug:644,Protein:517,0.0
584,Drug:645,Protein:518,0.0
585,Drug:230,Protein:32,1.0
586,Drug:646,Protein:519,1.0
587,Drug:647,Protein:192,0.0
588,Drug:650,Protein:520,0.0
589,Drug:651,Protein:521,1.0
590,Drug:652,Protein:522,0.0
591,Drug:653,Protein:523,0.0
592,Drug:654,Protein:118,1.0
593,Drug:656,Protein:525,1.0
594,Drug:18,Protein:526,1.0
595,Drug:657,Protein:468,1.0
596,Drug:658,Protein:527,0.0
597,Drug:659,Protein:528,0.0
598,Drug:660,Protein:14,1.0
599,Drug:512,Protein:296,1.0
600,Drug:661,Protein:529,0.0
601,Drug:662,Protein:530,1.0
602,Drug:72,Protein:29,1.0
603,Drug:663,Protein:235,1.0
604,Drug:664,Protein:234,0.0
605,Drug:200,Protein:531,1.0
606,Drug:665,Protein:296,1.0
607,Drug:667,Protein:533,0.0
608,Drug:668,Protein:185,1.0
609,Drug:669,Protein:60,1.0
610,Drug:13,Protein:534,0.0
611,Drug:670,Protein:535,0.0
612,Drug:671,Protein:536,0.0
613,Drug:673,Protein:538,1.0
614,Drug:674,Protein:539,0.0
615,Drug:406,Protein:253,1.0
616,Drug:681,Protein:542,0.0
617,Drug:684,Protein:169,1.0
618,Drug:685,Protein:276,0.0
619,Drug:686,Protein:546,0.0
620,Drug:687,Protein:547,0.0
621,Drug:688,Protein:548,0.0
622,Drug:185,Protein:278,1.0
623,Drug:182,Protein:549,1.0
624,Drug:690,Protein:550,1.0
625,Drug:692,Protein:552,0.0
626,Drug:693,Protein:553,0.0
627,Drug:694,Protein:87,1.0
628,Drug:696,Protein:538,1.0
629,Drug:697,Protein:555,0.0
630,Drug:698,Protein:556,1.0
631,Drug:699,Protein:557,1.0
632,Drug:701,Protein:559,0.0
633,Drug:702,Protein:560,1.0
634,Drug:264,Protein:29,1.0
635,Drug:703,Protein:562,0.0
636,Drug:705,Protein:257,1.0
637,Drug:707,Protein:565,1.0
638,Drug:708,Protein:396,1.0
639,Drug:710,Protein:567,0.0
640,Drug:711,Protein:568,0.0
641,Drug:712,Protein:569,0.0
642,Drug:713,Protein:526,0.0
643,Drug:714,Protein:118,1.0
644,Drug:715,Protein:60,1.0
645,Drug:717,Protein:570,1.0
646,Drug:720,Protein:149,1.0
647,Drug:722,Protein:572,0.0
648,Drug:726,Protein:574,0.0
649,Drug:727,Protein:296,1.0
650,Drug:728,Protein:575,0.0
651,Drug:729,Protein:87,1.0
652,Drug:730,Protein:14,1.0
653,Drug:731,Protein:576,0.0
654,Drug:732,Protein:577,1.0
655,Drug:286,Protein:578,1.0
656,Drug:733,Protein:579,0.0
657,Drug:734,Protein:580,0.0
658,Drug:735,Protein:582,0.0
659,Drug:736,Protein:583,0.0
660,Drug:737,Protein:479,1.0
661,Drug:738,Protein:530,0.0
662,Drug:579,Protein:584,1.0
663,Drug:267,Protein:118,1.0
664,Drug:739,Protein:585,0.0
665,Drug:741,Protein:403,1.0
666,Drug:742,Protein:587,1.0
667,Drug:743,Protein:588,0.0
668,Drug:563,Protein:589,0.0
669,Drug:744,Protein:590,0.0
670,Drug:322,Protein:461,1.0
671,Drug:746,Protein:592,0.0
672,Drug:747,Protein:405,1.0
673,Drug:748,Protein:347,0.0
674,Drug:151,Protein:593,1.0
675,Drug:749,Protein:208,1.0
676,Drug:750,Protein:595,0.0
677,Drug:751,Protein:352,0.0
678,Drug:754,Protein:596,0.0
679,Drug:755,Protein:29,1.0
680,Drug:757,Protein:597,0.0
681,Drug:758,Protein:294,0.0
682,Drug:619,Protein:598,1.0
683,Drug:762,Protein:601,0.0
684,Drug:763,Protein:149,1.0
685,Drug:764,Protein:602,0.0
686,Drug:765,Protein:603,1.0
687,Drug:766,Protein:604,0.0
688,Drug:767,Protein:605,0.0
689,Drug:768,Protein:606,0.0
690,Drug:769,Protein:607,0.0
691,Drug:212,Protein:302,0.0
692,Drug:770,Protein:118,1.0
693,Drug:547,Protein:608,0.0
694,Drug:417,Protein:609,0.0
695,Drug:771,Protein:610,1.0
696,Drug:772,Protein:611,0.0
697,Drug:773,Protein:78,0.0
698,Drug:671,Protein:613,0.0
699,Drug:775,Protein:144,1.0
700,Drug:392,Protein:72,1.0
701,Drug:776,Protein:614,0.0
702,Drug:778,Protein:64,1.0
703,Drug:779,Protein:615,0.0
704,Drug:205,Protein:60,1.0
705,Drug:780,Protein:461,1.0
706,Drug:781,Protein:616,1.0
707,Drug:782,Protein:392,0.0
708,Drug:783,Protein:83,1.0
709,Drug:284,Protein:74,1.0
710,Drug:532,Protein:617,0.0
711,Drug:784,Protein:369,0.0
712,Drug:785,Protein:618,0.0
713,Drug:552,Protein:619,0.0
714,Drug:6,Protein:620,0.0
715,Drug:786,Protein:621,0.0
716,Drug:358,Protein:7,0.0
717,Drug:787,Protein:622,0.0
718,Drug:206,Protein:572,0.0
719,Drug:790,Protein:624,1.0
720,Drug:791,Protein:625,1.0
721,Drug:792,Protein:433,1.0
722,Drug:793,Protein:626,0.0
723,Drug:794,Protein:627,1.0
724,Drug:284,Protein:106,1.0
725,Drug:797,Protein:53,0.0
726,Drug:798,Protein:629,0.0
727,Drug:799,Protein:630,1.0
728,Drug:800,Protein:631,0.0
729,Drug:801,Protein:632,1.0
730,Drug:802,Protein:633,1.0
731,Drug:328,Protein:634,1.0
732,Drug:804,Protein:253,1.0
733,Drug:805,Protein:320,1.0
734,Drug:14,Protein:448,1.0
735,Drug:807,Protein:636,0.0
736,Drug:808,Protein:134,1.0
737,Drug:809,Protein:637,1.0
738,Drug:188,Protein:638,1.0
739,Drug:810,Protein:147,1.0
740,Drug:153,Protein:194,1.0
741,Drug:706,Protein:128,1.0
742,Drug:811,Protein:639,0.0
743,Drug:812,Protein:640,1.0
744,Drug:279,Protein:641,1.0
745,Drug:391,Protein:642,1.0
746,Drug:814,Protein:104,1.0
747,Drug:815,Protein:92,1.0
748,Drug:817,Protein:191,0.0
749,Drug:818,Protein:118,1.0
750,Drug:819,Protein:644,1.0
751,Drug:820,Protein:103,1.0
752,Drug:821,Protein:645,0.0
753,Drug:822,Protein:646,0.0
754,Drug:323,Protein:426,1.0
755,Drug:823,Protein:648,0.0
756,Drug:824,Protein:649,1.0
757,Drug:825,Protein:650,0.0
758,Drug:826,Protein:651,1.0
759,Drug:828,Protein:652,0.0
760,Drug:829,Protein:17,0.0
761,Drug:830,Protein:0,1.0
762,Drug:832,Protein:653,0.0
763,Drug:833,Protein:654,1.0
764,Drug:12,Protein:10,1.0
765,Drug:834,Protein:61,0.0
766,Drug:356,Protein:118,1.0
767,Drug:181,Protein:118,1.0
768,Drug:835,Protein:204,0.0
769,Drug:836,Protein:361,0.0
770,Drug:757,Protein:409,0.0
771,Drug:837,Protein:80,0.0
772,Drug:731,Protein:16,1.0
773,Drug:840,Protein:657,1.0
774,Drug:841,Protein:658,0.0
775,Drug:811,Protein:317,0.0
