,head,tail,label
58,Drug:168,Protein:155,0.0
59,Drug:169,Protein:156,0.0
60,Drug:170,Protein:157,0.0
61,Drug:171,Protein:77,1.0
62,Drug:172,Protein:158,0.0
63,Drug:173,Protein:160,0.0
64,Drug:175,Protein:162,0.0
65,Drug:178,Protein:165,0.0
66,Drug:182,Protein:167,1.0
67,Drug:185,Protein:106,1.0
68,Drug:186,Protein:164,1.0
69,Drug:187,Protein:169,1.0
70,Drug:191,Protein:171,0.0
71,Drug:193,Protein:77,1.0
72,Drug:194,Protein:172,0.0
73,Drug:198,Protein:176,1.0
74,Drug:199,Protein:84,1.0
75,Drug:204,Protein:180,0.0
76,Drug:210,Protein:99,0.0
77,Drug:212,Protein:186,1.0
78,Drug:215,Protein:189,1.0
79,Drug:217,Protein:191,0.0
80,Drug:218,Protein:192,1.0
81,Drug:219,Protein:193,0.0
82,Drug:224,Protein:198,0.0
83,Drug:228,Protein:74,1.0
84,Drug:229,Protein:201,0.0
85,Drug:233,Protein:23,0.0
86,Drug:235,Protein:77,1.0
87,Drug:236,Protein:205,1.0
88,Drug:237,Protein:206,1.0
89,Drug:239,Protein:208,1.0
90,Drug:241,Protein:209,0.0
91,Drug:245,Protein:212,0.0
92,Drug:246,Protein:77,1.0
93,Drug:248,Protein:214,1.0
94,Drug:249,Protein:215,0.0
95,Drug:259,Protein:111,1.0
96,Drug:260,Protein:69,1.0
97,Drug:228,Protein:106,1.0
98,Drug:267,Protein:232,1.0
99,Drug:268,Protein:233,1.0
100,Drug:72,Protein:237,1.0
101,Drug:276,Protein:243,0.0
102,Drug:277,Protein:244,1.0
103,Drug:285,Protein:80,0.0
104,Drug:286,Protein:250,1.0
105,Drug:289,Protein:92,1.0
106,Drug:290,Protein:252,0.0
107,Drug:292,Protein:254,1.0
108,Drug:296,Protein:258,1.0
109,Drug:298,Protein:259,0.0
110,Drug:75,Protein:260,1.0
111,Drug:301,Protein:262,1.0
112,Drug:303,Protein:111,1.0
113,Drug:83,Protein:106,1.0
114,Drug:307,Protein:116,1.0
115,Drug:308,Protein:267,0.0
116,Drug:310,Protein:268,1.0
117,Drug:312,Protein:269,1.0
118,Drug:313,Protein:77,1.0
119,Drug:314,Protein:270,0.0
120,Drug:319,Protein:80,1.0
121,Drug:320,Protein:274,0.0
122,Drug:323,Protein:278,1.0
123,Drug:325,Protein:279,0.0
124,Drug:326,Protein:280,0.0
125,Drug:327,Protein:281,1.0
126,Drug:328,Protein:282,1.0
127,Drug:330,Protein:283,0.0
128,Drug:336,Protein:274,0.0
129,Drug:340,Protein:290,1.0
130,Drug:344,Protein:282,1.0
131,Drug:35,Protein:295,1.0
132,Drug:349,Protein:297,0.0
133,Drug:220,Protein:192,1.0
134,Drug:351,Protein:299,0.0
135,Drug:352,Protein:229,1.0
136,Drug:356,Protein:302,0.0
137,Drug:361,Protein:305,1.0
138,Drug:367,Protein:214,1.0
139,Drug:369,Protein:310,0.0
140,Drug:370,Protein:311,1.0
141,Drug:371,Protein:312,1.0
142,Drug:373,Protein:314,1.0
143,Drug:374,Protein:237,1.0
144,Drug:377,Protein:77,1.0
145,Drug:378,Protein:149,1.0
146,Drug:381,Protein:319,0.0
147,Drug:383,Protein:148,1.0
148,Drug:386,Protein:324,0.0
149,Drug:377,Protein:68,0.0
150,Drug:391,Protein:328,0.0
151,Drug:395,Protein:331,0.0
152,Drug:109,Protein:333,1.0
153,Drug:398,Protein:334,1.0
154,Drug:399,Protein:335,0.0
155,Drug:404,Protein:302,0.0
156,Drug:406,Protein:341,1.0
157,Drug:408,Protein:80,0.0
158,Drug:199,Protein:67,1.0
159,Drug:414,Protein:189,1.0
160,Drug:417,Protein:346,0.0
161,Drug:420,Protein:130,1.0
162,Drug:168,Protein:208,1.0
163,Drug:423,Protein:260,0.0
164,Drug:424,Protein:94,1.0
165,Drug:425,Protein:165,0.0
166,Drug:428,Protein:352,1.0
167,Drug:139,Protein:77,1.0
168,Drug:435,Protein:357,0.0
169,Drug:439,Protein:160,0.0
170,Drug:444,Protein:49,0.0
171,Drug:339,Protein:364,0.0
172,Drug:453,Protein:369,0.0
173,Drug:461,Protein:377,0.0
174,Drug:462,Protein:378,1.0
175,Drug:467,Protein:383,0.0
176,Drug:468,Protein:148,1.0
177,Drug:471,Protein:186,1.0
178,Drug:217,Protein:388,0.0
179,Drug:475,Protein:390,1.0
180,Drug:476,Protein:391,1.0
181,Drug:479,Protein:149,1.0
182,Drug:480,Protein:394,0.0
183,Drug:489,Protein:401,1.0
184,Drug:490,Protein:402,1.0
185,Drug:492,Protein:403,1.0
186,Drug:148,Protein:37,1.0
187,Drug:498,Protein:94,1.0
188,Drug:499,Protein:408,0.0
189,Drug:503,Protein:268,1.0
190,Drug:507,Protein:415,0.0
191,Drug:383,Protein:357,1.0
192,Drug:509,Protein:417,1.0
193,Drug:516,Protein:169,1.0
194,Drug:453,Protein:280,1.0
195,Drug:524,Protein:426,1.0
196,Drug:525,Protein:427,0.0
197,Drug:526,Protein:77,1.0
198,Drug:528,Protein:269,1.0
199,Drug:529,Protein:165,1.0
200,Drug:531,Protein:431,0.0
201,Drug:532,Protein:77,1.0
202,Drug:535,Protein:434,0.0
203,Drug:537,Protein:436,0.0
204,Drug:141,Protein:260,1.0
205,Drug:539,Protein:439,0.0
206,Drug:545,Protein:354,1.0
207,Drug:547,Protein:417,1.0
208,Drug:548,Protein:92,1.0
209,Drug:551,Protein:445,0.0
210,Drug:326,Protein:447,0.0
211,Drug:553,Protein:448,0.0
212,Drug:554,Protein:233,1.0
213,Drug:558,Protein:147,1.0
214,Drug:559,Protein:450,0.0
215,Drug:560,Protein:451,0.0
216,Drug:561,Protein:147,1.0
217,Drug:566,Protein:77,1.0
218,Drug:567,Protein:456,0.0
219,Drug:568,Protein:457,0.0
220,Drug:570,Protein:77,1.0
221,Drug:575,Protein:461,1.0
222,Drug:578,Protein:465,0.0
223,Drug:579,Protein:466,1.0
224,Drug:309,Protein:147,1.0
225,Drug:71,Protein:51,1.0
226,Drug:584,Protein:405,1.0
227,Drug:588,Protein:471,0.0
228,Drug:592,Protein:208,1.0
229,Drug:594,Protein:474,0.0
230,Drug:595,Protein:475,1.0
231,Drug:439,Protein:190,0.0
232,Drug:337,Protein:92,1.0
233,Drug:205,Protein:269,1.0
234,Drug:605,Protein:334,1.0
235,Drug:607,Protein:487,0.0
236,Drug:609,Protein:249,0.0
237,Drug:267,Protein:214,1.0
238,Drug:614,Protein:489,0.0
239,Drug:62,Protein:208,1.0
240,Drug:545,Protein:491,1.0
241,Drug:621,Protein:299,1.0
242,Drug:622,Protein:495,0.0
243,Drug:623,Protein:496,0.0
244,Drug:624,Protein:132,1.0
245,Drug:396,Protein:499,0.0
246,Drug:625,Protein:77,1.0
247,Drug:626,Protein:32,1.0
248,Drug:627,Protein:500,0.0
249,Drug:629,Protein:502,0.0
250,Drug:498,Protein:505,1.0
251,Drug:633,Protein:509,0.0
252,Drug:634,Protein:212,1.0
253,Drug:636,Protein:510,0.0
254,Drug:640,Protein:512,0.0
255,Drug:642,Protein:515,0.0
256,Drug:12,Protein:147,1.0
257,Drug:644,Protein:517,0.0
258,Drug:645,Protein:518,0.0
259,Drug:230,Protein:32,1.0
260,Drug:647,Protein:192,0.0
261,Drug:648,Protein:77,1.0
262,Drug:649,Protein:116,1.0
263,Drug:650,Protein:520,0.0
264,Drug:651,Protein:521,1.0
265,Drug:652,Protein:522,0.0
266,Drug:653,Protein:523,0.0
267,Drug:655,Protein:524,0.0
268,Drug:661,Protein:529,0.0
269,Drug:662,Protein:530,1.0
270,Drug:663,Protein:235,1.0
271,Drug:666,Protein:532,0.0
272,Drug:671,Protein:536,0.0
273,Drug:672,Protein:537,0.0
274,Drug:674,Protein:539,0.0
275,Drug:676,Protein:116,1.0
276,Drug:678,Protein:148,1.0
277,Drug:681,Protein:542,0.0
278,Drug:682,Protein:543,1.0
279,Drug:685,Protein:276,0.0
280,Drug:185,Protein:278,1.0
281,Drug:182,Protein:549,1.0
282,Drug:689,Protein:401,1.0
283,Drug:690,Protein:550,1.0
284,Drug:693,Protein:553,0.0
285,Drug:695,Protein:554,0.0
286,Drug:697,Protein:555,0.0
287,Drug:701,Protein:559,0.0
288,Drug:703,Protein:562,0.0
289,Drug:705,Protein:257,1.0
290,Drug:706,Protein:232,1.0
291,Drug:711,Protein:568,0.0
292,Drug:713,Protein:526,0.0
293,Drug:717,Protein:570,1.0
294,Drug:718,Protein:94,1.0
295,Drug:95,Protein:148,1.0
296,Drug:723,Protein:215,0.0
297,Drug:724,Protein:573,0.0
298,Drug:726,Protein:574,0.0
299,Drug:731,Protein:576,0.0
300,Drug:286,Protein:578,1.0
301,Drug:734,Protein:580,0.0
302,Drug:79,Protein:581,0.0
303,Drug:736,Protein:583,0.0
304,Drug:738,Protein:530,0.0
305,Drug:713,Protein:148,1.0
306,Drug:740,Protein:586,0.0
307,Drug:741,Protein:403,1.0
308,Drug:742,Protein:587,1.0
309,Drug:743,Protein:588,0.0
310,Drug:563,Protein:589,0.0
311,Drug:744,Protein:590,0.0
312,Drug:322,Protein:461,1.0
313,Drug:747,Protein:405,1.0
314,Drug:187,Protein:594,1.0
315,Drug:749,Protein:208,1.0
316,Drug:752,Protein:145,0.0
317,Drug:753,Protein:100,1.0
318,Drug:619,Protein:598,1.0
319,Drug:763,Protein:149,1.0
320,Drug:764,Protein:602,0.0
321,Drug:768,Protein:606,0.0
322,Drug:769,Protein:607,0.0
323,Drug:212,Protein:302,0.0
324,Drug:547,Protein:608,0.0
325,Drug:671,Protein:613,0.0
326,Drug:775,Protein:144,1.0
327,Drug:777,Protein:172,1.0
328,Drug:779,Protein:615,0.0
329,Drug:780,Protein:461,1.0
330,Drug:784,Protein:369,0.0
331,Drug:344,Protein:148,1.0
332,Drug:789,Protein:623,0.0
333,Drug:790,Protein:624,1.0
334,Drug:193,Protein:9,1.0
335,Drug:791,Protein:625,1.0
336,Drug:794,Protein:627,1.0
337,Drug:796,Protein:628,0.0
338,Drug:798,Protein:629,0.0
339,Drug:799,Protein:630,1.0
340,Drug:801,Protein:632,1.0
341,Drug:803,Protein:524,0.0
342,Drug:328,Protein:634,1.0
343,Drug:805,Protein:320,1.0
344,Drug:14,Protein:448,1.0
345,Drug:807,Protein:636,0.0
346,Drug:678,Protein:67,1.0
347,Drug:808,Protein:134,1.0
348,Drug:810,Protein:147,1.0
349,Drug:813,Protein:148,1.0
350,Drug:814,Protein:104,1.0
351,Drug:815,Protein:92,1.0
352,Drug:819,Protein:644,1.0
353,Drug:323,Protein:426,1.0
354,Drug:826,Protein:651,1.0
355,Drug:827,Protein:647,0.0
356,Drug:726,Protein:524,0.0
357,Drug:12,Protein:10,1.0
358,Drug:835,Protein:204,0.0
359,Drug:841,Protein:658,0.0
360,Drug:811,Protein:317,0.0
361,Drug:842,Protein:660,0.0
362,Drug:843,Protein:661,0.0
363,Drug:844,Protein:229,1.0
364,Drug:845,Protein:342,1.0
365,Drug:476,Protein:662,1.0
366,Drug:849,Protein:663,0.0
367,Drug:851,Protein:664,0.0
368,Drug:853,Protein:665,1.0
369,Drug:855,Protein:667,0.0
370,Drug:813,Protein:668,1.0
371,Drug:857,Protein:670,0.0
372,Drug:862,Protein:677,1.0
373,Drug:864,Protein:570,0.0
374,Drug:578,Protein:680,0.0
375,Drug:866,Protein:149,1.0
376,Drug:323,Protein:130,1.0
377,Drug:869,Protein:390,1.0
378,Drug:871,Protein:684,0.0
379,Drug:872,Protein:686,0.0
380,Drug:873,Protein:189,1.0
381,Drug:874,Protein:314,0.0
382,Drug:877,Protein:237,0.0
383,Drug:879,Protein:689,0.0
384,Drug:780,Protein:690,1.0
385,Drug:881,Protein:516,0.0
386,Drug:886,Protein:33,0.0
387,Drug:696,Protein:260,1.0
388,Drug:192,Protein:696,1.0
389,Drug:888,Protein:264,1.0
390,Drug:771,Protein:524,0.0
391,Drug:892,Protein:278,1.0
392,Drug:218,Protein:700,1.0
393,Drug:893,Protein:160,0.0
394,Drug:894,Protein:402,1.0
395,Drug:414,Protein:369,1.0
396,Drug:895,Protein:364,0.0
397,Drug:897,Protein:702,1.0
398,Drug:286,Protein:703,1.0
399,Drug:903,Protein:689,1.0
400,Drug:907,Protein:204,1.0
401,Drug:909,Protein:274,0.0
402,Drug:911,Protein:261,1.0
403,Drug:913,Protein:20,0.0
404,Drug:730,Protein:711,1.0
405,Drug:915,Protein:712,0.0
406,Drug:917,Protein:713,0.0
407,Drug:919,Protein:715,0.0
408,Drug:529,Protein:717,1.0
409,Drug:925,Protein:689,0.0
410,Drug:808,Protein:720,1.0
411,Drug:928,Protein:723,0.0
412,Drug:929,Protein:724,1.0
413,Drug:934,Protein:114,0.0
414,Drug:935,Protein:730,0.0
415,Drug:936,Protein:732,0.0
416,Drug:303,Protein:628,0.0
417,Drug:941,Protein:735,0.0
418,Drug:943,Protein:737,0.0
419,Drug:944,Protein:229,1.0
420,Drug:950,Protein:269,1.0
421,Drug:165,Protein:192,1.0
422,Drug:956,Protein:542,0.0
423,Drug:800,Protein:747,0.0
424,Drug:957,Protein:748,0.0
425,Drug:769,Protein:111,1.0
426,Drug:963,Protein:354,1.0
427,Drug:967,Protein:753,0.0
428,Drug:182,Protein:754,1.0
429,Drug:968,Protein:516,0.0
430,Drug:406,Protein:757,1.0
431,Drug:973,Protein:758,0.0
432,Drug:976,Protein:760,1.0
433,Drug:977,Protein:83,0.0
434,Drug:490,Protein:278,1.0
435,Drug:978,Protein:761,0.0
436,Drug:358,Protein:199,0.0
437,Drug:987,Protein:378,1.0
438,Drug:285,Protein:559,0.0
439,Drug:988,Protein:369,1.0
440,Drug:991,Protein:94,1.0
441,Drug:992,Protein:768,0.0
442,Drug:995,Protein:408,0.0
443,Drug:826,Protein:243,1.0
444,Drug:996,Protein:770,0.0
445,Drug:1003,Protein:37,1.0
446,Drug:679,Protein:188,0.0
447,Drug:1007,Protein:106,1.0
448,Drug:255,Protein:777,0.0
449,Drug:1008,Protein:778,1.0
450,Drug:1009,Protein:84,1.0
451,Drug:588,Protein:780,0.0
452,Drug:949,Protein:666,0.0
453,Drug:1015,Protein:783,0.0
454,Drug:1017,Protein:785,0.0
455,Drug:198,Protein:465,1.0
456,Drug:1022,Protein:790,0.0
457,Drug:668,Protein:8,1.0
458,Drug:1025,Protein:793,0.0
459,Drug:289,Protein:456,0.0
460,Drug:23,Protein:689,1.0
461,Drug:808,Protein:796,1.0
462,Drug:1028,Protein:77,1.0
463,Drug:1030,Protein:797,0.0
464,Drug:1031,Protein:135,1.0
465,Drug:1032,Protein:798,0.0
466,Drug:13,Protein:77,1.0
467,Drug:1035,Protein:208,1.0
468,Drug:1036,Protein:550,1.0
469,Drug:1037,Protein:799,1.0
470,Drug:1038,Protein:608,0.0
471,Drug:1039,Protein:322,0.0
472,Drug:803,Protein:550,1.0
473,Drug:453,Protein:801,0.0
474,Drug:148,Protein:35,1.0
475,Drug:1045,Protein:217,0.0
476,Drug:1046,Protein:804,0.0
477,Drug:1047,Protein:805,0.0
478,Drug:1048,Protein:806,0.0
479,Drug:328,Protein:807,1.0
480,Drug:1050,Protein:808,0.0
481,Drug:1052,Protein:338,1.0
482,Drug:286,Protein:811,1.0
483,Drug:307,Protein:638,1.0
484,Drug:1055,Protein:247,0.0
485,Drug:1058,Protein:812,0.0
486,Drug:624,Protein:448,0.0
487,Drug:1060,Protein:550,1.0
488,Drug:652,Protein:77,1.0
489,Drug:1066,Protein:166,0.0
490,Drug:1067,Protein:816,1.0
491,Drug:1068,Protein:817,0.0
492,Drug:1070,Protein:818,0.0
493,Drug:1072,Protein:819,0.0
494,Drug:1075,Protein:426,1.0
495,Drug:1076,Protein:337,1.0
496,Drug:309,Protein:77,1.0
497,Drug:794,Protein:278,1.0
498,Drug:1080,Protein:587,1.0
499,Drug:1081,Protein:824,0.0
500,Drug:1083,Protein:805,0.0
501,Drug:711,Protein:208,0.0
502,Drug:1087,Protein:330,0.0
503,Drug:335,Protein:77,1.0
504,Drug:740,Protein:757,1.0
505,Drug:148,Protein:8,1.0
506,Drug:1094,Protein:831,0.0
507,Drug:134,Protein:650,0.0
508,Drug:1007,Protein:835,1.0
509,Drug:991,Protein:148,1.0
510,Drug:1101,Protein:378,1.0
511,Drug:1103,Protein:96,0.0
512,Drug:1109,Protein:20,1.0
513,Drug:1111,Protein:840,0.0
514,Drug:141,Protein:84,1.0
515,Drug:664,Protein:844,0.0
516,Drug:561,Protein:711,1.0
517,Drug:93,Protein:74,1.0
518,Drug:189,Protein:44,0.0
519,Drug:1117,Protein:845,1.0
520,Drug:1122,Protein:847,1.0
521,Drug:1123,Protein:132,1.0
522,Drug:1125,Protein:206,1.0
523,Drug:529,Protein:850,1.0
524,Drug:1128,Protein:852,1.0
525,Drug:1129,Protein:853,1.0
526,Drug:8,Protein:130,1.0
527,Drug:444,Protein:147,1.0
528,Drug:1131,Protein:665,0.0
529,Drug:1132,Protein:32,0.0
530,Drug:614,Protein:859,0.0
531,Drug:574,Protein:860,0.0
532,Drug:1136,Protein:861,0.0
533,Drug:1139,Protein:863,1.0
534,Drug:1140,Protein:620,0.0
535,Drug:1146,Protein:867,0.0
536,Drug:841,Protein:870,0.0
537,Drug:1148,Protein:713,0.0
538,Drug:165,Protein:628,1.0
539,Drug:1151,Protein:55,0.0
540,Drug:1154,Protein:873,0.0
541,Drug:1156,Protein:875,1.0
542,Drug:1158,Protein:24,1.0
543,Drug:468,Protein:74,1.0
544,Drug:465,Protein:878,0.0
545,Drug:1169,Protein:880,1.0
546,Drug:1170,Protein:10,1.0
547,Drug:1012,Protein:148,1.0
548,Drug:1171,Protein:881,0.0
549,Drug:1172,Protein:10,0.0
550,Drug:1175,Protein:149,1.0
551,Drug:1178,Protein:883,0.0
552,Drug:1179,Protein:402,0.0
553,Drug:1181,Protein:885,0.0
554,Drug:187,Protein:886,0.0
555,Drug:821,Protein:887,0.0
556,Drug:655,Protein:891,0.0
557,Drug:1189,Protein:719,0.0
558,Drug:730,Protein:52,1.0
559,Drug:230,Protein:147,1.0
560,Drug:1196,Protein:896,1.0
561,Drug:371,Protein:726,1.0
562,Drug:1200,Protein:899,0.0
563,Drug:1202,Protein:902,0.0
564,Drug:1204,Protein:165,0.0
565,Drug:1209,Protein:512,1.0
566,Drug:319,Protein:405,1.0
567,Drug:1193,Protein:319,0.0
568,Drug:1213,Protein:789,0.0
569,Drug:1215,Protein:910,0.0
570,Drug:1216,Protein:911,0.0
571,Drug:1067,Protein:912,0.0
572,Drug:1219,Protein:378,1.0
573,Drug:532,Protein:94,1.0
574,Drug:309,Protein:84,1.0
575,Drug:689,Protein:914,1.0
576,Drug:1221,Protein:916,0.0
577,Drug:1224,Protein:914,1.0
578,Drug:8,Protein:550,1.0
579,Drug:1227,Protein:920,0.0
580,Drug:1139,Protein:515,1.0
581,Drug:969,Protein:354,0.0
582,Drug:1232,Protein:111,1.0
583,Drug:1234,Protein:924,0.0
584,Drug:1235,Protein:284,0.0
585,Drug:1237,Protein:930,1.0
586,Drug:1239,Protein:836,0.0
587,Drug:636,Protein:98,0.0
588,Drug:185,Protein:550,1.0
589,Drug:790,Protein:861,1.0
590,Drug:1171,Protein:939,0.0
591,Drug:1253,Protein:405,1.0
592,Drug:1258,Protein:940,0.0
593,Drug:1173,Protein:148,1.0
594,Drug:668,Protein:77,1.0
595,Drug:1272,Protein:408,0.0
596,Drug:1274,Protein:950,0.0
597,Drug:219,Protein:111,1.0
598,Drug:205,Protein:116,1.0
599,Drug:501,Protein:873,0.0
600,Drug:1288,Protein:956,1.0
601,Drug:498,Protein:67,1.0
602,Drug:1289,Protein:957,0.0
603,Drug:35,Protein:116,1.0
604,Drug:1291,Protein:148,1.0
605,Drug:1031,Protein:217,1.0
606,Drug:258,Protein:94,1.0
607,Drug:892,Protein:280,1.0
608,Drug:1295,Protein:169,1.0
609,Drug:1300,Protein:237,1.0
610,Drug:286,Protein:964,1.0
611,Drug:1306,Protein:819,1.0
612,Drug:1308,Protein:784,0.0
613,Drug:1309,Protein:397,1.0
614,Drug:1311,Protein:967,0.0
615,Drug:1312,Protein:148,1.0
616,Drug:1315,Protein:969,1.0
617,Drug:730,Protein:32,1.0
618,Drug:1316,Protein:970,0.0
619,Drug:1320,Protein:972,0.0
620,Drug:1324,Protein:334,1.0
621,Drug:1326,Protein:80,1.0
622,Drug:1331,Protein:18,1.0
623,Drug:1315,Protein:980,0.0
624,Drug:1332,Protein:525,1.0
625,Drug:1334,Protein:10,1.0
626,Drug:1338,Protein:155,1.0
627,Drug:1339,Protein:92,1.0
628,Drug:1084,Protein:295,1.0
629,Drug:1345,Protein:20,0.0
630,Drug:1347,Protein:744,0.0
631,Drug:1349,Protein:988,0.0
632,Drug:1351,Protein:533,0.0
633,Drug:1352,Protein:989,0.0
634,Drug:1357,Protein:405,1.0
635,Drug:1358,Protein:781,1.0
636,Drug:1359,Protein:991,0.0
637,Drug:911,Protein:690,1.0
638,Drug:926,Protein:993,1.0
639,Drug:849,Protein:996,0.0
640,Drug:1369,Protein:148,1.0
641,Drug:220,Protein:998,1.0
642,Drug:1371,Protein:1001,0.0
643,Drug:986,Protein:720,0.0
644,Drug:857,Protein:740,0.0
645,Drug:1372,Protein:5,1.0
646,Drug:1375,Protein:557,1.0
647,Drug:1376,Protein:1005,0.0
648,Drug:286,Protein:1010,1.0
649,Drug:1382,Protein:94,1.0
650,Drug:1383,Protein:1011,1.0
651,Drug:78,Protein:1012,0.0
652,Drug:109,Protein:1015,1.0
653,Drug:722,Protein:6,0.0
654,Drug:435,Protein:1016,0.0
655,Drug:1387,Protein:225,0.0
656,Drug:165,Protein:8,1.0
657,Drug:1389,Protein:281,1.0
658,Drug:339,Protein:891,1.0
659,Drug:798,Protein:531,0.0
660,Drug:1395,Protein:1026,0.0
661,Drug:969,Protein:148,1.0
662,Drug:439,Protein:378,1.0
663,Drug:1397,Protein:1028,0.0
664,Drug:386,Protein:914,1.0
665,Drug:1398,Protein:1030,0.0
666,Drug:286,Protein:732,1.0
667,Drug:276,Protein:1033,0.0
668,Drug:1403,Protein:272,0.0
669,Drug:1408,Protein:1038,0.0
670,Drug:1413,Protein:1041,0.0
671,Drug:780,Protein:130,1.0
672,Drug:115,Protein:215,0.0
673,Drug:1414,Protein:67,1.0
674,Drug:1064,Protein:1044,0.0
675,Drug:1420,Protein:1045,0.0
676,Drug:1421,Protein:1046,0.0
677,Drug:1028,Protein:1048,0.0
678,Drug:668,Protein:278,1.0
679,Drug:1423,Protein:1050,0.0
680,Drug:1424,Protein:973,0.0
681,Drug:608,Protein:762,0.0
682,Drug:1426,Protein:1052,0.0
683,Drug:1432,Protein:204,1.0
684,Drug:1433,Protein:235,0.0
685,Drug:1435,Protein:1055,0.0
686,Drug:1439,Protein:525,0.0
687,Drug:1440,Protein:260,1.0
688,Drug:1399,Protein:1019,0.0
689,Drug:1371,Protein:106,1.0
690,Drug:801,Protein:757,1.0
691,Drug:1443,Protein:1057,0.0
692,Drug:1045,Protein:54,1.0
693,Drug:1446,Protein:193,1.0
694,Drug:1448,Protein:1060,0.0
695,Drug:1449,Protein:1061,0.0
696,Drug:8,Protein:74,1.0
697,Drug:785,Protein:941,0.0
698,Drug:1282,Protein:148,1.0
699,Drug:1462,Protein:524,1.0
700,Drug:453,Protein:628,1.0
701,Drug:35,Protein:505,1.0
702,Drug:489,Protein:1067,0.0
703,Drug:339,Protein:260,0.0
704,Drug:1464,Protein:875,1.0
705,Drug:1468,Protein:1069,1.0
706,Drug:1470,Protein:1070,0.0
707,Drug:1472,Protein:906,1.0
708,Drug:1473,Protein:278,1.0
709,Drug:1475,Protein:1072,0.0
710,Drug:826,Protein:1073,1.0
711,Drug:1476,Protein:106,1.0
712,Drug:1478,Protein:574,0.0
713,Drug:1480,Protein:911,1.0
714,Drug:504,Protein:74,1.0
715,Drug:199,Protein:1078,0.0
716,Drug:1483,Protein:526,1.0
717,Drug:1487,Protein:77,1.0
718,Drug:1488,Protein:1082,0.0
719,Drug:1490,Protein:1083,1.0
720,Drug:1494,Protein:1087,1.0
721,Drug:1497,Protein:77,1.0
722,Drug:1502,Protein:94,0.0
723,Drug:727,Protein:63,1.0
724,Drug:1507,Protein:77,1.0
725,Drug:352,Protein:1092,0.0
726,Drug:1509,Protein:393,0.0
727,Drug:1512,Protein:111,1.0
728,Drug:259,Protein:494,0.0
729,Drug:123,Protein:106,1.0
730,Drug:1516,Protein:961,0.0
731,Drug:1517,Protein:1098,0.0
732,Drug:840,Protein:1099,0.0
733,Drug:1518,Protein:690,1.0
734,Drug:714,Protein:77,1.0
735,Drug:803,Protein:130,1.0
736,Drug:1526,Protein:149,1.0
737,Drug:1529,Protein:1106,1.0
738,Drug:1530,Protein:1110,1.0
739,Drug:267,Protein:1111,1.0
740,Drug:1532,Protein:264,0.0
741,Drug:1533,Protein:906,1.0
742,Drug:1536,Protein:1112,0.0
743,Drug:1538,Protein:389,1.0
744,Drug:309,Protein:237,1.0
745,Drug:1542,Protein:1115,1.0
746,Drug:1543,Protein:914,1.0
747,Drug:507,Protein:0,0.0
748,Drug:1547,Protein:1116,1.0
749,Drug:1548,Protein:894,0.0
750,Drug:1549,Protein:671,0.0
751,Drug:1394,Protein:1118,0.0
752,Drug:1146,Protein:26,0.0
753,Drug:1550,Protein:1119,0.0
754,Drug:1551,Protein:632,0.0
755,Drug:1553,Protein:1120,0.0
756,Drug:855,Protein:77,1.0
757,Drug:623,Protein:1121,0.0
758,Drug:1555,Protein:1124,0.0
759,Drug:1556,Protein:1030,1.0
760,Drug:843,Protein:743,0.0
761,Drug:1560,Protein:1129,0.0
