,head,tail,label
229,Drug:318,Protein:213,0
230,Drug:320,Protein:182,0
231,Drug:321,Protein:0,0
232,Drug:323,Protein:215,0
233,Drug:227,Protein:216,0
234,Drug:325,Protein:217,1
235,Drug:326,Protein:25,0
236,Drug:327,Protein:218,0
237,Drug:328,Protein:17,0
238,Drug:335,Protein:222,0
239,Drug:338,Protein:223,1
240,Drug:339,Protein:224,1
241,Drug:340,Protein:137,0
242,Drug:341,Protein:18,0
243,Drug:343,Protein:225,1
244,Drug:344,Protein:24,0
245,Drug:346,Protein:42,0
246,Drug:347,Protein:189,1
247,Drug:348,Protein:122,0
248,Drug:351,Protein:227,0
249,Drug:352,Protein:228,1
250,Drug:354,Protein:229,0
251,Drug:355,Protein:25,0
252,Drug:356,Protein:75,1
253,Drug:360,Protein:38,0
254,Drug:361,Protein:149,0
255,Drug:362,Protein:230,1
256,Drug:363,Protein:101,1
257,Drug:364,Protein:231,0
258,Drug:367,Protein:232,1
259,Drug:368,Protein:233,1
260,Drug:79,Protein:142,1
261,Drug:354,Protein:234,0
262,Drug:369,Protein:235,0
263,Drug:370,Protein:236,1
264,Drug:371,Protein:158,0
265,Drug:373,Protein:237,1
266,Drug:375,Protein:0,0
267,Drug:376,Protein:238,0
268,Drug:379,Protein:240,1
269,Drug:242,Protein:241,1
270,Drug:380,Protein:18,0
271,Drug:381,Protein:50,1
272,Drug:382,Protein:48,0
273,Drug:383,Protein:182,0
274,Drug:384,Protein:242,0
275,Drug:385,Protein:243,1
276,Drug:387,Protein:111,0
277,Drug:388,Protein:245,0
278,Drug:389,Protein:91,0
279,Drug:391,Protein:48,0
280,Drug:393,Protein:246,0
281,Drug:396,Protein:242,1
282,Drug:399,Protein:103,1
283,Drug:401,Protein:39,0
284,Drug:403,Protein:100,1
285,Drug:404,Protein:248,1
286,Drug:405,Protein:249,0
287,Drug:407,Protein:113,1
288,Drug:205,Protein:250,0
289,Drug:408,Protein:251,1
290,Drug:409,Protein:149,0
291,Drug:410,Protein:211,1
292,Drug:411,Protein:0,0
293,Drug:414,Protein:253,1
294,Drug:415,Protein:35,1
295,Drug:417,Protein:255,0
296,Drug:419,Protein:256,0
297,Drug:420,Protein:9,1
298,Drug:421,Protein:257,0
299,Drug:424,Protein:100,1
300,Drug:425,Protein:39,1
301,Drug:426,Protein:48,0
302,Drug:427,Protein:142,0
303,Drug:220,Protein:258,1
304,Drug:428,Protein:100,1
305,Drug:429,Protein:259,0
306,Drug:430,Protein:260,0
307,Drug:431,Protein:261,0
308,Drug:432,Protein:262,1
309,Drug:433,Protein:263,1
310,Drug:434,Protein:0,0
311,Drug:436,Protein:264,1
312,Drug:437,Protein:265,0
313,Drug:438,Protein:266,0
314,Drug:439,Protein:8,1
315,Drug:441,Protein:202,0
316,Drug:442,Protein:19,0
317,Drug:444,Protein:18,0
318,Drug:445,Protein:50,1
319,Drug:446,Protein:256,1
320,Drug:449,Protein:269,1
321,Drug:451,Protein:270,1
322,Drug:452,Protein:198,0
323,Drug:453,Protein:182,0
324,Drug:454,Protein:271,1
325,Drug:456,Protein:82,1
326,Drug:458,Protein:273,1
327,Drug:461,Protein:274,0
328,Drug:462,Protein:264,1
329,Drug:463,Protein:275,0
330,Drug:464,Protein:187,1
331,Drug:465,Protein:276,1
332,Drug:466,Protein:277,1
333,Drug:467,Protein:278,1
334,Drug:468,Protein:279,1
335,Drug:469,Protein:242,1
336,Drug:470,Protein:280,0
337,Drug:471,Protein:246,0
338,Drug:472,Protein:74,1
339,Drug:473,Protein:48,0
340,Drug:474,Protein:91,0
341,Drug:475,Protein:256,1
342,Drug:476,Protein:224,1
343,Drug:477,Protein:281,0
344,Drug:478,Protein:266,0
345,Drug:479,Protein:35,1
346,Drug:480,Protein:282,1
347,Drug:481,Protein:283,1
348,Drug:482,Protein:284,1
349,Drug:483,Protein:285,1
350,Drug:484,Protein:286,0
351,Drug:485,Protein:287,0
352,Drug:486,Protein:143,0
353,Drug:488,Protein:100,1
354,Drug:489,Protein:288,1
355,Drug:492,Protein:53,0
356,Drug:493,Protein:289,1
357,Drug:30,Protein:157,1
358,Drug:495,Protein:100,1
359,Drug:496,Protein:40,0
360,Drug:497,Protein:240,1
361,Drug:498,Protein:242,1
362,Drug:499,Protein:291,0
363,Drug:500,Protein:228,1
364,Drug:501,Protein:292,0
365,Drug:504,Protein:18,0
366,Drug:506,Protein:293,1
367,Drug:508,Protein:294,0
368,Drug:509,Protein:0,0
369,Drug:510,Protein:94,0
370,Drug:512,Protein:18,0
371,Drug:513,Protein:187,0
372,Drug:514,Protein:17,0
373,Drug:372,Protein:296,1
374,Drug:517,Protein:298,0
375,Drug:518,Protein:299,0
376,Drug:519,Protein:109,0
377,Drug:521,Protein:102,0
378,Drug:522,Protein:100,1
379,Drug:523,Protein:50,1
380,Drug:524,Protein:106,1
381,Drug:525,Protein:300,1
382,Drug:526,Protein:129,0
383,Drug:528,Protein:301,1
384,Drug:529,Protein:50,1
385,Drug:531,Protein:137,0
386,Drug:532,Protein:302,0
387,Drug:533,Protein:109,1
388,Drug:535,Protein:102,0
389,Drug:536,Protein:303,1
390,Drug:537,Protein:304,1
391,Drug:539,Protein:204,0
392,Drug:540,Protein:35,1
393,Drug:541,Protein:306,0
394,Drug:544,Protein:260,1
395,Drug:545,Protein:308,0
396,Drug:546,Protein:48,0
397,Drug:547,Protein:143,1
398,Drug:548,Protein:265,0
399,Drug:549,Protein:309,1
400,Drug:1,Protein:25,0
401,Drug:550,Protein:310,1
402,Drug:551,Protein:311,0
403,Drug:553,Protein:312,1
404,Drug:554,Protein:37,0
405,Drug:555,Protein:313,1
406,Drug:556,Protein:40,1
407,Drug:557,Protein:314,1
408,Drug:558,Protein:315,1
409,Drug:560,Protein:0,0
410,Drug:562,Protein:317,0
411,Drug:563,Protein:113,1
412,Drug:565,Protein:319,0
413,Drug:566,Protein:320,0
414,Drug:567,Protein:113,1
415,Drug:568,Protein:173,1
416,Drug:570,Protein:321,1
417,Drug:571,Protein:204,0
418,Drug:573,Protein:322,1
419,Drug:575,Protein:223,0
420,Drug:576,Protein:46,0
421,Drug:577,Protein:242,0
422,Drug:578,Protein:16,1
423,Drug:579,Protein:323,0
424,Drug:580,Protein:325,0
425,Drug:581,Protein:312,0
426,Drug:583,Protein:102,0
427,Drug:584,Protein:212,1
428,Drug:585,Protein:327,1
429,Drug:586,Protein:198,0
430,Drug:587,Protein:180,1
431,Drug:320,Protein:228,1
432,Drug:590,Protein:328,0
433,Drug:591,Protein:0,0
434,Drug:592,Protein:35,1
435,Drug:593,Protein:100,0
436,Drug:594,Protein:128,0
437,Drug:596,Protein:60,0
438,Drug:597,Protein:53,1
439,Drug:598,Protein:330,0
440,Drug:599,Protein:331,1
441,Drug:601,Protein:332,0
442,Drug:603,Protein:264,1
443,Drug:604,Protein:261,0
444,Drug:605,Protein:334,1
445,Drug:606,Protein:283,0
446,Drug:607,Protein:35,1
447,Drug:608,Protein:40,1
448,Drug:609,Protein:6,1
449,Drug:610,Protein:26,1
450,Drug:611,Protein:335,1
451,Drug:614,Protein:48,0
452,Drug:267,Protein:17,0
453,Drug:615,Protein:336,1
454,Drug:617,Protein:56,0
455,Drug:618,Protein:265,1
456,Drug:620,Protein:195,0
457,Drug:621,Protein:100,1
458,Drug:622,Protein:0,0
459,Drug:623,Protein:242,1
460,Drug:624,Protein:337,1
461,Drug:625,Protein:100,1
462,Drug:626,Protein:338,1
463,Drug:627,Protein:339,0
464,Drug:628,Protein:340,1
465,Drug:629,Protein:341,1
466,Drug:630,Protein:25,0
467,Drug:631,Protein:264,1
468,Drug:632,Protein:175,0
469,Drug:634,Protein:89,1
470,Drug:636,Protein:242,1
471,Drug:637,Protein:109,0
472,Drug:638,Protein:25,0
473,Drug:640,Protein:344,0
474,Drug:641,Protein:103,1
475,Drug:642,Protein:143,1
476,Drug:643,Protein:96,0
477,Drug:644,Protein:34,0
478,Drug:645,Protein:288,1
479,Drug:647,Protein:345,0
480,Drug:648,Protein:35,1
481,Drug:649,Protein:0,0
482,Drug:650,Protein:280,0
483,Drug:651,Protein:101,0
484,Drug:652,Protein:346,1
485,Drug:653,Protein:25,0
486,Drug:654,Protein:264,1
487,Drug:656,Protein:89,1
488,Drug:657,Protein:39,0
489,Drug:658,Protein:348,1
490,Drug:660,Protein:349,1
491,Drug:661,Protein:34,1
492,Drug:663,Protein:0,0
493,Drug:465,Protein:319,1
494,Drug:664,Protein:47,1
495,Drug:665,Protein:351,0
496,Drug:666,Protein:39,1
497,Drug:667,Protein:352,0
498,Drug:668,Protein:344,0
499,Drug:669,Protein:353,0
500,Drug:672,Protein:37,0
501,Drug:673,Protein:354,0
502,Drug:674,Protein:355,1
503,Drug:676,Protein:56,0
504,Drug:677,Protein:356,1
505,Drug:678,Protein:95,1
506,Drug:281,Protein:28,1
507,Drug:680,Protein:242,0
508,Drug:681,Protein:0,0
509,Drug:682,Protein:216,0
510,Drug:683,Protein:19,1
511,Drug:684,Protein:357,1
512,Drug:686,Protein:359,0
513,Drug:687,Protein:360,1
514,Drug:688,Protein:361,0
515,Drug:692,Protein:362,1
516,Drug:694,Protein:89,1
517,Drug:695,Protein:47,1
518,Drug:698,Protein:364,1
519,Drug:699,Protein:365,0
520,Drug:700,Protein:366,0
521,Drug:518,Protein:367,1
522,Drug:701,Protein:230,1
523,Drug:702,Protein:368,0
524,Drug:705,Protein:201,0
525,Drug:706,Protein:369,1
526,Drug:708,Protein:370,1
527,Drug:709,Protein:0,0
528,Drug:711,Protein:371,1
529,Drug:712,Protein:372,1
530,Drug:332,Protein:89,1
531,Drug:714,Protein:19,1
532,Drug:716,Protein:373,0
533,Drug:717,Protein:374,0
534,Drug:718,Protein:257,1
535,Drug:719,Protein:348,1
536,Drug:720,Protein:260,0
537,Drug:721,Protein:375,1
538,Drug:722,Protein:187,0
539,Drug:725,Protein:100,1
540,Drug:726,Protein:35,1
541,Drug:728,Protein:377,0
542,Drug:730,Protein:142,0
543,Drug:558,Protein:160,0
544,Drug:731,Protein:100,1
545,Drug:79,Protein:125,1
546,Drug:732,Protein:24,0
547,Drug:734,Protein:378,1
548,Drug:735,Protein:39,1
549,Drug:736,Protein:379,0
550,Drug:737,Protein:380,1
551,Drug:738,Protein:46,1
552,Drug:739,Protein:17,0
553,Drug:740,Protein:381,0
554,Drug:741,Protein:160,1
555,Drug:659,Protein:289,1
556,Drug:743,Protein:383,1
557,Drug:744,Protein:206,1
558,Drug:268,Protein:157,0
559,Drug:745,Protein:384,0
560,Drug:746,Protein:23,0
561,Drug:748,Protein:286,0
562,Drug:750,Protein:42,0
563,Drug:752,Protein:163,0
564,Drug:753,Protein:42,0
565,Drug:755,Protein:122,1
566,Drug:756,Protein:387,0
567,Drug:757,Protein:388,0
568,Drug:758,Protein:389,1
569,Drug:759,Protein:390,0
570,Drug:760,Protein:48,0
571,Drug:761,Protein:228,1
572,Drug:762,Protein:391,1
573,Drug:764,Protein:392,0
574,Drug:766,Protein:393,0
575,Drug:767,Protein:17,0
576,Drug:302,Protein:15,1
577,Drug:772,Protein:101,0
578,Drug:774,Protein:0,0
579,Drug:775,Protein:189,1
580,Drug:778,Protein:232,1
581,Drug:779,Protein:182,0
582,Drug:273,Protein:228,1
583,Drug:475,Protein:395,1
584,Drug:781,Protein:212,1
585,Drug:782,Protein:82,1
586,Drug:383,Protein:142,1
587,Drug:783,Protein:396,0
588,Drug:787,Protein:39,1
589,Drug:788,Protein:50,1
590,Drug:566,Protein:398,0
591,Drug:792,Protein:17,0
592,Drug:793,Protein:224,1
593,Drug:794,Protein:124,1
594,Drug:577,Protein:399,0
595,Drug:797,Protein:48,0
596,Drug:798,Protein:348,0
597,Drug:799,Protein:19,1
598,Drug:800,Protein:248,0
599,Drug:801,Protein:400,1
600,Drug:802,Protein:22,1
601,Drug:749,Protein:401,1
602,Drug:804,Protein:402,1
603,Drug:805,Protein:100,1
604,Drug:807,Protein:246,0
605,Drug:808,Protein:403,1
606,Drug:809,Protein:404,0
607,Drug:810,Protein:405,0
608,Drug:811,Protein:100,1
609,Drug:812,Protein:35,1
610,Drug:813,Protein:400,0
611,Drug:814,Protein:50,1
612,Drug:110,Protein:390,0
613,Drug:817,Protein:100,1
614,Drug:818,Protein:243,1
615,Drug:819,Protein:406,0
616,Drug:242,Protein:407,1
617,Drug:820,Protein:237,0
618,Drug:822,Protein:408,0
619,Drug:823,Protein:409,1
620,Drug:824,Protein:230,1
621,Drug:826,Protein:410,0
622,Drug:827,Protein:411,1
623,Drug:828,Protein:170,1
624,Drug:831,Protein:103,1
625,Drug:320,Protein:26,1
626,Drug:834,Protein:62,0
627,Drug:835,Protein:415,1
628,Drug:836,Protein:94,1
629,Drug:838,Protein:256,0
630,Drug:839,Protein:19,1
631,Drug:840,Protein:344,1
632,Drug:841,Protein:53,1
633,Drug:842,Protein:417,0
634,Drug:844,Protein:60,0
635,Drug:846,Protein:418,0
636,Drug:848,Protein:420,1
637,Drug:849,Protein:375,0
638,Drug:465,Protein:421,1
639,Drug:242,Protein:422,1
640,Drug:850,Protein:242,0
641,Drug:851,Protein:423,1
642,Drug:853,Protein:40,1
643,Drug:856,Protein:425,1
644,Drug:859,Protein:427,1
645,Drug:860,Protein:428,1
646,Drug:862,Protein:142,0
647,Drug:864,Protein:224,1
648,Drug:865,Protein:73,1
649,Drug:866,Protein:320,1
650,Drug:867,Protein:234,0
651,Drug:868,Protein:374,0
652,Drug:869,Protein:403,1
653,Drug:871,Protein:209,0
654,Drug:872,Protein:192,1
655,Drug:874,Protein:429,0
656,Drug:875,Protein:157,1
657,Drug:876,Protein:51,1
658,Drug:878,Protein:242,0
659,Drug:879,Protein:82,1
660,Drug:692,Protein:430,1
661,Drug:881,Protein:93,1
662,Drug:883,Protein:170,1
663,Drug:886,Protein:260,1
664,Drug:887,Protein:431,1
665,Drug:890,Protein:18,0
666,Drug:891,Protein:0,0
667,Drug:892,Protein:431,1
668,Drug:893,Protein:432,0
669,Drug:894,Protein:0,0
670,Drug:895,Protein:433,1
671,Drug:896,Protein:232,0
672,Drug:897,Protein:149,1
673,Drug:898,Protein:19,0
674,Drug:899,Protein:114,0
675,Drug:900,Protein:434,1
676,Drug:902,Protein:135,1
677,Drug:903,Protein:48,0
678,Drug:904,Protein:85,1
679,Drug:242,Protein:435,1
680,Drug:906,Protein:195,0
681,Drug:907,Protein:437,0
682,Drug:908,Protein:125,1
683,Drug:911,Protein:438,0
684,Drug:912,Protein:439,1
685,Drug:913,Protein:26,1
686,Drug:915,Protein:440,1
687,Drug:916,Protein:230,1
688,Drug:917,Protein:216,0
689,Drug:918,Protein:40,1
690,Drug:919,Protein:242,1
691,Drug:355,Protein:87,1
692,Drug:921,Protein:99,1
693,Drug:922,Protein:242,1
694,Drug:923,Protein:202,0
695,Drug:924,Protein:47,1
696,Drug:925,Protein:100,1
697,Drug:242,Protein:365,1
698,Drug:926,Protein:442,0
699,Drug:927,Protein:443,0
700,Drug:928,Protein:344,0
701,Drug:268,Protein:444,0
702,Drug:929,Protein:445,1
703,Drug:931,Protein:402,1
704,Drug:305,Protein:446,0
705,Drug:933,Protein:26,1
706,Drug:936,Protein:447,0
707,Drug:937,Protein:243,1
708,Drug:939,Protein:228,1
709,Drug:940,Protein:19,0
710,Drug:941,Protein:449,1
711,Drug:943,Protein:450,0
712,Drug:944,Protein:53,0
713,Drug:945,Protein:348,1
714,Drug:946,Protein:18,0
715,Drug:947,Protein:451,0
716,Drug:949,Protein:17,0
717,Drug:950,Protein:452,0
718,Drug:951,Protein:101,0
719,Drug:952,Protein:453,0
720,Drug:953,Protein:454,0
721,Drug:954,Protein:455,1
722,Drug:955,Protein:196,0
723,Drug:956,Protein:456,0
724,Drug:957,Protein:457,0
725,Drug:332,Protein:242,1
726,Drug:960,Protein:25,0
727,Drug:961,Protein:458,0
728,Drug:168,Protein:38,1
729,Drug:966,Protein:149,1
730,Drug:967,Protein:265,1
731,Drug:968,Protein:17,0
732,Drug:971,Protein:156,0
733,Drug:972,Protein:39,1
734,Drug:973,Protein:460,0
735,Drug:974,Protein:198,0
736,Drug:975,Protein:69,0
737,Drug:977,Protein:461,0
738,Drug:978,Protein:269,1
739,Drug:980,Protein:462,0
740,Drug:981,Protein:463,0
741,Drug:982,Protein:82,1
742,Drug:983,Protein:464,0
743,Drug:984,Protein:465,1
744,Drug:986,Protein:140,0
745,Drug:987,Protein:129,0
746,Drug:991,Protein:39,0
747,Drug:992,Protein:230,1
748,Drug:993,Protein:466,1
749,Drug:994,Protein:467,0
750,Drug:995,Protein:100,1
751,Drug:996,Protein:115,0
752,Drug:997,Protein:47,0
753,Drug:998,Protein:98,1
754,Drug:999,Protein:17,0
755,Drug:1000,Protein:189,1
756,Drug:1001,Protein:468,0
757,Drug:1003,Protein:469,0
758,Drug:1005,Protein:100,1
759,Drug:417,Protein:470,0
760,Drug:1006,Protein:233,1
761,Drug:1007,Protein:74,1
762,Drug:1009,Protein:68,0
763,Drug:302,Protein:40,1
764,Drug:1011,Protein:116,0
765,Drug:1012,Protein:472,1
766,Drug:685,Protein:473,0
767,Drug:1013,Protein:0,0
768,Drug:1016,Protein:476,0
769,Drug:1017,Protein:0,0
770,Drug:1018,Protein:25,0
771,Drug:1019,Protein:293,1
772,Drug:1020,Protein:337,0
773,Drug:1021,Protein:60,0
774,Drug:1022,Protein:477,0
775,Drug:1023,Protein:17,0
776,Drug:1025,Protein:478,1
777,Drug:1027,Protein:479,1
778,Drug:1028,Protein:40,1
779,Drug:1030,Protein:17,0
780,Drug:1031,Protein:48,0
781,Drug:1032,Protein:442,0
782,Drug:1034,Protein:100,1
783,Drug:1035,Protein:115,0
784,Drug:1036,Protein:481,1
785,Drug:1040,Protein:17,0
786,Drug:1041,Protein:483,0
787,Drug:1042,Protein:280,0
788,Drug:1044,Protein:0,0
789,Drug:1046,Protein:484,0
790,Drug:1049,Protein:302,0
791,Drug:1050,Protein:122,0
792,Drug:1051,Protein:109,1
793,Drug:1052,Protein:485,0
794,Drug:1053,Protein:9,1
795,Drug:1054,Protein:189,1
796,Drug:97,Protein:6,1
797,Drug:1057,Protein:486,0
798,Drug:1058,Protein:487,0
799,Drug:943,Protein:488,0
800,Drug:1059,Protein:489,0
801,Drug:1061,Protein:18,0
802,Drug:1063,Protein:301,1
803,Drug:663,Protein:490,0
804,Drug:1065,Protein:188,0
805,Drug:1066,Protein:82,1
806,Drug:1067,Protein:18,0
807,Drug:1068,Protein:491,0
808,Drug:1069,Protein:269,1
809,Drug:1070,Protein:140,0
810,Drug:1071,Protein:91,0
811,Drug:522,Protein:140,0
812,Drug:1072,Protein:314,1
813,Drug:1073,Protein:237,0
814,Drug:1074,Protein:256,1
815,Drug:1075,Protein:263,1
816,Drug:1076,Protein:38,1
817,Drug:1077,Protein:445,1
818,Drug:1078,Protein:492,0
819,Drug:546,Protein:197,0
820,Drug:1080,Protein:493,0
821,Drug:1081,Protein:204,0
822,Drug:1082,Protein:494,0
823,Drug:1083,Protein:390,0
824,Drug:1084,Protein:495,0
825,Drug:1086,Protein:91,0
826,Drug:1087,Protein:35,0
827,Drug:1088,Protein:19,1
828,Drug:1093,Protein:447,0
829,Drug:1094,Protein:497,1
830,Drug:1095,Protein:498,0
831,Drug:1097,Protein:499,1
832,Drug:627,Protein:17,1
833,Drug:1099,Protein:137,0
834,Drug:1026,Protein:265,1
835,Drug:1104,Protein:502,0
836,Drug:465,Protein:431,1
837,Drug:1106,Protein:37,0
838,Drug:1107,Protein:40,1
839,Drug:1108,Protein:113,1
840,Drug:1109,Protein:504,1
841,Drug:1110,Protein:18,0
842,Drug:1112,Protein:443,0
843,Drug:1113,Protein:29,0
844,Drug:1114,Protein:505,0
845,Drug:1117,Protein:17,0
846,Drug:658,Protein:507,0
847,Drug:564,Protein:19,1
848,Drug:1120,Protein:237,1
849,Drug:1121,Protein:39,0
850,Drug:1122,Protein:508,0
851,Drug:1125,Protein:182,0
852,Drug:1126,Protein:37,0
853,Drug:1127,Protein:82,1
854,Drug:1128,Protein:164,1
855,Drug:1130,Protein:91,0
856,Drug:957,Protein:16,0
857,Drug:1132,Protein:116,0
858,Drug:1133,Protein:260,0
859,Drug:1134,Protein:439,1
860,Drug:1135,Protein:128,0
861,Drug:1138,Protein:56,0
862,Drug:1141,Protein:119,0
863,Drug:1142,Protein:18,0
864,Drug:1143,Protein:95,1
865,Drug:1144,Protein:17,0
866,Drug:1145,Protein:512,1
