,head,tail,label
229,Drug:264,Protein:19,0
230,Drug:265,Protein:183,1
231,Drug:266,Protein:184,1
232,Drug:267,Protein:185,0
233,Drug:268,Protein:186,0
234,Drug:269,Protein:187,1
235,Drug:270,Protein:188,0
236,Drug:271,Protein:17,1
237,Drug:273,Protein:26,0
238,Drug:274,Protein:190,0
239,Drug:275,Protein:191,1
240,Drug:276,Protein:192,1
241,Drug:277,Protein:3,1
242,Drug:278,Protein:136,1
243,Drug:279,Protein:193,1
244,Drug:280,Protein:194,1
245,Drug:281,Protein:3,0
246,Drug:282,Protein:170,1
247,Drug:284,Protein:195,1
248,Drug:285,Protein:196,0
249,Drug:286,Protein:197,0
250,Drug:287,Protein:198,0
251,Drug:288,Protein:199,0
252,Drug:289,Protein:48,0
253,Drug:290,Protein:37,0
254,Drug:291,Protein:200,0
255,Drug:293,Protein:202,0
256,Drug:294,Protein:3,0
257,Drug:295,Protein:203,0
258,Drug:296,Protein:67,1
259,Drug:298,Protein:166,1
260,Drug:299,Protein:205,1
261,Drug:300,Protein:7,0
262,Drug:301,Protein:206,0
263,Drug:302,Protein:32,0
264,Drug:303,Protein:207,0
265,Drug:305,Protein:185,0
266,Drug:306,Protein:209,1
267,Drug:307,Protein:82,1
268,Drug:308,Protein:116,0
269,Drug:309,Protein:115,0
270,Drug:310,Protein:210,1
271,Drug:311,Protein:211,1
272,Drug:312,Protein:77,0
273,Drug:313,Protein:65,0
274,Drug:146,Protein:133,0
275,Drug:314,Protein:158,1
276,Drug:315,Protein:3,0
277,Drug:316,Protein:15,1
278,Drug:317,Protein:212,0
279,Drug:319,Protein:214,1
280,Drug:320,Protein:182,0
281,Drug:321,Protein:0,0
282,Drug:323,Protein:215,0
283,Drug:227,Protein:216,0
284,Drug:324,Protein:41,0
285,Drug:325,Protein:217,1
286,Drug:326,Protein:25,0
287,Drug:327,Protein:218,0
288,Drug:328,Protein:17,0
289,Drug:329,Protein:214,0
290,Drug:330,Protein:3,0
291,Drug:331,Protein:219,1
292,Drug:332,Protein:147,1
293,Drug:333,Protein:220,1
294,Drug:334,Protein:221,0
295,Drug:335,Protein:222,0
296,Drug:336,Protein:72,0
297,Drug:337,Protein:32,0
298,Drug:338,Protein:223,1
299,Drug:340,Protein:137,0
300,Drug:342,Protein:72,0
301,Drug:343,Protein:225,1
302,Drug:344,Protein:24,0
303,Drug:345,Protein:32,0
304,Drug:346,Protein:42,0
305,Drug:348,Protein:122,0
306,Drug:349,Protein:66,0
307,Drug:350,Protein:226,1
308,Drug:351,Protein:227,0
309,Drug:352,Protein:228,1
310,Drug:353,Protein:77,0
311,Drug:354,Protein:229,0
312,Drug:355,Protein:25,0
313,Drug:356,Protein:75,1
314,Drug:357,Protein:7,0
315,Drug:358,Protein:3,0
316,Drug:359,Protein:11,0
317,Drug:360,Protein:38,0
318,Drug:361,Protein:149,0
319,Drug:363,Protein:101,1
320,Drug:364,Protein:231,0
321,Drug:365,Protein:3,0
322,Drug:366,Protein:43,1
323,Drug:367,Protein:232,1
324,Drug:368,Protein:233,1
325,Drug:79,Protein:142,1
326,Drug:354,Protein:234,0
327,Drug:371,Protein:158,0
328,Drug:372,Protein:3,0
329,Drug:373,Protein:237,1
330,Drug:374,Protein:148,1
331,Drug:375,Protein:0,0
332,Drug:376,Protein:238,0
333,Drug:126,Protein:3,0
334,Drug:378,Protein:166,1
335,Drug:379,Protein:240,1
336,Drug:242,Protein:241,1
337,Drug:381,Protein:50,1
338,Drug:382,Protein:48,0
339,Drug:383,Protein:182,0
340,Drug:384,Protein:242,0
341,Drug:385,Protein:243,1
342,Drug:386,Protein:244,0
343,Drug:387,Protein:111,0
344,Drug:390,Protein:32,0
345,Drug:391,Protein:48,0
346,Drug:392,Protein:41,0
347,Drug:394,Protein:176,1
348,Drug:395,Protein:7,0
349,Drug:396,Protein:242,1
350,Drug:398,Protein:134,1
351,Drug:399,Protein:103,1
352,Drug:400,Protein:3,0
353,Drug:401,Protein:39,0
354,Drug:402,Protein:120,0
355,Drug:404,Protein:248,1
356,Drug:405,Protein:249,0
357,Drug:406,Protein:33,0
358,Drug:407,Protein:113,1
359,Drug:205,Protein:250,0
360,Drug:408,Protein:251,1
361,Drug:409,Protein:149,0
362,Drug:410,Protein:211,1
363,Drug:411,Protein:0,0
364,Drug:412,Protein:252,1
365,Drug:413,Protein:86,0
366,Drug:414,Protein:253,1
367,Drug:415,Protein:35,1
368,Drug:416,Protein:254,0
369,Drug:417,Protein:255,0
370,Drug:418,Protein:148,1
371,Drug:419,Protein:256,0
372,Drug:422,Protein:7,1
373,Drug:423,Protein:77,0
374,Drug:425,Protein:39,1
375,Drug:426,Protein:48,0
376,Drug:427,Protein:142,0
377,Drug:220,Protein:258,1
378,Drug:429,Protein:259,0
379,Drug:431,Protein:261,0
380,Drug:433,Protein:263,1
381,Drug:434,Protein:0,0
382,Drug:435,Protein:7,0
383,Drug:436,Protein:264,1
384,Drug:437,Protein:265,0
385,Drug:438,Protein:266,0
386,Drug:439,Protein:8,1
387,Drug:440,Protein:267,0
388,Drug:441,Protein:202,0
389,Drug:442,Protein:19,0
390,Drug:443,Protein:3,0
391,Drug:445,Protein:50,1
392,Drug:446,Protein:256,1
393,Drug:447,Protein:67,1
394,Drug:450,Protein:155,0
395,Drug:451,Protein:270,1
396,Drug:452,Protein:198,0
397,Drug:453,Protein:182,0
398,Drug:454,Protein:271,1
399,Drug:455,Protein:193,0
400,Drug:456,Protein:82,1
401,Drug:457,Protein:272,1
402,Drug:458,Protein:273,1
403,Drug:459,Protein:77,0
404,Drug:460,Protein:86,0
405,Drug:461,Protein:274,0
406,Drug:391,Protein:41,0
407,Drug:462,Protein:264,1
408,Drug:463,Protein:275,0
409,Drug:464,Protein:187,1
410,Drug:465,Protein:276,1
411,Drug:467,Protein:278,1
412,Drug:469,Protein:242,1
413,Drug:470,Protein:280,0
414,Drug:472,Protein:74,1
415,Drug:473,Protein:48,0
416,Drug:475,Protein:256,1
417,Drug:477,Protein:281,0
418,Drug:478,Protein:266,0
419,Drug:479,Protein:35,1
420,Drug:480,Protein:282,1
421,Drug:481,Protein:283,1
422,Drug:482,Protein:284,1
423,Drug:484,Protein:286,0
424,Drug:485,Protein:287,0
425,Drug:487,Protein:61,1
426,Drug:489,Protein:288,1
427,Drug:490,Protein:55,1
428,Drug:491,Protein:27,1
429,Drug:492,Protein:53,0
430,Drug:493,Protein:289,1
431,Drug:496,Protein:40,0
432,Drug:497,Protein:240,1
433,Drug:498,Protein:242,1
434,Drug:499,Protein:291,0
435,Drug:500,Protein:228,1
436,Drug:501,Protein:292,0
437,Drug:502,Protein:77,0
438,Drug:503,Protein:7,0
439,Drug:505,Protein:43,0
440,Drug:506,Protein:293,1
441,Drug:507,Protein:3,0
442,Drug:508,Protein:294,0
443,Drug:509,Protein:0,0
444,Drug:510,Protein:94,0
445,Drug:511,Protein:295,0
446,Drug:513,Protein:187,0
447,Drug:514,Protein:17,0
448,Drug:372,Protein:296,1
449,Drug:515,Protein:171,0
450,Drug:516,Protein:297,0
451,Drug:517,Protein:298,0
452,Drug:518,Protein:299,0
453,Drug:519,Protein:109,0
454,Drug:520,Protein:7,1
455,Drug:521,Protein:102,0
456,Drug:523,Protein:50,1
457,Drug:524,Protein:106,1
458,Drug:525,Protein:300,1
459,Drug:526,Protein:129,0
460,Drug:527,Protein:27,0
461,Drug:528,Protein:301,1
462,Drug:529,Protein:50,1
463,Drug:530,Protein:32,0
464,Drug:531,Protein:137,0
465,Drug:533,Protein:109,1
466,Drug:534,Protein:52,0
467,Drug:535,Protein:102,0
468,Drug:537,Protein:304,1
469,Drug:540,Protein:35,1
470,Drug:541,Protein:306,0
471,Drug:542,Protein:43,1
472,Drug:543,Protein:307,1
473,Drug:545,Protein:308,0
474,Drug:546,Protein:48,0
475,Drug:548,Protein:265,0
476,Drug:549,Protein:309,1
477,Drug:1,Protein:25,0
478,Drug:550,Protein:310,1
479,Drug:551,Protein:311,0
480,Drug:552,Protein:77,0
481,Drug:553,Protein:312,1
482,Drug:554,Protein:37,0
483,Drug:555,Protein:313,1
484,Drug:556,Protein:40,1
485,Drug:558,Protein:315,1
486,Drug:559,Protein:44,0
487,Drug:560,Protein:0,0
488,Drug:561,Protein:316,1
489,Drug:563,Protein:113,1
490,Drug:564,Protein:318,0
491,Drug:444,Protein:67,1
492,Drug:565,Protein:319,0
493,Drug:566,Protein:320,0
494,Drug:567,Protein:113,1
495,Drug:568,Protein:173,1
496,Drug:569,Protein:3,0
497,Drug:570,Protein:321,1
498,Drug:572,Protein:61,0
499,Drug:573,Protein:322,1
500,Drug:574,Protein:3,0
501,Drug:575,Protein:223,0
502,Drug:576,Protein:46,0
503,Drug:577,Protein:242,0
504,Drug:578,Protein:16,1
505,Drug:106,Protein:77,0
506,Drug:579,Protein:323,0
507,Drug:42,Protein:324,0
508,Drug:580,Protein:325,0
509,Drug:581,Protein:312,0
510,Drug:582,Protein:326,1
511,Drug:583,Protein:102,0
512,Drug:584,Protein:212,1
513,Drug:586,Protein:198,0
514,Drug:587,Protein:180,1
515,Drug:588,Protein:7,0
516,Drug:320,Protein:228,1
517,Drug:589,Protein:7,0
518,Drug:590,Protein:328,0
519,Drug:591,Protein:0,0
520,Drug:168,Protein:329,1
521,Drug:592,Protein:35,1
522,Drug:594,Protein:128,0
523,Drug:595,Protein:77,0
524,Drug:596,Protein:60,0
525,Drug:597,Protein:53,1
526,Drug:598,Protein:330,0
527,Drug:599,Protein:331,1
528,Drug:601,Protein:332,0
529,Drug:602,Protein:333,0
530,Drug:603,Protein:264,1
531,Drug:604,Protein:261,0
532,Drug:606,Protein:283,0
533,Drug:607,Protein:35,1
534,Drug:608,Protein:40,1
535,Drug:609,Protein:6,1
536,Drug:610,Protein:26,1
537,Drug:611,Protein:335,1
538,Drug:612,Protein:86,0
539,Drug:614,Protein:48,0
540,Drug:267,Protein:17,0
541,Drug:615,Protein:336,1
542,Drug:616,Protein:77,0
543,Drug:617,Protein:56,0
544,Drug:618,Protein:265,1
545,Drug:619,Protein:20,0
546,Drug:620,Protein:195,0
547,Drug:622,Protein:0,0
548,Drug:623,Protein:242,1
549,Drug:626,Protein:338,1
550,Drug:627,Protein:339,0
551,Drug:628,Protein:340,1
552,Drug:629,Protein:341,1
553,Drug:630,Protein:25,0
554,Drug:631,Protein:264,1
555,Drug:632,Protein:175,0
556,Drug:635,Protein:297,0
557,Drug:636,Protein:242,1
558,Drug:637,Protein:109,0
559,Drug:638,Protein:25,0
560,Drug:639,Protein:343,1
561,Drug:640,Protein:344,0
562,Drug:641,Protein:103,1
563,Drug:643,Protein:96,0
564,Drug:644,Protein:34,0
565,Drug:645,Protein:288,1
566,Drug:646,Protein:52,0
567,Drug:647,Protein:345,0
568,Drug:648,Protein:35,1
569,Drug:649,Protein:0,0
570,Drug:650,Protein:280,0
571,Drug:651,Protein:101,0
572,Drug:652,Protein:346,1
573,Drug:653,Protein:25,0
574,Drug:654,Protein:264,1
575,Drug:654,Protein:77,0
576,Drug:657,Protein:39,0
577,Drug:658,Protein:348,1
578,Drug:659,Protein:49,1
579,Drug:660,Protein:349,1
580,Drug:661,Protein:34,1
581,Drug:662,Protein:350,1
582,Drug:663,Protein:0,0
583,Drug:465,Protein:319,1
584,Drug:664,Protein:47,1
585,Drug:666,Protein:39,1
586,Drug:667,Protein:352,0
587,Drug:668,Protein:344,0
588,Drug:669,Protein:353,0
589,Drug:670,Protein:52,0
590,Drug:671,Protein:67,1
591,Drug:672,Protein:37,0
592,Drug:675,Protein:41,0
593,Drug:676,Protein:56,0
594,Drug:677,Protein:356,1
595,Drug:679,Protein:7,0
596,Drug:281,Protein:28,1
597,Drug:680,Protein:242,0
598,Drug:681,Protein:0,0
599,Drug:682,Protein:216,0
600,Drug:683,Protein:19,1
601,Drug:684,Protein:357,1
602,Drug:685,Protein:358,0
603,Drug:686,Protein:359,0
604,Drug:687,Protein:360,1
605,Drug:689,Protein:220,0
606,Drug:690,Protein:3,0
607,Drug:692,Protein:362,1
608,Drug:693,Protein:67,1
609,Drug:695,Protein:47,1
610,Drug:697,Protein:32,0
611,Drug:553,Protein:3,0
612,Drug:698,Protein:364,1
613,Drug:699,Protein:365,0
614,Drug:518,Protein:367,1
615,Drug:703,Protein:43,0
616,Drug:704,Protein:49,1
617,Drug:706,Protein:369,1
618,Drug:707,Protein:41,0
619,Drug:709,Protein:0,0
620,Drug:710,Protein:52,0
621,Drug:711,Protein:371,1
622,Drug:712,Protein:372,1
623,Drug:713,Protein:219,1
624,Drug:714,Protein:19,1
625,Drug:715,Protein:3,0
626,Drug:716,Protein:373,0
627,Drug:717,Protein:374,0
628,Drug:719,Protein:348,1
629,Drug:721,Protein:375,1
630,Drug:722,Protein:187,0
631,Drug:723,Protein:267,0
632,Drug:724,Protein:376,0
633,Drug:726,Protein:35,1
634,Drug:727,Protein:44,0
635,Drug:728,Protein:377,0
636,Drug:729,Protein:7,0
637,Drug:730,Protein:142,0
638,Drug:558,Protein:160,0
639,Drug:732,Protein:24,0
640,Drug:733,Protein:49,1
641,Drug:734,Protein:378,1
642,Drug:735,Protein:39,1
643,Drug:736,Protein:379,0
644,Drug:737,Protein:380,1
645,Drug:738,Protein:46,1
646,Drug:739,Protein:17,0
647,Drug:740,Protein:381,0
648,Drug:741,Protein:160,1
649,Drug:742,Protein:382,1
650,Drug:659,Protein:289,1
651,Drug:743,Protein:383,1
652,Drug:744,Protein:206,1
653,Drug:745,Protein:384,0
654,Drug:746,Protein:23,0
655,Drug:747,Protein:52,0
656,Drug:748,Protein:286,0
657,Drug:749,Protein:385,0
658,Drug:750,Protein:42,0
659,Drug:751,Protein:386,0
660,Drug:752,Protein:163,0
661,Drug:753,Protein:42,0
662,Drug:754,Protein:86,1
663,Drug:755,Protein:122,1
664,Drug:757,Protein:388,0
665,Drug:759,Protein:390,0
666,Drug:760,Protein:48,0
667,Drug:761,Protein:228,1
668,Drug:762,Protein:391,1
669,Drug:763,Protein:3,0
670,Drug:764,Protein:392,0
671,Drug:765,Protein:52,0
672,Drug:766,Protein:393,0
673,Drug:767,Protein:17,0
674,Drug:768,Protein:90,0
675,Drug:769,Protein:77,0
676,Drug:770,Protein:67,1
677,Drug:302,Protein:15,1
678,Drug:772,Protein:101,0
679,Drug:773,Protein:67,1
680,Drug:774,Protein:0,0
681,Drug:776,Protein:3,0
682,Drug:777,Protein:77,0
683,Drug:778,Protein:232,1
684,Drug:779,Protein:182,0
685,Drug:273,Protein:228,1
686,Drug:780,Protein:86,0
687,Drug:475,Protein:395,1
688,Drug:781,Protein:212,1
689,Drug:782,Protein:82,1
690,Drug:383,Protein:142,1
691,Drug:783,Protein:396,0
692,Drug:784,Protein:77,0
693,Drug:786,Protein:67,1
694,Drug:787,Protein:39,1
695,Drug:49,Protein:219,0
696,Drug:788,Protein:50,1
697,Drug:789,Protein:72,0
698,Drug:790,Protein:343,1
699,Drug:566,Protein:398,0
700,Drug:791,Protein:105,1
701,Drug:792,Protein:17,0
702,Drug:794,Protein:124,1
703,Drug:795,Protein:41,0
704,Drug:797,Protein:48,0
705,Drug:798,Protein:348,0
706,Drug:799,Protein:19,1
707,Drug:800,Protein:248,0
708,Drug:801,Protein:400,1
709,Drug:802,Protein:22,1
710,Drug:803,Protein:7,1
711,Drug:749,Protein:401,1
712,Drug:804,Protein:402,1
713,Drug:808,Protein:403,1
714,Drug:812,Protein:35,1
715,Drug:813,Protein:400,0
716,Drug:814,Protein:50,1
717,Drug:110,Protein:390,0
718,Drug:288,Protein:32,1
719,Drug:815,Protein:67,1
720,Drug:816,Protein:67,1
721,Drug:818,Protein:243,1
722,Drug:819,Protein:406,0
723,Drug:242,Protein:407,1
724,Drug:820,Protein:237,0
725,Drug:821,Protein:67,1
726,Drug:822,Protein:408,0
727,Drug:823,Protein:409,1
728,Drug:825,Protein:49,1
729,Drug:826,Protein:410,0
730,Drug:827,Protein:411,1
731,Drug:828,Protein:170,1
732,Drug:829,Protein:412,0
733,Drug:831,Protein:103,1
734,Drug:832,Protein:414,1
735,Drug:833,Protein:41,0
736,Drug:320,Protein:26,1
737,Drug:834,Protein:62,0
738,Drug:835,Protein:415,1
739,Drug:836,Protein:94,1
740,Drug:837,Protein:416,0
741,Drug:838,Protein:256,0
742,Drug:839,Protein:19,1
743,Drug:840,Protein:344,1
744,Drug:841,Protein:53,1
745,Drug:842,Protein:417,0
746,Drug:843,Protein:27,0
747,Drug:844,Protein:60,0
748,Drug:845,Protein:52,0
749,Drug:847,Protein:419,1
750,Drug:848,Protein:420,1
751,Drug:849,Protein:375,0
752,Drug:465,Protein:421,1
753,Drug:242,Protein:422,1
754,Drug:850,Protein:242,0
755,Drug:851,Protein:423,1
756,Drug:852,Protein:67,1
757,Drug:853,Protein:40,1
758,Drug:854,Protein:343,1
759,Drug:855,Protein:424,1
760,Drug:856,Protein:425,1
761,Drug:857,Protein:426,0
762,Drug:858,Protein:52,0
763,Drug:860,Protein:428,1
764,Drug:861,Protein:77,1
765,Drug:862,Protein:142,0
766,Drug:866,Protein:320,1
767,Drug:867,Protein:234,0
768,Drug:868,Protein:374,0
769,Drug:869,Protein:403,1
770,Drug:871,Protein:209,0
771,Drug:872,Protein:192,1
772,Drug:873,Protein:3,0
773,Drug:874,Protein:429,0
774,Drug:876,Protein:51,1
775,Drug:877,Protein:86,0
776,Drug:878,Protein:242,0
777,Drug:879,Protein:82,1
778,Drug:692,Protein:430,1
779,Drug:880,Protein:177,0
780,Drug:881,Protein:93,1
781,Drug:882,Protein:41,0
782,Drug:883,Protein:170,1
783,Drug:884,Protein:219,1
784,Drug:885,Protein:52,0
785,Drug:516,Protein:318,0
786,Drug:887,Protein:431,1
787,Drug:888,Protein:3,0
788,Drug:889,Protein:220,0
789,Drug:891,Protein:0,0
790,Drug:892,Protein:431,1
791,Drug:893,Protein:432,0
792,Drug:839,Protein:77,0
793,Drug:894,Protein:0,0
794,Drug:895,Protein:433,1
795,Drug:896,Protein:232,0
796,Drug:897,Protein:149,1
797,Drug:898,Protein:19,0
798,Drug:899,Protein:114,0
799,Drug:900,Protein:434,1
800,Drug:901,Protein:220,1
801,Drug:903,Protein:48,0
802,Drug:904,Protein:85,1
803,Drug:242,Protein:435,1
804,Drug:905,Protein:436,1
805,Drug:906,Protein:195,0
806,Drug:909,Protein:52,0
807,Drug:910,Protein:220,1
808,Drug:911,Protein:438,0
809,Drug:913,Protein:26,1
810,Drug:914,Protein:52,0
811,Drug:846,Protein:441,0
812,Drug:917,Protein:216,0
813,Drug:918,Protein:40,1
814,Drug:919,Protein:242,1
815,Drug:920,Protein:41,0
816,Drug:921,Protein:99,1
817,Drug:922,Protein:242,1
818,Drug:923,Protein:202,0
819,Drug:924,Protein:47,1
820,Drug:242,Protein:365,1
821,Drug:926,Protein:442,0
822,Drug:928,Protein:344,0
823,Drug:268,Protein:444,0
824,Drug:930,Protein:41,0
825,Drug:931,Protein:402,1
826,Drug:305,Protein:446,0
827,Drug:932,Protein:7,0
828,Drug:933,Protein:26,1
829,Drug:934,Protein:77,0
830,Drug:935,Protein:220,1
831,Drug:937,Protein:243,1
832,Drug:938,Protein:90,1
833,Drug:939,Protein:228,1
834,Drug:940,Protein:19,0
835,Drug:941,Protein:449,1
836,Drug:942,Protein:219,0
837,Drug:943,Protein:450,0
838,Drug:944,Protein:53,0
839,Drug:945,Protein:348,1
840,Drug:948,Protein:307,1
841,Drug:949,Protein:17,0
842,Drug:950,Protein:452,0
843,Drug:951,Protein:101,0
844,Drug:952,Protein:453,0
845,Drug:955,Protein:196,0
846,Drug:956,Protein:456,0
847,Drug:957,Protein:457,0
848,Drug:332,Protein:242,1
849,Drug:959,Protein:7,0
850,Drug:960,Protein:25,0
851,Drug:962,Protein:459,0
852,Drug:963,Protein:7,0
853,Drug:168,Protein:38,1
854,Drug:964,Protein:3,0
855,Drug:965,Protein:155,1
856,Drug:966,Protein:149,1
857,Drug:967,Protein:265,1
858,Drug:968,Protein:17,0
859,Drug:969,Protein:72,1
860,Drug:970,Protein:72,0
861,Drug:971,Protein:156,0
862,Drug:972,Protein:39,1
863,Drug:973,Protein:460,0
864,Drug:974,Protein:198,0
865,Drug:975,Protein:69,0
866,Drug:976,Protein:67,1
867,Drug:977,Protein:461,0
868,Drug:979,Protein:117,0
869,Drug:980,Protein:462,0
870,Drug:982,Protein:82,1
871,Drug:983,Protein:464,0
872,Drug:984,Protein:465,1
873,Drug:985,Protein:7,0
