,head,tail,label
241,Drug:150,Protein:1369,1
242,Drug:3247,Protein:3105,0
243,Drug:5755,Protein:2013,0
244,Drug:2970,Protein:2850,0
245,Drug:5479,Protein:1226,0
246,Drug:1948,Protein:4120,0
247,Drug:1985,Protein:3101,0
248,Drug:2580,Protein:2234,0
249,Drug:160,Protein:3534,1
250,Drug:1186,Protein:1374,0
251,Drug:1533,Protein:251,0
252,Drug:4341,Protein:302,0
253,Drug:3768,Protein:381,0
254,Drug:4616,Protein:679,0
255,Drug:299,Protein:1112,0
256,Drug:6119,Protein:2383,0
257,Drug:3474,Protein:3409,1
258,Drug:4901,Protein:4111,1
259,Drug:3946,Protein:2789,1
260,Drug:2839,Protein:2660,1
261,Drug:1699,Protein:1560,1
262,Drug:6018,Protein:1699,1
263,Drug:5348,Protein:3259,0
264,Drug:801,Protein:325,1
265,Drug:1293,Protein:495,1
266,Drug:6299,Protein:953,1
267,Drug:2796,Protein:1583,0
268,Drug:3298,Protein:2238,0
269,Drug:5886,Protein:2497,0
270,Drug:6619,Protein:2986,1
271,Drug:6144,Protein:1178,1
272,Drug:5635,Protein:2504,1
273,Drug:3099,Protein:1023,1
274,Drug:789,Protein:2438,0
275,Drug:4002,Protein:1740,1
276,Drug:2733,Protein:2868,0
277,Drug:3346,Protein:379,0
278,Drug:394,Protein:40,0
279,Drug:1665,Protein:3733,0
280,Drug:2388,Protein:1360,1
281,Drug:463,Protein:657,0
282,Drug:4052,Protein:1188,1
283,Drug:3324,Protein:4248,1
284,Drug:6006,Protein:1080,0
285,Drug:749,Protein:3311,0
286,Drug:5799,Protein:4076,1
287,Drug:6176,Protein:3869,1
288,Drug:4178,Protein:2571,1
289,Drug:6187,Protein:301,0
290,Drug:6406,Protein:3935,1
291,Drug:3606,Protein:2365,0
292,Drug:3826,Protein:641,1
293,Drug:1934,Protein:1604,0
294,Drug:2204,Protein:3659,0
295,Drug:3327,Protein:1780,0
296,Drug:5224,Protein:1740,1
297,Drug:3163,Protein:4159,0
298,Drug:2179,Protein:847,0
299,Drug:5658,Protein:2949,0
300,Drug:4236,Protein:3800,0
301,Drug:1752,Protein:636,0
302,Drug:3340,Protein:1882,0
303,Drug:1474,Protein:3894,0
304,Drug:1298,Protein:1051,1
305,Drug:6052,Protein:2986,1
306,Drug:4360,Protein:371,1
307,Drug:4313,Protein:1329,0
308,Drug:897,Protein:1740,1
309,Drug:1465,Protein:1886,0
310,Drug:983,Protein:4406,1
311,Drug:3362,Protein:2215,0
312,Drug:6288,Protein:1374,1
313,Drug:5905,Protein:431,1
314,Drug:329,Protein:10,1
315,Drug:6486,Protein:4014,0
316,Drug:719,Protein:4237,0
317,Drug:975,Protein:2566,0
318,Drug:3706,Protein:497,0
319,Drug:2432,Protein:2623,0
320,Drug:6016,Protein:1388,0
321,Drug:4555,Protein:3360,0
322,Drug:3704,Protein:1829,1
323,Drug:1607,Protein:4001,0
324,Drug:5691,Protein:2706,0
325,Drug:6506,Protein:2681,1
326,Drug:2935,Protein:1531,1
327,Drug:5238,Protein:735,1
328,Drug:1273,Protein:4116,0
329,Drug:3495,Protein:259,1
330,Drug:3262,Protein:4166,0
331,Drug:1040,Protein:1694,1
332,Drug:801,Protein:3370,1
333,Drug:1805,Protein:24,0
334,Drug:3890,Protein:2307,0
335,Drug:5844,Protein:1483,0
336,Drug:2875,Protein:2854,0
337,Drug:2932,Protein:3607,0
338,Drug:3110,Protein:2760,0
339,Drug:6075,Protein:1497,1
340,Drug:2656,Protein:903,1
341,Drug:3908,Protein:3534,1
342,Drug:1578,Protein:654,0
343,Drug:1000,Protein:4289,1
344,Drug:610,Protein:538,1
345,Drug:2601,Protein:3372,1
346,Drug:5879,Protein:2570,0
347,Drug:219,Protein:3597,0
348,Drug:6143,Protein:4403,0
349,Drug:4178,Protein:963,0
350,Drug:2242,Protein:3925,0
351,Drug:3790,Protein:2678,0
352,Drug:6069,Protein:3216,1
353,Drug:2565,Protein:633,0
354,Drug:511,Protein:3021,0
355,Drug:4269,Protein:3981,1
356,Drug:5044,Protein:1167,1
357,Drug:1787,Protein:88,0
358,Drug:2291,Protein:278,0
359,Drug:4486,Protein:3861,0
360,Drug:2399,Protein:3219,1
361,Drug:5870,Protein:637,1
362,Drug:1432,Protein:1569,0
363,Drug:5177,Protein:1740,1
364,Drug:1465,Protein:1339,0
365,Drug:2660,Protein:1690,0
366,Drug:1280,Protein:1817,0
367,Drug:6221,Protein:3176,1
368,Drug:4912,Protein:4380,0
369,Drug:2180,Protein:4131,0
370,Drug:2545,Protein:3138,1
371,Drug:6460,Protein:4182,1
372,Drug:2544,Protein:75,1
373,Drug:3903,Protein:394,0
374,Drug:376,Protein:2978,0
375,Drug:6361,Protein:2536,0
376,Drug:5522,Protein:183,0
377,Drug:1330,Protein:4392,1
378,Drug:2359,Protein:2038,0
379,Drug:6526,Protein:1817,0
380,Drug:3723,Protein:1819,0
381,Drug:1289,Protein:2449,0
382,Drug:2589,Protein:1498,0
383,Drug:1772,Protein:2029,0
384,Drug:5134,Protein:1580,1
385,Drug:4251,Protein:3563,0
386,Drug:4749,Protein:1459,0
387,Drug:3429,Protein:441,0
388,Drug:3572,Protein:2322,1
389,Drug:3946,Protein:3498,1
390,Drug:1000,Protein:4330,1
391,Drug:39,Protein:2036,1
392,Drug:4220,Protein:3886,1
393,Drug:2461,Protein:1790,0
394,Drug:2371,Protein:3129,1
395,Drug:55,Protein:4449,1
396,Drug:1519,Protein:2329,1
397,Drug:1440,Protein:35,1
398,Drug:5464,Protein:469,0
399,Drug:1921,Protein:1721,0
400,Drug:5619,Protein:1391,1
401,Drug:3352,Protein:283,0
402,Drug:892,Protein:2129,0
403,Drug:5087,Protein:49,0
404,Drug:6282,Protein:758,0
405,Drug:1624,Protein:960,0
406,Drug:3947,Protein:593,0
407,Drug:3386,Protein:4413,0
408,Drug:6142,Protein:2019,0
409,Drug:3145,Protein:304,0
410,Drug:1584,Protein:4105,0
411,Drug:4855,Protein:2493,0
412,Drug:669,Protein:3424,1
413,Drug:3943,Protein:249,1
414,Drug:301,Protein:2588,0
415,Drug:2060,Protein:4435,0
416,Drug:6555,Protein:4379,1
417,Drug:2213,Protein:3982,0
418,Drug:6247,Protein:3435,1
419,Drug:1826,Protein:812,0
420,Drug:4143,Protein:2646,0
421,Drug:4008,Protein:3202,0
422,Drug:2716,Protein:529,1
423,Drug:5222,Protein:1811,0
424,Drug:4728,Protein:4425,0
425,Drug:6598,Protein:1666,1
426,Drug:623,Protein:2714,1
427,Drug:5824,Protein:1431,0
428,Drug:4794,Protein:1188,1
429,Drug:4930,Protein:3611,0
430,Drug:2917,Protein:1604,0
431,Drug:6431,Protein:1792,0
432,Drug:3131,Protein:893,0
433,Drug:2257,Protein:1889,0
434,Drug:28,Protein:1376,0
435,Drug:3665,Protein:1230,1
436,Drug:6541,Protein:1169,0
437,Drug:586,Protein:1356,1
438,Drug:3048,Protein:1261,1
439,Drug:2108,Protein:815,0
440,Drug:5181,Protein:2177,0
441,Drug:766,Protein:427,0
442,Drug:1957,Protein:3642,0
443,Drug:4717,Protein:2910,0
444,Drug:2953,Protein:3596,0
445,Drug:2042,Protein:1893,0
446,Drug:1878,Protein:1783,1
447,Drug:3965,Protein:3508,0
448,Drug:2146,Protein:1391,1
449,Drug:6002,Protein:2609,0
450,Drug:0,Protein:1964,0
451,Drug:2341,Protein:3367,1
452,Drug:4663,Protein:2714,1
453,Drug:6044,Protein:2067,0
454,Drug:4202,Protein:4121,0
455,Drug:6474,Protein:1691,0
456,Drug:6340,Protein:4356,0
457,Drug:3700,Protein:396,0
458,Drug:456,Protein:1039,0
459,Drug:5084,Protein:1094,0
460,Drug:1948,Protein:3251,1
461,Drug:379,Protein:2167,0
462,Drug:354,Protein:3402,0
463,Drug:4995,Protein:1742,0
464,Drug:5641,Protein:1380,1
465,Drug:2670,Protein:2450,1
466,Drug:3169,Protein:647,0
467,Drug:3690,Protein:3151,0
468,Drug:2799,Protein:1267,1
469,Drug:42,Protein:1902,0
470,Drug:192,Protein:1470,1
471,Drug:36,Protein:3434,0
472,Drug:4973,Protein:3312,0
473,Drug:2359,Protein:1255,0
474,Drug:4272,Protein:2476,0
475,Drug:4394,Protein:2185,0
476,Drug:3954,Protein:3498,1
477,Drug:2189,Protein:487,0
478,Drug:5642,Protein:3941,1
479,Drug:6636,Protein:641,1
480,Drug:5324,Protein:3195,0
481,Drug:689,Protein:1901,1
482,Drug:3702,Protein:806,0
483,Drug:4971,Protein:3855,0
484,Drug:3819,Protein:1258,0
485,Drug:778,Protein:2380,0
486,Drug:1919,Protein:2268,0
487,Drug:1,Protein:4111,1
488,Drug:1109,Protein:2487,0
489,Drug:6663,Protein:2976,0
490,Drug:3364,Protein:738,0
491,Drug:5409,Protein:1049,1
492,Drug:3367,Protein:4175,1
493,Drug:3132,Protein:1354,0
494,Drug:4736,Protein:89,0
495,Drug:3897,Protein:1089,1
496,Drug:5414,Protein:4452,1
497,Drug:2411,Protein:4022,0
498,Drug:2619,Protein:1848,0
499,Drug:4696,Protein:724,1
500,Drug:5780,Protein:2169,1
501,Drug:6761,Protein:2387,0
502,Drug:2345,Protein:1944,0
503,Drug:3852,Protein:2392,0
504,Drug:981,Protein:3280,0
505,Drug:6677,Protein:1156,1
506,Drug:5783,Protein:1207,0
507,Drug:3495,Protein:3178,1
508,Drug:4529,Protein:2893,1
509,Drug:4260,Protein:2037,0
510,Drug:4407,Protein:4229,1
511,Drug:212,Protein:2302,0
512,Drug:391,Protein:152,0
513,Drug:5132,Protein:1223,1
514,Drug:3752,Protein:2168,0
515,Drug:3474,Protein:4451,1
516,Drug:5544,Protein:2104,0
517,Drug:2769,Protein:1844,0
518,Drug:5558,Protein:786,0
519,Drug:1919,Protein:3534,1
520,Drug:1005,Protein:1359,1
521,Drug:6246,Protein:2839,0
522,Drug:87,Protein:2169,1
523,Drug:1805,Protein:533,0
524,Drug:2586,Protein:3724,1
525,Drug:767,Protein:66,0
526,Drug:5541,Protein:574,0
527,Drug:3319,Protein:3472,1
528,Drug:2377,Protein:1953,1
529,Drug:2397,Protein:3555,0
530,Drug:3383,Protein:1599,0
531,Drug:5153,Protein:1917,0
532,Drug:3678,Protein:1853,0
533,Drug:6438,Protein:1826,0
534,Drug:1287,Protein:2364,0
535,Drug:2466,Protein:2019,0
536,Drug:3154,Protein:3443,1
537,Drug:2915,Protein:3056,0
538,Drug:4177,Protein:2109,0
539,Drug:2634,Protein:4457,1
540,Drug:5375,Protein:1602,1
541,Drug:6234,Protein:1247,1
542,Drug:4848,Protein:181,0
543,Drug:4736,Protein:1100,0
544,Drug:4469,Protein:3133,1
545,Drug:1490,Protein:1487,1
546,Drug:5079,Protein:258,1
547,Drug:5007,Protein:2470,1
548,Drug:1296,Protein:2703,1
549,Drug:4085,Protein:687,1
550,Drug:31,Protein:2149,0
551,Drug:3681,Protein:4119,0
552,Drug:1457,Protein:4245,0
553,Drug:1723,Protein:2973,1
554,Drug:1000,Protein:1069,1
555,Drug:5768,Protein:652,0
556,Drug:3416,Protein:241,0
557,Drug:4280,Protein:600,1
558,Drug:5403,Protein:2820,1
559,Drug:150,Protein:1572,0
560,Drug:5243,Protein:1334,1
561,Drug:2305,Protein:3409,1
562,Drug:1141,Protein:2519,0
563,Drug:4696,Protein:2946,1
564,Drug:1376,Protein:3112,1
565,Drug:65,Protein:702,0
566,Drug:4415,Protein:124,0
567,Drug:1665,Protein:2227,0
568,Drug:486,Protein:2610,0
569,Drug:6110,Protein:2595,0
570,Drug:6572,Protein:2211,0
571,Drug:982,Protein:641,1
572,Drug:2967,Protein:659,0
573,Drug:5724,Protein:2485,1
574,Drug:1484,Protein:148,1
575,Drug:1256,Protein:4074,0
576,Drug:2640,Protein:2483,0
577,Drug:1967,Protein:218,0
578,Drug:239,Protein:1462,0
579,Drug:1439,Protein:997,1
580,Drug:1317,Protein:2757,0
581,Drug:4650,Protein:3369,0
582,Drug:1977,Protein:4381,1
583,Drug:3524,Protein:1368,1
584,Drug:2416,Protein:4399,1
585,Drug:1469,Protein:2083,0
586,Drug:2275,Protein:3901,0
587,Drug:2391,Protein:2921,1
588,Drug:2715,Protein:2150,1
589,Drug:5044,Protein:1006,1
590,Drug:6336,Protein:2275,0
591,Drug:6688,Protein:868,0
592,Drug:3408,Protein:386,0
593,Drug:1138,Protein:269,0
594,Drug:262,Protein:3745,0
595,Drug:2927,Protein:4449,1
596,Drug:5179,Protein:4090,0
597,Drug:6142,Protein:4250,1
598,Drug:4315,Protein:3395,1
599,Drug:3646,Protein:1795,1
600,Drug:6310,Protein:465,0
601,Drug:3653,Protein:3395,1
602,Drug:6672,Protein:880,0
603,Drug:4381,Protein:257,0
604,Drug:1293,Protein:2639,1
605,Drug:5132,Protein:576,0
606,Drug:1483,Protein:487,0
607,Drug:6319,Protein:4409,0
608,Drug:4909,Protein:3160,0
609,Drug:1412,Protein:3435,0
610,Drug:1817,Protein:2065,0
611,Drug:2110,Protein:1132,0
612,Drug:3342,Protein:2623,0
613,Drug:3853,Protein:2508,0
614,Drug:5530,Protein:812,0
615,Drug:3410,Protein:75,1
616,Drug:6117,Protein:2154,0
617,Drug:6048,Protein:3552,0
618,Drug:3909,Protein:2832,1
619,Drug:1456,Protein:140,0
620,Drug:5340,Protein:629,0
621,Drug:5446,Protein:419,0
622,Drug:5471,Protein:1189,0
623,Drug:3877,Protein:362,1
624,Drug:1668,Protein:1439,1
625,Drug:1431,Protein:3054,0
626,Drug:6225,Protein:2529,0
627,Drug:708,Protein:4412,0
628,Drug:4947,Protein:3956,0
629,Drug:4052,Protein:4105,1
630,Drug:6302,Protein:1552,0
631,Drug:1052,Protein:1870,0
632,Drug:4731,Protein:333,0
633,Drug:642,Protein:4239,1
634,Drug:5245,Protein:781,1
635,Drug:5134,Protein:2303,0
636,Drug:1964,Protein:2914,1
637,Drug:5471,Protein:2750,0
638,Drug:6254,Protein:1869,0
639,Drug:3459,Protein:482,0
640,Drug:928,Protein:1222,1
641,Drug:5639,Protein:2220,0
642,Drug:4339,Protein:3226,0
643,Drug:2617,Protein:3836,0
644,Drug:4170,Protein:2181,0
645,Drug:4040,Protein:375,0
646,Drug:100,Protein:492,1
647,Drug:3505,Protein:3380,0
648,Drug:4826,Protein:3240,0
649,Drug:1630,Protein:3623,0
650,Drug:801,Protein:3931,1
651,Drug:4852,Protein:75,1
652,Drug:5654,Protein:407,0
653,Drug:174,Protein:2217,1
654,Drug:3053,Protein:35,1
655,Drug:5465,Protein:4449,1
656,Drug:4939,Protein:1063,0
657,Drug:3883,Protein:2340,0
658,Drug:443,Protein:3712,0
659,Drug:2978,Protein:2403,1
660,Drug:6674,Protein:4143,0
661,Drug:3568,Protein:571,0
662,Drug:5613,Protein:1643,0
663,Drug:6599,Protein:3359,1
664,Drug:893,Protein:1647,1
665,Drug:5381,Protein:875,0
666,Drug:3904,Protein:1392,0
667,Drug:5884,Protein:2580,0
668,Drug:141,Protein:907,0
669,Drug:1410,Protein:354,0
670,Drug:5153,Protein:896,0
671,Drug:4481,Protein:1852,1
672,Drug:6003,Protein:1262,1
673,Drug:761,Protein:380,0
674,Drug:917,Protein:1985,1
675,Drug:6022,Protein:2031,1
676,Drug:1489,Protein:2911,0
677,Drug:5595,Protein:4248,1
678,Drug:3820,Protein:2810,0
679,Drug:4859,Protein:1715,1
680,Drug:2294,Protein:1850,0
681,Drug:3328,Protein:4351,0
682,Drug:1273,Protein:1262,1
683,Drug:6472,Protein:2763,1
684,Drug:1041,Protein:3409,1
685,Drug:5241,Protein:311,1
686,Drug:4197,Protein:2815,1
687,Drug:979,Protein:571,0
688,Drug:6201,Protein:3821,0
689,Drug:3053,Protein:3235,0
690,Drug:1818,Protein:3601,1
691,Drug:2049,Protein:579,1
692,Drug:4741,Protein:4379,1
693,Drug:2133,Protein:731,1
694,Drug:322,Protein:2542,0
695,Drug:2106,Protein:4208,1
696,Drug:3838,Protein:2458,1
697,Drug:2160,Protein:3252,0
698,Drug:2237,Protein:297,0
699,Drug:429,Protein:3780,1
700,Drug:5017,Protein:388,0
701,Drug:6481,Protein:3972,1
702,Drug:3840,Protein:643,0
703,Drug:3646,Protein:2070,1
704,Drug:3427,Protein:1377,1
705,Drug:4671,Protein:2793,0
706,Drug:2228,Protein:1022,0
707,Drug:3259,Protein:2074,0
708,Drug:1542,Protein:4405,0
709,Drug:3036,Protein:2013,0
710,Drug:4494,Protein:687,1
711,Drug:5719,Protein:1096,1
712,Drug:187,Protein:3625,0
713,Drug:3897,Protein:1710,1
714,Drug:6225,Protein:2992,0
715,Drug:6488,Protein:1674,1
716,Drug:1748,Protein:1590,0
717,Drug:708,Protein:1934,0
718,Drug:5352,Protein:954,0
719,Drug:3255,Protein:1527,1
720,Drug:923,Protein:3445,0
721,Drug:2962,Protein:2585,0
722,Drug:3648,Protein:1262,1
723,Drug:1000,Protein:2259,1
724,Drug:4866,Protein:2193,0
725,Drug:6588,Protein:3593,0
726,Drug:6152,Protein:2130,0
727,Drug:708,Protein:858,0
728,Drug:2895,Protein:2509,0
729,Drug:468,Protein:313,0
730,Drug:6165,Protein:4392,1
731,Drug:5328,Protein:3768,0
732,Drug:5661,Protein:3604,0
733,Drug:4931,Protein:809,0
734,Drug:4033,Protein:3775,0
735,Drug:4869,Protein:151,1
736,Drug:5053,Protein:2865,1
737,Drug:6340,Protein:397,1
738,Drug:764,Protein:3750,1
739,Drug:972,Protein:2751,0
740,Drug:4647,Protein:1712,1
741,Drug:3315,Protein:1617,0
742,Drug:2659,Protein:932,0
743,Drug:1638,Protein:1524,0
744,Drug:2066,Protein:2353,1
745,Drug:2885,Protein:1222,0
746,Drug:3994,Protein:972,1
747,Drug:114,Protein:3297,0
748,Drug:5567,Protein:4088,0
749,Drug:5093,Protein:189,0
750,Drug:1647,Protein:1717,0
751,Drug:3928,Protein:3428,1
752,Drug:1702,Protein:1524,0
753,Drug:5015,Protein:1158,1
754,Drug:4449,Protein:2970,0
755,Drug:4245,Protein:2068,1
756,Drug:3783,Protein:2572,1
757,Drug:2681,Protein:3893,0
758,Drug:4090,Protein:3194,1
759,Drug:6388,Protein:641,1
760,Drug:443,Protein:1368,1
761,Drug:1068,Protein:878,0
762,Drug:3189,Protein:1446,0
763,Drug:3312,Protein:145,0
764,Drug:5383,Protein:3868,1
765,Drug:1788,Protein:644,0
766,Drug:437,Protein:4131,0
767,Drug:623,Protein:323,1
768,Drug:2023,Protein:3470,0
769,Drug:6531,Protein:3013,1
770,Drug:2206,Protein:1357,0
771,Drug:5860,Protein:4201,1
772,Drug:1717,Protein:2313,1
773,Drug:1000,Protein:4305,1
774,Drug:4869,Protein:692,1
775,Drug:2597,Protein:3616,1
776,Drug:5403,Protein:1816,1
777,Drug:3830,Protein:274,1
778,Drug:3307,Protein:4221,1
779,Drug:3628,Protein:3934,0
780,Drug:533,Protein:3072,0
781,Drug:133,Protein:1194,0
782,Drug:5851,Protein:2046,1
783,Drug:608,Protein:1049,1
784,Drug:318,Protein:227,0
785,Drug:2660,Protein:643,0
786,Drug:636,Protein:274,0
787,Drug:4450,Protein:1697,0
788,Drug:2020,Protein:1429,0
789,Drug:6272,Protein:3580,0
790,Drug:4346,Protein:3779,0
791,Drug:3645,Protein:2303,0
792,Drug:6417,Protein:2580,0
