,head,tail,label
65,Drug:2680,Protein:136,1
66,Drug:4594,Protein:345,0
67,Drug:5588,Protein:3163,0
68,Drug:6619,Protein:2646,0
69,Drug:6050,Protein:302,0
70,Drug:2107,Protein:3546,0
71,Drug:2580,Protein:454,0
72,Drug:4569,Protein:2940,1
73,Drug:939,Protein:2043,0
74,Drug:2399,Protein:1185,1
75,Drug:3458,Protein:2614,0
76,Drug:4754,Protein:1227,0
77,Drug:4752,Protein:3962,0
78,Drug:1535,Protein:1093,0
79,Drug:1888,Protein:329,0
80,Drug:1357,Protein:713,0
81,Drug:3469,Protein:4190,0
82,Drug:3799,Protein:4242,1
83,Drug:1169,Protein:1488,0
84,Drug:2173,Protein:1475,0
85,Drug:3740,Protein:1240,0
86,Drug:3139,Protein:1239,0
87,Drug:2156,Protein:10,1
88,Drug:3632,Protein:2827,0
89,Drug:6373,Protein:1213,1
90,Drug:3700,Protein:3038,0
91,Drug:1321,Protein:4209,1
92,Drug:3541,Protein:2763,1
93,Drug:6608,Protein:2669,1
94,Drug:4499,Protein:3884,1
95,Drug:2301,Protein:4027,0
96,Drug:2328,Protein:3187,1
97,Drug:6242,Protein:1494,0
98,Drug:231,Protein:3560,0
99,Drug:2840,Protein:1247,1
100,Drug:404,Protein:4356,0
101,Drug:3683,Protein:4333,1
102,Drug:6606,Protein:3219,0
103,Drug:2726,Protein:555,0
104,Drug:3061,Protein:1840,0
105,Drug:6229,Protein:4225,0
106,Drug:3148,Protein:1738,1
107,Drug:1902,Protein:1852,1
108,Drug:3354,Protein:2414,1
109,Drug:2788,Protein:380,0
110,Drug:6342,Protein:3514,0
111,Drug:1013,Protein:3056,0
112,Drug:403,Protein:63,0
113,Drug:2505,Protein:3570,0
114,Drug:1209,Protein:2586,0
115,Drug:3612,Protein:533,0
116,Drug:718,Protein:1214,0
117,Drug:6206,Protein:981,0
118,Drug:4784,Protein:1654,0
119,Drug:4869,Protein:2660,1
120,Drug:6282,Protein:2188,0
121,Drug:2771,Protein:3230,0
122,Drug:5613,Protein:2035,0
123,Drug:1900,Protein:565,0
124,Drug:801,Protein:2081,1
125,Drug:617,Protein:845,1
126,Drug:6471,Protein:1824,0
127,Drug:2757,Protein:3251,0
128,Drug:3601,Protein:1638,1
129,Drug:4342,Protein:3766,1
130,Drug:2959,Protein:1319,0
131,Drug:5981,Protein:2060,1
132,Drug:853,Protein:4392,1
133,Drug:3241,Protein:3456,0
134,Drug:2720,Protein:4028,1
135,Drug:3546,Protein:1886,1
136,Drug:2845,Protein:2711,0
137,Drug:6397,Protein:1563,0
138,Drug:5346,Protein:2540,1
139,Drug:3661,Protein:189,0
140,Drug:1047,Protein:299,0
141,Drug:720,Protein:2294,0
142,Drug:2640,Protein:930,0
143,Drug:193,Protein:3969,1
144,Drug:4346,Protein:1339,1
145,Drug:181,Protein:641,1
146,Drug:5098,Protein:3468,1
147,Drug:2645,Protein:1845,0
148,Drug:6006,Protein:4091,0
149,Drug:5291,Protein:1257,0
150,Drug:1475,Protein:3981,1
151,Drug:603,Protein:1647,1
152,Drug:4200,Protein:3329,0
153,Drug:1209,Protein:3659,0
154,Drug:1349,Protein:2739,0
155,Drug:4654,Protein:3212,1
156,Drug:2199,Protein:2938,0
157,Drug:4806,Protein:2364,0
158,Drug:2447,Protein:4043,0
159,Drug:4573,Protein:4416,1
160,Drug:5989,Protein:2715,0
161,Drug:3415,Protein:428,1
162,Drug:1140,Protein:3854,0
163,Drug:2226,Protein:354,1
164,Drug:5065,Protein:2880,1
165,Drug:3276,Protein:20,1
166,Drug:6176,Protein:579,0
167,Drug:840,Protein:680,0
168,Drug:6454,Protein:1354,0
169,Drug:423,Protein:3385,0
170,Drug:190,Protein:2720,0
171,Drug:3293,Protein:1750,1
172,Drug:5705,Protein:2533,1
173,Drug:4567,Protein:2667,0
174,Drug:5925,Protein:2452,0
175,Drug:597,Protein:1943,1
176,Drug:4467,Protein:3784,1
177,Drug:3022,Protein:277,1
178,Drug:5901,Protein:3197,0
179,Drug:1069,Protein:1249,0
180,Drug:2404,Protein:3914,0
181,Drug:5091,Protein:1407,1
182,Drug:4143,Protein:2646,0
183,Drug:2523,Protein:666,0
184,Drug:6331,Protein:3395,1
185,Drug:2681,Protein:922,0
186,Drug:123,Protein:2449,0
187,Drug:4887,Protein:2762,0
188,Drug:129,Protein:3409,1
189,Drug:167,Protein:2890,0
190,Drug:2400,Protein:739,0
191,Drug:6021,Protein:1852,1
192,Drug:6642,Protein:786,1
193,Drug:1941,Protein:4470,0
194,Drug:5573,Protein:1958,0
195,Drug:735,Protein:75,1
196,Drug:6409,Protein:2091,1
197,Drug:4092,Protein:2637,0
198,Drug:359,Protein:363,0
199,Drug:5778,Protein:1433,1
200,Drug:811,Protein:3779,0
201,Drug:2604,Protein:309,0
202,Drug:4696,Protein:1885,1
203,Drug:731,Protein:1618,1
204,Drug:974,Protein:961,1
205,Drug:6646,Protein:2069,0
206,Drug:5531,Protein:697,0
207,Drug:209,Protein:1049,1
208,Drug:99,Protein:1049,1
209,Drug:4269,Protein:4455,1
210,Drug:5763,Protein:792,1
211,Drug:6025,Protein:3351,1
212,Drug:4684,Protein:3431,1
213,Drug:642,Protein:1018,1
214,Drug:5814,Protein:746,0
215,Drug:341,Protein:3158,0
216,Drug:334,Protein:902,0
217,Drug:5476,Protein:1084,0
218,Drug:5172,Protein:791,0
219,Drug:6551,Protein:44,0
220,Drug:6699,Protein:4010,0
221,Drug:2757,Protein:3987,0
222,Drug:874,Protein:1216,1
223,Drug:6352,Protein:4336,0
224,Drug:3173,Protein:4091,0
225,Drug:1226,Protein:770,1
226,Drug:1652,Protein:2889,0
227,Drug:3083,Protein:1758,0
228,Drug:4269,Protein:2591,1
229,Drug:5218,Protein:254,0
230,Drug:4573,Protein:1499,1
231,Drug:3683,Protein:3306,1
232,Drug:3642,Protein:291,0
233,Drug:3801,Protein:744,1
234,Drug:5471,Protein:453,1
235,Drug:6743,Protein:3635,0
236,Drug:4891,Protein:1894,0
237,Drug:5435,Protein:4173,0
238,Drug:4526,Protein:2252,0
239,Drug:2543,Protein:3751,1
240,Drug:6340,Protein:2946,0
241,Drug:1260,Protein:1567,1
242,Drug:1757,Protein:1517,0
243,Drug:5346,Protein:447,1
244,Drug:5972,Protein:2630,0
245,Drug:1736,Protein:2931,0
246,Drug:3419,Protein:4111,1
247,Drug:6758,Protein:2109,0
248,Drug:3819,Protein:1258,0
249,Drug:5294,Protein:2041,0
250,Drug:1756,Protein:984,0
251,Drug:33,Protein:1457,0
252,Drug:2110,Protein:2507,0
253,Drug:170,Protein:1930,1
254,Drug:3188,Protein:423,0
255,Drug:5817,Protein:3938,0
256,Drug:4396,Protein:2670,0
257,Drug:5790,Protein:351,0
258,Drug:6280,Protein:3255,1
259,Drug:4852,Protein:1179,0
260,Drug:4317,Protein:1279,0
261,Drug:5916,Protein:4319,0
262,Drug:5993,Protein:4062,0
263,Drug:6451,Protein:3860,0
264,Drug:3743,Protein:932,0
265,Drug:5939,Protein:35,1
266,Drug:2570,Protein:4012,1
267,Drug:2897,Protein:1950,0
268,Drug:4605,Protein:2442,1
269,Drug:4093,Protein:2681,1
270,Drug:6637,Protein:3345,1
271,Drug:4090,Protein:1598,0
272,Drug:2955,Protein:4401,0
273,Drug:5289,Protein:2699,0
274,Drug:121,Protein:3746,0
275,Drug:1096,Protein:3654,0
276,Drug:5221,Protein:1334,1
277,Drug:6061,Protein:4245,0
278,Drug:6527,Protein:3195,1
279,Drug:1365,Protein:3028,1
280,Drug:2802,Protein:248,0
281,Drug:3463,Protein:1975,0
282,Drug:2580,Protein:1857,0
283,Drug:5981,Protein:2950,0
284,Drug:2381,Protein:1695,1
285,Drug:1208,Protein:4323,0
286,Drug:2228,Protein:3675,0
287,Drug:3558,Protein:2297,0
288,Drug:5528,Protein:2501,0
289,Drug:536,Protein:2694,0
290,Drug:6629,Protein:595,0
291,Drug:1711,Protein:2878,0
292,Drug:4413,Protein:3597,1
293,Drug:6038,Protein:396,0
294,Drug:414,Protein:2398,0
295,Drug:2678,Protein:1420,0
296,Drug:3066,Protein:2003,0
297,Drug:589,Protein:1124,0
298,Drug:2298,Protein:4256,1
299,Drug:6527,Protein:0,1
300,Drug:2232,Protein:3880,0
301,Drug:4447,Protein:2169,1
302,Drug:3138,Protein:4089,0
303,Drug:2607,Protein:937,1
304,Drug:553,Protein:74,0
305,Drug:4250,Protein:3388,0
306,Drug:826,Protein:3725,0
307,Drug:3683,Protein:3482,1
308,Drug:895,Protein:2861,0
309,Drug:6432,Protein:2714,1
310,Drug:2808,Protein:70,0
311,Drug:1034,Protein:3194,1
312,Drug:733,Protein:1971,0
313,Drug:4929,Protein:1709,1
314,Drug:1293,Protein:3688,1
315,Drug:3339,Protein:1742,0
316,Drug:1383,Protein:4020,0
317,Drug:259,Protein:3644,0
318,Drug:1448,Protein:1372,0
319,Drug:3932,Protein:3819,0
320,Drug:1857,Protein:304,1
321,Drug:4494,Protein:2353,1
322,Drug:2291,Protein:3,0
323,Drug:550,Protein:842,0
324,Drug:5059,Protein:2857,0
325,Drug:5431,Protein:1693,0
326,Drug:6268,Protein:2211,0
327,Drug:597,Protein:4077,1
328,Drug:567,Protein:1985,0
329,Drug:3352,Protein:2127,0
330,Drug:6530,Protein:4144,0
331,Drug:2510,Protein:1487,1
332,Drug:4661,Protein:2669,1
333,Drug:4065,Protein:277,1
334,Drug:6320,Protein:1266,0
335,Drug:4022,Protein:2466,0
336,Drug:3683,Protein:901,1
337,Drug:2102,Protein:1934,0
338,Drug:779,Protein:3334,0
339,Drug:1421,Protein:3933,0
340,Drug:407,Protein:877,0
341,Drug:2658,Protein:1267,1
342,Drug:4045,Protein:2709,0
343,Drug:5346,Protein:3007,1
344,Drug:3083,Protein:3690,0
345,Drug:2054,Protein:2400,0
346,Drug:3895,Protein:816,1
347,Drug:6433,Protein:3696,0
348,Drug:1698,Protein:687,1
349,Drug:3482,Protein:1427,0
350,Drug:2183,Protein:637,1
351,Drug:6066,Protein:1710,1
352,Drug:828,Protein:4088,0
353,Drug:4386,Protein:1334,1
354,Drug:863,Protein:2198,0
355,Drug:2835,Protein:3218,1
356,Drug:3669,Protein:4235,0
357,Drug:3964,Protein:2712,0
358,Drug:1585,Protein:216,1
359,Drug:1666,Protein:4121,0
360,Drug:2627,Protein:2118,0
361,Drug:6282,Protein:2185,0
362,Drug:1534,Protein:560,1
363,Drug:1548,Protein:3096,1
364,Drug:1409,Protein:1385,0
365,Drug:2878,Protein:2830,0
366,Drug:3189,Protein:4267,1
367,Drug:1565,Protein:2958,1
368,Drug:3179,Protein:1223,1
369,Drug:2972,Protein:641,1
370,Drug:1877,Protein:2464,0
371,Drug:5231,Protein:3013,1
372,Drug:3585,Protein:1222,0
373,Drug:3934,Protein:1881,0
374,Drug:3513,Protein:2925,0
375,Drug:1408,Protein:3282,0
376,Drug:1945,Protein:1511,0
377,Drug:5883,Protein:2723,0
378,Drug:2025,Protein:716,1
379,Drug:4170,Protein:3819,1
380,Drug:6763,Protein:2511,0
381,Drug:4143,Protein:1575,0
382,Drug:2359,Protein:1391,1
383,Drug:122,Protein:876,0
384,Drug:3003,Protein:206,0
385,Drug:5047,Protein:3665,1
386,Drug:3702,Protein:2026,0
387,Drug:2371,Protein:3259,0
388,Drug:1376,Protein:1501,1
389,Drug:4614,Protein:253,1
390,Drug:582,Protein:2426,0
391,Drug:5883,Protein:1412,0
392,Drug:61,Protein:2940,1
393,Drug:5663,Protein:3491,0
394,Drug:3877,Protein:2354,1
395,Drug:1433,Protein:3878,0
396,Drug:296,Protein:1521,1
397,Drug:3431,Protein:534,0
398,Drug:5470,Protein:689,0
399,Drug:1065,Protein:1439,1
400,Drug:801,Protein:2382,1
401,Drug:6634,Protein:891,1
402,Drug:6388,Protein:1647,1
403,Drug:1052,Protein:4175,1
404,Drug:233,Protein:2536,0
405,Drug:3799,Protein:185,1
406,Drug:3194,Protein:3435,1
407,Drug:4706,Protein:1156,1
408,Drug:1002,Protein:3768,0
409,Drug:1101,Protein:2378,0
410,Drug:6349,Protein:172,0
411,Drug:3799,Protein:379,1
412,Drug:3826,Protein:1332,1
413,Drug:671,Protein:3154,0
414,Drug:801,Protein:4467,1
415,Drug:1394,Protein:2759,0
416,Drug:5779,Protein:348,0
417,Drug:4475,Protein:2470,1
418,Drug:2173,Protein:3502,0
419,Drug:2398,Protein:856,0
420,Drug:3474,Protein:1344,1
421,Drug:1818,Protein:4298,1
422,Drug:181,Protein:1332,1
423,Drug:3444,Protein:2840,0
424,Drug:4305,Protein:3262,0
425,Drug:5817,Protein:1166,0
426,Drug:5681,Protein:3900,0
427,Drug:3297,Protein:3956,0
428,Drug:6157,Protein:35,1
429,Drug:3682,Protein:1573,0
430,Drug:4150,Protein:722,1
431,Drug:2023,Protein:1708,1
432,Drug:5998,Protein:2496,0
433,Drug:3307,Protein:97,1
434,Drug:4570,Protein:1175,0
435,Drug:190,Protein:753,1
436,Drug:576,Protein:428,1
437,Drug:5916,Protein:630,0
438,Drug:4022,Protein:956,0
439,Drug:1882,Protein:257,0
440,Drug:4687,Protein:247,0
441,Drug:2722,Protein:2952,0
442,Drug:3601,Protein:312,1
443,Drug:2234,Protein:2299,0
444,Drug:3205,Protein:2995,0
445,Drug:913,Protein:2537,1
446,Drug:3693,Protein:1637,0
447,Drug:6194,Protein:645,0
448,Drug:5027,Protein:1883,0
449,Drug:2409,Protein:3131,0
450,Drug:5436,Protein:3659,0
451,Drug:2919,Protein:176,1
452,Drug:620,Protein:1287,0
453,Drug:1518,Protein:204,0
454,Drug:2673,Protein:2468,0
455,Drug:2656,Protein:989,0
456,Drug:3874,Protein:3282,1
457,Drug:3270,Protein:2865,1
458,Drug:5185,Protein:2597,1
459,Drug:3646,Protein:3082,1
460,Drug:4514,Protein:1848,0
461,Drug:5599,Protein:1783,1
462,Drug:2911,Protein:2146,0
463,Drug:5894,Protein:2565,1
464,Drug:928,Protein:3248,1
465,Drug:4365,Protein:3358,0
466,Drug:2755,Protein:2486,0
467,Drug:3251,Protein:4111,1
468,Drug:569,Protein:941,0
469,Drug:2360,Protein:1724,0
470,Drug:2072,Protein:278,0
471,Drug:4936,Protein:2911,0
472,Drug:5916,Protein:136,0
473,Drug:616,Protein:966,1
474,Drug:3646,Protein:3296,1
475,Drug:906,Protein:1708,1
476,Drug:1070,Protein:376,0
477,Drug:1155,Protein:3905,0
478,Drug:2428,Protein:4105,0
479,Drug:6527,Protein:4036,1
480,Drug:2263,Protein:152,0
481,Drug:4727,Protein:3043,0
482,Drug:2836,Protein:1847,0
483,Drug:6640,Protein:1237,0
484,Drug:1166,Protein:3689,0
485,Drug:1901,Protein:214,0
486,Drug:277,Protein:1557,1
487,Drug:3901,Protein:2493,0
488,Drug:2050,Protein:1701,0
489,Drug:472,Protein:2148,0
490,Drug:3899,Protein:2608,0
491,Drug:3683,Protein:3124,1
492,Drug:707,Protein:3799,0
493,Drug:893,Protein:1647,1
494,Drug:2435,Protein:2057,0
495,Drug:5932,Protein:1462,0
496,Drug:1318,Protein:1427,0
497,Drug:6527,Protein:2697,1
498,Drug:325,Protein:2696,1
499,Drug:77,Protein:3852,0
500,Drug:3559,Protein:1461,0
501,Drug:3747,Protein:3931,0
502,Drug:3780,Protein:3443,1
503,Drug:4505,Protein:2309,1
504,Drug:1415,Protein:1007,1
505,Drug:920,Protein:417,1
506,Drug:2014,Protein:1080,0
507,Drug:1738,Protein:4002,0
508,Drug:5849,Protein:4380,0
509,Drug:1886,Protein:428,1
510,Drug:3341,Protein:3192,0
511,Drug:3433,Protein:3767,0
512,Drug:3726,Protein:1391,1
513,Drug:5092,Protein:2892,0
514,Drug:193,Protein:2259,1
515,Drug:2000,Protein:2222,0
516,Drug:6315,Protein:467,0
517,Drug:5060,Protein:1019,0
518,Drug:5987,Protein:3770,0
519,Drug:4542,Protein:3886,0
520,Drug:5275,Protein:1740,1
521,Drug:6243,Protein:329,0
522,Drug:6760,Protein:1796,0
523,Drug:5346,Protein:4073,1
524,Drug:1234,Protein:3735,0
525,Drug:4733,Protein:2110,0
526,Drug:4112,Protein:3096,1
527,Drug:1719,Protein:2475,0
528,Drug:629,Protein:2784,1
529,Drug:236,Protein:3665,1
530,Drug:4919,Protein:1488,0
531,Drug:927,Protein:4093,1
532,Drug:1372,Protein:3257,0
533,Drug:3661,Protein:1335,0
534,Drug:1010,Protein:1520,0
535,Drug:4999,Protein:2101,0
536,Drug:6168,Protein:4457,1
537,Drug:2128,Protein:3472,1
538,Drug:6471,Protein:502,1
539,Drug:1842,Protein:437,0
540,Drug:650,Protein:1687,0
541,Drug:3494,Protein:216,1
542,Drug:1702,Protein:4029,1
543,Drug:483,Protein:1852,1
544,Drug:6786,Protein:1745,0
545,Drug:4767,Protein:188,0
546,Drug:4988,Protein:3652,0
547,Drug:1845,Protein:2442,1
548,Drug:2094,Protein:2354,1
549,Drug:237,Protein:2844,0
550,Drug:6721,Protein:2640,0
551,Drug:1516,Protein:1510,0
552,Drug:5103,Protein:2017,1
553,Drug:3173,Protein:1918,0
554,Drug:4706,Protein:1647,1
555,Drug:2638,Protein:2256,0
556,Drug:6294,Protein:2107,1
557,Drug:6608,Protein:2893,1
558,Drug:1950,Protein:4121,0
559,Drug:2091,Protein:3465,0
560,Drug:2038,Protein:4292,0
561,Drug:2016,Protein:2168,0
562,Drug:732,Protein:4250,0
563,Drug:18,Protein:2100,0
564,Drug:1736,Protein:1450,0
565,Drug:1611,Protein:1385,0
566,Drug:1430,Protein:2873,0
567,Drug:1900,Protein:2279,0
568,Drug:2834,Protein:1521,0
569,Drug:5344,Protein:393,0
570,Drug:6532,Protein:189,0
571,Drug:2197,Protein:2501,0
572,Drug:2399,Protein:1549,1
573,Drug:1405,Protein:1035,0
574,Drug:4014,Protein:4331,1
575,Drug:5989,Protein:3811,0
576,Drug:4276,Protein:2544,0
577,Drug:6171,Protein:1175,0
578,Drug:1340,Protein:1677,0
579,Drug:6487,Protein:3345,1
580,Drug:2007,Protein:4346,0
581,Drug:5033,Protein:2171,0
582,Drug:4963,Protein:340,0
583,Drug:3720,Protein:2532,0
584,Drug:3831,Protein:1360,1
585,Drug:1307,Protein:2580,0
586,Drug:4186,Protein:1967,1
587,Drug:6268,Protein:1495,0
588,Drug:2456,Protein:786,1
589,Drug:1751,Protein:1302,0
590,Drug:4331,Protein:1740,1
591,Drug:2276,Protein:784,0
592,Drug:1064,Protein:4029,0
593,Drug:6460,Protein:2739,0
594,Drug:3998,Protein:4469,0
595,Drug:2107,Protein:900,0
596,Drug:3263,Protein:874,1
597,Drug:1789,Protein:820,0
598,Drug:1101,Protein:62,0
599,Drug:1266,Protein:2562,0
600,Drug:654,Protein:1798,1
601,Drug:350,Protein:4099,1
602,Drug:83,Protein:3420,1
603,Drug:1818,Protein:2016,1
604,Drug:4146,Protein:4282,0
605,Drug:5683,Protein:361,1
606,Drug:1609,Protein:3717,1
607,Drug:2246,Protein:1517,1
608,Drug:3542,Protein:2164,0
609,Drug:2788,Protein:955,0
610,Drug:4240,Protein:1451,0
611,Drug:193,Protein:59,1
612,Drug:5747,Protein:3075,1
613,Drug:5695,Protein:1184,1
614,Drug:3926,Protein:675,0
615,Drug:1907,Protein:1685,0
616,Drug:694,Protein:3644,0
617,Drug:1664,Protein:1560,1
618,Drug:1078,Protein:2706,0
619,Drug:5234,Protein:527,0
620,Drug:6152,Protein:3165,0
621,Drug:908,Protein:3037,0
622,Drug:2445,Protein:1293,0
623,Drug:2844,Protein:3702,1
624,Drug:2306,Protein:18,0
625,Drug:2224,Protein:1489,0
626,Drug:1573,Protein:3544,1
627,Drug:5984,Protein:196,1
628,Drug:4117,Protein:705,0
629,Drug:3601,Protein:2907,1
630,Drug:4191,Protein:3008,0
631,Drug:670,Protein:538,0
632,Drug:3439,Protein:2657,0
633,Drug:6206,Protein:2776,1
634,Drug:1052,Protein:1632,0
635,Drug:4932,Protein:2179,0
636,Drug:3449,Protein:3840,0
637,Drug:2593,Protein:4315,0
638,Drug:2297,Protein:3510,0
639,Drug:1055,Protein:3029,1
640,Drug:2222,Protein:1155,1
641,Drug:2930,Protein:2403,1
642,Drug:4526,Protein:2426,0
643,Drug:1172,Protein:1417,0
644,Drug:6614,Protein:2403,1
645,Drug:2058,Protein:3545,0
646,Drug:5033,Protein:102,0
647,Drug:1443,Protein:2410,0
648,Drug:4207,Protein:1926,0
649,Drug:1767,Protein:736,0
650,Drug:6205,Protein:3292,0
651,Drug:4805,Protein:560,0
652,Drug:1651,Protein:2332,0
653,Drug:1768,Protein:2005,0
654,Drug:4776,Protein:2502,1
655,Drug:4643,Protein:522,0
656,Drug:5093,Protein:189,0
657,Drug:3361,Protein:1867,1
658,Drug:1466,Protein:1740,1
659,Drug:611,Protein:245,0
660,Drug:2190,Protein:2110,0
661,Drug:4806,Protein:1111,1
662,Drug:3098,Protein:3113,1
663,Drug:2815,Protein:442,0
664,Drug:4713,Protein:2604,0
665,Drug:1908,Protein:2650,0
666,Drug:2227,Protein:2740,0
667,Drug:1149,Protein:2029,0
668,Drug:1782,Protein:3287,0
669,Drug:3341,Protein:1263,1
670,Drug:1516,Protein:376,1
671,Drug:5543,Protein:1262,1
672,Drug:2998,Protein:4120,1
673,Drug:4217,Protein:91,1
674,Drug:4031,Protein:3545,1
675,Drug:1410,Protein:557,1
676,Drug:5350,Protein:406,0
677,Drug:6397,Protein:35,0
678,Drug:2226,Protein:3469,0
679,Drug:877,Protein:2647,0
680,Drug:2106,Protein:3998,1
681,Drug:1611,Protein:400,0
682,Drug:323,Protein:1249,0
683,Drug:6186,Protein:2501,0
684,Drug:4430,Protein:4052,1
685,Drug:6537,Protein:3856,0
686,Drug:3794,Protein:3046,0
687,Drug:4733,Protein:3236,0
688,Drug:1562,Protein:2575,1
689,Drug:2892,Protein:3548,0
690,Drug:3007,Protein:3376,1
691,Drug:2842,Protein:1850,0
692,Drug:2134,Protein:2563,0
693,Drug:4573,Protein:2724,1
694,Drug:6002,Protein:3229,1
695,Drug:194,Protein:172,0
696,Drug:419,Protein:2243,0
697,Drug:3255,Protein:4421,0
698,Drug:923,Protein:4068,0
699,Drug:3267,Protein:4143,0
700,Drug:4932,Protein:3460,0
701,Drug:4568,Protein:246,0
702,Drug:1001,Protein:3825,0
703,Drug:5247,Protein:2069,1
704,Drug:5882,Protein:232,0
705,Drug:6044,Protein:1740,1
706,Drug:3205,Protein:3138,0
707,Drug:5894,Protein:1647,1
708,Drug:5782,Protein:2654,0
709,Drug:2475,Protein:4,1
710,Drug:1516,Protein:1568,0
711,Drug:2474,Protein:1631,0
712,Drug:1158,Protein:4100,0
713,Drug:4384,Protein:3266,0
714,Drug:503,Protein:3347,1
715,Drug:3659,Protein:793,0
716,Drug:2375,Protein:1666,0
717,Drug:1293,Protein:1158,1
718,Drug:4167,Protein:3771,0
719,Drug:1439,Protein:893,0
720,Drug:2746,Protein:4008,0
721,Drug:119,Protein:350,0
722,Drug:2293,Protein:3300,0
723,Drug:1664,Protein:3282,1
724,Drug:1914,Protein:2898,0
725,Drug:1708,Protein:2379,0
726,Drug:2641,Protein:2315,0
727,Drug:5118,Protein:4127,1
728,Drug:5262,Protein:3396,0
729,Drug:2400,Protein:4331,0
730,Drug:3239,Protein:3683,0
731,Drug:5061,Protein:2089,1
732,Drug:4650,Protein:4245,0
733,Drug:6473,Protein:4142,0
734,Drug:3381,Protein:2665,0
735,Drug:5346,Protein:4305,1
736,Drug:1427,Protein:3524,0
737,Drug:2936,Protein:161,0
738,Drug:3445,Protein:489,0
739,Drug:3434,Protein:1081,0
740,Drug:2171,Protein:3470,0
741,Drug:4854,Protein:3343,0
742,Drug:6353,Protein:3450,0
743,Drug:4852,Protein:3688,0
744,Drug:4865,Protein:1399,0
745,Drug:2136,Protein:866,0
746,Drug:1433,Protein:2870,1
747,Drug:6022,Protein:1086,1
748,Drug:1104,Protein:2707,0
749,Drug:2399,Protein:1958,1
750,Drug:5794,Protein:3110,0
751,Drug:5997,Protein:2213,0
752,Drug:3253,Protein:3248,0
753,Drug:2755,Protein:3817,0
754,Drug:463,Protein:1329,0
755,Drug:6449,Protein:1825,1
756,Drug:6192,Protein:2045,0
757,Drug:1137,Protein:1328,0
758,Drug:1455,Protein:1573,1
759,Drug:4765,Protein:1240,1
760,Drug:5613,Protein:1903,0
761,Drug:374,Protein:2389,0
762,Drug:3578,Protein:3408,0
763,Drug:3837,Protein:2571,0
764,Drug:219,Protein:1519,0
765,Drug:6273,Protein:4032,0
766,Drug:1215,Protein:3255,1
767,Drug:5325,Protein:2020,1
768,Drug:2593,Protein:3992,0
769,Drug:1735,Protein:2583,0
770,Drug:5920,Protein:4148,1
771,Drug:5732,Protein:1221,1
772,Drug:832,Protein:4180,0
773,Drug:24,Protein:2442,1
774,Drug:5044,Protein:2309,1
775,Drug:1209,Protein:3795,0
776,Drug:5164,Protein:127,1
777,Drug:2392,Protein:1862,0
778,Drug:1790,Protein:999,0
779,Drug:1422,Protein:1098,1
780,Drug:200,Protein:1060,1
781,Drug:1851,Protein:2974,0
782,Drug:3741,Protein:2080,0
783,Drug:5229,Protein:1527,0
784,Drug:2230,Protein:2083,0
785,Drug:3934,Protein:4061,0
786,Drug:4557,Protein:2465,1
787,Drug:2289,Protein:3147,0
788,Drug:2830,Protein:2526,0
789,Drug:5013,Protein:2318,0
790,Drug:4364,Protein:4229,1
