,head,tail,label
253,Drug:6150,Protein:1630,0
254,Drug:5299,Protein:1944,0
255,Drug:701,Protein:4460,0
256,Drug:4922,Protein:1178,1
257,Drug:3899,Protein:1991,0
258,Drug:718,Protein:2082,0
259,Drug:410,Protein:1474,0
260,Drug:83,Protein:1629,1
261,Drug:4955,Protein:2259,0
262,Drug:42,Protein:3674,1
263,Drug:4616,Protein:1227,0
264,Drug:3683,Protein:2974,1
265,Drug:3701,Protein:1640,0
266,Drug:1110,Protein:645,0
267,Drug:6567,Protein:907,0
268,Drug:801,Protein:1480,1
269,Drug:5134,Protein:516,0
270,Drug:3989,Protein:1703,0
271,Drug:4002,Protein:274,1
272,Drug:3328,Protein:1741,1
273,Drug:2937,Protein:1528,0
274,Drug:5341,Protein:1691,0
275,Drug:3599,Protein:3001,0
276,Drug:1156,Protein:16,0
277,Drug:2414,Protein:3837,1
278,Drug:1319,Protein:237,0
279,Drug:4526,Protein:3841,0
280,Drug:2240,Protein:2442,1
281,Drug:1747,Protein:2080,0
282,Drug:5395,Protein:722,1
283,Drug:3018,Protein:4404,0
284,Drug:6410,Protein:3797,0
285,Drug:5222,Protein:463,0
286,Drug:2356,Protein:1380,1
287,Drug:4862,Protein:858,1
288,Drug:5792,Protein:3218,0
289,Drug:5050,Protein:3573,0
290,Drug:6119,Protein:1444,1
291,Drug:6078,Protein:670,0
292,Drug:3128,Protein:4134,0
293,Drug:3350,Protein:1693,0
294,Drug:431,Protein:3546,0
295,Drug:2040,Protein:311,0
296,Drug:2534,Protein:3972,1
297,Drug:2835,Protein:3218,1
298,Drug:3156,Protein:1008,0
299,Drug:4537,Protein:3493,1
300,Drug:6712,Protein:1285,0
301,Drug:4899,Protein:1367,0
302,Drug:1393,Protein:3524,1
303,Drug:2867,Protein:1697,0
304,Drug:6430,Protein:1878,1
305,Drug:2641,Protein:2040,0
306,Drug:1433,Protein:816,1
307,Drug:5342,Protein:1292,0
308,Drug:1410,Protein:499,1
309,Drug:3790,Protein:4198,0
310,Drug:911,Protein:891,1
311,Drug:1628,Protein:866,1
312,Drug:1904,Protein:3433,1
313,Drug:3859,Protein:3245,0
314,Drug:1327,Protein:998,0
315,Drug:4429,Protein:1049,1
316,Drug:1916,Protein:981,0
317,Drug:3341,Protein:3709,0
318,Drug:3555,Protein:4151,0
319,Drug:5476,Protein:2550,0
320,Drug:5325,Protein:3720,0
321,Drug:6394,Protein:2576,0
322,Drug:5303,Protein:2679,0
323,Drug:2877,Protein:458,0
324,Drug:3278,Protein:3987,0
325,Drug:3840,Protein:4061,0
326,Drug:5679,Protein:688,0
327,Drug:1305,Protein:2759,0
328,Drug:1963,Protein:1760,1
329,Drug:863,Protein:271,0
330,Drug:5105,Protein:2454,0
331,Drug:6001,Protein:2563,0
332,Drug:6221,Protein:2326,1
333,Drug:236,Protein:1206,1
334,Drug:832,Protein:4280,0
335,Drug:4229,Protein:3406,1
336,Drug:99,Protein:1049,1
337,Drug:1588,Protein:3480,0
338,Drug:5337,Protein:2234,0
339,Drug:4831,Protein:3509,0
340,Drug:1401,Protein:1789,1
341,Drug:2022,Protein:1442,0
342,Drug:118,Protein:3187,0
343,Drug:1528,Protein:3110,0
344,Drug:6439,Protein:2559,0
345,Drug:4734,Protein:3287,0
346,Drug:3044,Protein:2763,1
347,Drug:5764,Protein:4078,0
348,Drug:528,Protein:960,1
349,Drug:5169,Protein:240,0
350,Drug:5916,Protein:2432,0
351,Drug:3572,Protein:2674,1
352,Drug:6337,Protein:164,0
353,Drug:2575,Protein:2759,0
354,Drug:3099,Protein:4111,1
355,Drug:3800,Protein:535,0
356,Drug:2439,Protein:4413,0
357,Drug:631,Protein:1645,0
358,Drug:5161,Protein:1166,0
359,Drug:682,Protein:1509,0
360,Drug:6160,Protein:4032,0
361,Drug:3185,Protein:2890,1
362,Drug:1183,Protein:2721,0
363,Drug:6703,Protein:3374,0
364,Drug:4120,Protein:2604,0
365,Drug:2435,Protein:2057,0
366,Drug:2134,Protein:686,0
367,Drug:3436,Protein:536,0
368,Drug:6616,Protein:98,0
369,Drug:4269,Protein:3177,1
370,Drug:3638,Protein:579,0
371,Drug:4616,Protein:772,0
372,Drug:2421,Protein:2342,0
373,Drug:208,Protein:1816,1
374,Drug:1000,Protein:3506,1
375,Drug:4430,Protein:994,1
376,Drug:3081,Protein:340,0
377,Drug:749,Protein:1028,0
378,Drug:6535,Protein:1528,0
379,Drug:1579,Protein:1359,0
380,Drug:5515,Protein:216,1
381,Drug:44,Protein:3612,0
382,Drug:27,Protein:2692,1
383,Drug:184,Protein:1629,1
384,Drug:4653,Protein:2572,0
385,Drug:2808,Protein:3113,0
386,Drug:1153,Protein:1921,1
387,Drug:1859,Protein:3355,0
388,Drug:4962,Protein:790,0
389,Drug:3158,Protein:574,0
390,Drug:4329,Protein:2649,1
391,Drug:4980,Protein:4322,0
392,Drug:3765,Protein:1442,0
393,Drug:1276,Protein:612,0
394,Drug:5,Protein:1380,1
395,Drug:1914,Protein:2242,0
396,Drug:3877,Protein:1743,1
397,Drug:4762,Protein:594,0
398,Drug:6454,Protein:1354,0
399,Drug:4776,Protein:3311,1
400,Drug:3682,Protein:649,1
401,Drug:1300,Protein:4159,0
402,Drug:5,Protein:541,1
403,Drug:295,Protein:4233,0
404,Drug:2571,Protein:1378,0
405,Drug:1773,Protein:2678,0
406,Drug:2560,Protein:2352,0
407,Drug:4923,Protein:869,0
408,Drug:3833,Protein:216,1
409,Drug:5001,Protein:515,1
410,Drug:6170,Protein:2986,1
411,Drug:108,Protein:304,0
412,Drug:2779,Protein:1922,0
413,Drug:1531,Protein:423,1
414,Drug:1011,Protein:161,0
415,Drug:735,Protein:1701,0
416,Drug:1848,Protein:1740,1
417,Drug:2906,Protein:1840,0
418,Drug:424,Protein:463,0
419,Drug:955,Protein:158,0
420,Drug:4986,Protein:277,1
421,Drug:775,Protein:1452,0
422,Drug:5705,Protein:1644,1
423,Drug:3259,Protein:903,1
424,Drug:5462,Protein:3966,1
425,Drug:5172,Protein:535,0
426,Drug:2471,Protein:394,1
427,Drug:2438,Protein:677,0
428,Drug:5841,Protein:666,1
429,Drug:4033,Protein:2279,0
430,Drug:1674,Protein:1368,1
431,Drug:4040,Protein:1264,0
432,Drug:1466,Protein:2068,1
433,Drug:2029,Protein:950,0
434,Drug:1524,Protein:3771,0
435,Drug:6198,Protein:736,1
436,Drug:2691,Protein:2012,0
437,Drug:231,Protein:3155,0
438,Drug:6149,Protein:2169,1
439,Drug:2490,Protein:1672,0
440,Drug:2852,Protein:609,1
441,Drug:1970,Protein:963,1
442,Drug:2604,Protein:1571,0
443,Drug:5876,Protein:1944,0
444,Drug:5635,Protein:1166,1
445,Drug:17,Protein:2213,0
446,Drug:1609,Protein:273,1
447,Drug:4430,Protein:950,1
448,Drug:6288,Protein:4316,0
449,Drug:2672,Protein:1049,1
450,Drug:3412,Protein:3279,0
451,Drug:5167,Protein:4414,1
452,Drug:1776,Protein:1969,0
453,Drug:5767,Protein:1104,0
454,Drug:5940,Protein:1406,1
455,Drug:3082,Protein:3049,1
456,Drug:1306,Protein:2345,1
457,Drug:5906,Protein:1190,1
458,Drug:3907,Protein:1155,1
459,Drug:4733,Protein:3093,0
460,Drug:2194,Protein:2789,1
461,Drug:5418,Protein:1487,1
462,Drug:1362,Protein:999,1
463,Drug:2585,Protein:283,0
464,Drug:1705,Protein:1200,0
465,Drug:4228,Protein:3145,1
466,Drug:5486,Protein:2067,0
467,Drug:5880,Protein:1651,0
468,Drug:866,Protein:3245,0
469,Drug:6247,Protein:2692,1
470,Drug:3641,Protein:575,0
471,Drug:5048,Protein:1236,0
472,Drug:4600,Protein:3408,0
473,Drug:2286,Protein:1466,0
474,Drug:4226,Protein:3837,1
475,Drug:2995,Protein:3113,1
476,Drug:6337,Protein:1407,0
477,Drug:4215,Protein:2880,0
478,Drug:618,Protein:2364,1
479,Drug:6406,Protein:1868,1
480,Drug:2184,Protein:2118,0
481,Drug:5875,Protein:3049,1
482,Drug:120,Protein:4033,0
483,Drug:2032,Protein:262,0
484,Drug:1921,Protein:1938,1
485,Drug:1380,Protein:1487,1
486,Drug:1305,Protein:32,0
487,Drug:4045,Protein:2683,1
488,Drug:3554,Protein:557,0
489,Drug:2802,Protein:2369,1
490,Drug:2399,Protein:893,1
491,Drug:123,Protein:570,1
492,Drug:4976,Protein:3958,0
493,Drug:1722,Protein:1188,1
494,Drug:3413,Protein:3130,0
495,Drug:4624,Protein:381,0
496,Drug:5838,Protein:2265,0
497,Drug:171,Protein:1685,1
498,Drug:843,Protein:1948,0
499,Drug:1907,Protein:1166,0
500,Drug:5575,Protein:2453,0
501,Drug:533,Protein:3743,0
502,Drug:3595,Protein:3521,0
503,Drug:1435,Protein:2657,0
504,Drug:3538,Protein:3825,0
505,Drug:1775,Protein:2797,0
506,Drug:4903,Protein:2783,0
507,Drug:1371,Protein:4139,1
508,Drug:6160,Protein:2677,0
509,Drug:3407,Protein:3518,1
510,Drug:5842,Protein:753,1
511,Drug:6033,Protein:2176,0
512,Drug:5722,Protein:4345,0
513,Drug:1830,Protein:1844,0
514,Drug:5844,Protein:1496,0
515,Drug:5693,Protein:123,0
516,Drug:3517,Protein:4267,1
517,Drug:1280,Protein:3360,0
518,Drug:964,Protein:4109,0
519,Drug:5009,Protein:1391,1
520,Drug:5541,Protein:2968,0
521,Drug:6537,Protein:4172,1
522,Drug:6480,Protein:237,0
523,Drug:3721,Protein:588,0
524,Drug:2862,Protein:3944,0
525,Drug:4719,Protein:2504,1
526,Drug:5107,Protein:786,1
527,Drug:5582,Protein:1575,1
528,Drug:4217,Protein:2636,0
529,Drug:2115,Protein:3492,0
530,Drug:1609,Protein:3549,1
531,Drug:5603,Protein:765,1
532,Drug:1459,Protein:1049,1
533,Drug:1299,Protein:2082,0
534,Drug:3103,Protein:4291,0
535,Drug:1449,Protein:2144,0
536,Drug:5724,Protein:4190,1
537,Drug:203,Protein:931,1
538,Drug:683,Protein:2445,1
539,Drug:2721,Protein:4132,0
540,Drug:6459,Protein:4197,0
541,Drug:3506,Protein:2829,0
542,Drug:70,Protein:2383,0
543,Drug:1751,Protein:4058,1
544,Drug:6382,Protein:1156,1
545,Drug:6663,Protein:1662,0
546,Drug:3965,Protein:3868,0
547,Drug:2584,Protein:1852,1
548,Drug:2704,Protein:1733,0
549,Drug:6228,Protein:3901,0
550,Drug:5477,Protein:2856,0
551,Drug:3218,Protein:1161,0
552,Drug:157,Protein:235,1
553,Drug:6225,Protein:2087,0
554,Drug:2220,Protein:846,0
555,Drug:4069,Protein:1236,1
556,Drug:2405,Protein:2541,1
557,Drug:2533,Protein:839,1
558,Drug:1549,Protein:925,0
559,Drug:2741,Protein:1364,0
560,Drug:1455,Protein:2140,1
561,Drug:1668,Protein:1439,1
562,Drug:1374,Protein:786,1
563,Drug:1976,Protein:3586,1
564,Drug:5027,Protein:4018,0
565,Drug:953,Protein:1269,0
566,Drug:6576,Protein:2012,0
567,Drug:895,Protein:393,0
568,Drug:4286,Protein:3049,1
569,Drug:2707,Protein:2321,0
570,Drug:2953,Protein:4189,0
571,Drug:3911,Protein:603,0
572,Drug:623,Protein:132,0
573,Drug:5466,Protein:1541,1
574,Drug:1339,Protein:1049,1
575,Drug:6238,Protein:4309,0
576,Drug:5705,Protein:3577,1
577,Drug:540,Protein:946,0
578,Drug:6286,Protein:744,0
579,Drug:2455,Protein:1216,1
580,Drug:6572,Protein:3796,0
581,Drug:3523,Protein:2557,0
582,Drug:5227,Protein:2019,0
583,Drug:60,Protein:2055,0
584,Drug:942,Protein:4419,0
585,Drug:1699,Protein:3792,1
586,Drug:6786,Protein:2587,0
587,Drug:4045,Protein:3874,0
588,Drug:105,Protein:1132,0
589,Drug:1305,Protein:1579,0
590,Drug:2096,Protein:1878,1
591,Drug:4283,Protein:1058,0
592,Drug:4346,Protein:4404,1
593,Drug:1063,Protein:276,1
594,Drug:2181,Protein:1461,0
595,Drug:3055,Protein:2008,0
596,Drug:3418,Protein:3003,1
597,Drug:235,Protein:250,0
598,Drug:4807,Protein:2021,0
599,Drug:2226,Protein:1629,1
600,Drug:6241,Protein:2649,1
601,Drug:1513,Protein:133,1
602,Drug:1841,Protein:216,1
603,Drug:5938,Protein:1427,0
604,Drug:6382,Protein:687,1
605,Drug:3770,Protein:2902,0
606,Drug:6561,Protein:1265,0
607,Drug:6215,Protein:302,0
608,Drug:3071,Protein:76,1
609,Drug:3446,Protein:2070,1
610,Drug:2399,Protein:3529,1
611,Drug:3790,Protein:2910,1
612,Drug:719,Protein:683,0
613,Drug:5090,Protein:2100,0
614,Drug:240,Protein:2169,1
615,Drug:204,Protein:4344,0
616,Drug:6105,Protein:27,1
617,Drug:5578,Protein:1868,0
618,Drug:2806,Protein:1237,0
619,Drug:5264,Protein:599,1
620,Drug:4776,Protein:3293,1
621,Drug:3541,Protein:3650,0
622,Drug:5945,Protein:1672,0
623,Drug:6297,Protein:505,0
624,Drug:1970,Protein:1487,1
625,Drug:4267,Protein:3030,0
626,Drug:3404,Protein:2908,1
627,Drug:5222,Protein:4020,0
628,Drug:4741,Protein:2218,0
629,Drug:1126,Protein:3320,0
630,Drug:4693,Protein:1265,0
631,Drug:3643,Protein:38,0
632,Drug:2623,Protein:1760,1
633,Drug:2152,Protein:735,1
634,Drug:2237,Protein:297,0
635,Drug:34,Protein:3357,1
636,Drug:4588,Protein:1272,0
637,Drug:5441,Protein:3994,0
638,Drug:454,Protein:838,0
639,Drug:2399,Protein:3548,1
640,Drug:6136,Protein:4458,0
641,Drug:1812,Protein:437,0
642,Drug:4610,Protein:4223,1
643,Drug:4049,Protein:3479,1
644,Drug:1256,Protein:1696,1
645,Drug:4969,Protein:1994,1
646,Drug:2840,Protein:1247,1
647,Drug:1483,Protein:3544,1
648,Drug:3650,Protein:713,0
649,Drug:4326,Protein:1847,0
650,Drug:497,Protein:2003,0
651,Drug:1023,Protein:301,0
652,Drug:6516,Protein:3468,1
653,Drug:4850,Protein:4192,0
654,Drug:1831,Protein:342,0
655,Drug:1971,Protein:2180,0
656,Drug:5265,Protein:582,1
657,Drug:386,Protein:2675,0
658,Drug:5562,Protein:3402,0
659,Drug:4881,Protein:1086,0
660,Drug:1256,Protein:1650,1
661,Drug:5682,Protein:1740,1
662,Drug:2138,Protein:3089,0
663,Drug:6776,Protein:2287,1
664,Drug:245,Protein:2750,0
665,Drug:5755,Protein:483,0
666,Drug:2645,Protein:447,0
667,Drug:1568,Protein:406,0
668,Drug:417,Protein:3807,1
669,Drug:5171,Protein:2860,0
670,Drug:5061,Protein:824,1
671,Drug:2479,Protein:3771,0
672,Drug:5693,Protein:873,0
673,Drug:5705,Protein:1675,1
674,Drug:2391,Protein:877,1
675,Drug:4390,Protein:3225,0
676,Drug:2634,Protein:1111,1
677,Drug:4015,Protein:1916,0
678,Drug:6342,Protein:3120,1
679,Drug:3588,Protein:2303,0
680,Drug:4528,Protein:612,0
681,Drug:4824,Protein:2848,0
682,Drug:927,Protein:2895,0
683,Drug:5623,Protein:4435,1
684,Drug:2257,Protein:2416,0
685,Drug:6733,Protein:3187,0
686,Drug:4594,Protein:1681,0
687,Drug:4202,Protein:4052,0
688,Drug:9,Protein:3670,0
689,Drug:4862,Protein:1461,1
690,Drug:5705,Protein:95,1
691,Drug:998,Protein:1184,1
692,Drug:5897,Protein:639,0
693,Drug:6325,Protein:2789,1
694,Drug:6608,Protein:2233,0
695,Drug:41,Protein:2701,0
696,Drug:5061,Protein:4191,1
697,Drug:805,Protein:2725,0
698,Drug:1212,Protein:311,0
699,Drug:5519,Protein:249,1
700,Drug:5858,Protein:3685,0
701,Drug:1534,Protein:1201,1
702,Drug:5790,Protein:351,0
703,Drug:6485,Protein:642,0
704,Drug:3714,Protein:3544,1
705,Drug:4492,Protein:2328,0
706,Drug:1636,Protein:3204,0
707,Drug:4282,Protein:4036,0
708,Drug:5174,Protein:4260,0
709,Drug:4812,Protein:2121,0
710,Drug:5151,Protein:3712,0
711,Drug:5137,Protein:326,1
712,Drug:6102,Protein:3616,0
713,Drug:3418,Protein:2409,0
714,Drug:1393,Protein:3543,0
715,Drug:5641,Protein:2205,0
716,Drug:2553,Protein:2026,1
717,Drug:3683,Protein:4058,1
718,Drug:285,Protein:2860,1
719,Drug:2770,Protein:1973,0
720,Drug:5,Protein:4265,1
721,Drug:897,Protein:1334,1
722,Drug:6315,Protein:3264,0
723,Drug:2771,Protein:3230,0
724,Drug:793,Protein:2562,0
725,Drug:2209,Protein:3886,1
726,Drug:2187,Protein:2331,0
727,Drug:5684,Protein:1817,0
728,Drug:4214,Protein:245,0
729,Drug:1554,Protein:2669,1
730,Drug:2168,Protein:2344,0
731,Drug:3691,Protein:3097,1
732,Drug:5932,Protein:3177,1
733,Drug:3650,Protein:2958,1
734,Drug:6484,Protein:1942,0
735,Drug:1344,Protein:286,0
736,Drug:597,Protein:4077,1
737,Drug:5427,Protein:1313,0
738,Drug:3979,Protein:3765,0
739,Drug:4940,Protein:3781,0
740,Drug:2597,Protein:3616,1
741,Drug:5985,Protein:4086,0
742,Drug:1665,Protein:4335,0
743,Drug:2598,Protein:2903,0
744,Drug:3813,Protein:3409,1
745,Drug:4199,Protein:1974,0
746,Drug:4602,Protein:786,1
747,Drug:3799,Protein:2598,1
748,Drug:2903,Protein:624,0
749,Drug:1483,Protein:487,0
750,Drug:276,Protein:3541,0
751,Drug:5400,Protein:248,0
752,Drug:3877,Protein:623,1
753,Drug:586,Protein:1538,0
754,Drug:2248,Protein:2661,0
755,Drug:1033,Protein:1104,1
756,Drug:6527,Protein:3754,1
757,Drug:3377,Protein:2863,0
758,Drug:4275,Protein:3544,1
759,Drug:3761,Protein:2130,0
760,Drug:6247,Protein:1949,1
761,Drug:2432,Protein:2549,0
762,Drug:1838,Protein:2131,0
763,Drug:6150,Protein:519,0
764,Drug:6459,Protein:2654,1
765,Drug:759,Protein:3807,1
766,Drug:5509,Protein:1727,1
767,Drug:2437,Protein:878,0
768,Drug:5465,Protein:3706,1
769,Drug:5119,Protein:1391,1
770,Drug:2199,Protein:4288,0
771,Drug:4694,Protein:3477,0
772,Drug:6380,Protein:780,0
773,Drug:4245,Protein:2068,1
774,Drug:5680,Protein:3556,0
775,Drug:5891,Protein:2047,1
776,Drug:1485,Protein:4084,1
777,Drug:727,Protein:4260,0
778,Drug:4071,Protein:4377,0
779,Drug:4069,Protein:2958,1
780,Drug:5265,Protein:911,1
781,Drug:6724,Protein:158,0
782,Drug:1000,Protein:354,1
783,Drug:2095,Protein:687,1
784,Drug:6000,Protein:3158,0
785,Drug:4137,Protein:1236,0
786,Drug:1019,Protein:1100,1
787,Drug:559,Protein:3202,0
788,Drug:5142,Protein:1612,1
789,Drug:4696,Protein:4058,1
790,Drug:4430,Protein:128,1
791,Drug:849,Protein:1267,1
792,Drug:168,Protein:3103,0
793,Drug:297,Protein:1016,0
