,head,tail,label
74,Drug:4049,Protein:14,0
75,Drug:14496,Protein:77,0
76,Drug:904,Protein:223,0
77,Drug:1870,Protein:2313,1
78,Drug:3106,Protein:95,0
79,Drug:658,Protein:1974,0
80,Drug:10425,Protein:279,1
81,Drug:12716,Protein:625,0
82,Drug:1247,Protein:544,0
83,Drug:1175,Protein:41,0
84,Drug:1770,Protein:429,0
85,Drug:4233,Protein:701,0
86,Drug:10682,Protein:7,0
87,Drug:10538,Protein:686,1
88,Drug:9059,Protein:3,0
89,Drug:3570,Protein:131,0
90,Drug:2370,Protein:1119,1
91,Drug:8030,Protein:1407,0
92,Drug:1870,Protein:279,0
93,Drug:2994,Protein:405,0
94,Drug:8602,Protein:101,0
95,Drug:3779,Protein:818,0
96,Drug:981,Protein:204,0
97,Drug:6451,Protein:3,0
98,Drug:5903,Protein:49,0
99,Drug:12691,Protein:503,0
100,Drug:3694,Protein:3,0
101,Drug:3477,Protein:67,1
102,Drug:1695,Protein:837,0
103,Drug:278,Protein:0,0
104,Drug:8033,Protein:279,1
105,Drug:6041,Protein:101,0
106,Drug:11673,Protein:344,0
107,Drug:2086,Protein:17,0
108,Drug:9645,Protein:318,0
109,Drug:767,Protein:3,0
110,Drug:8096,Protein:39,1
111,Drug:7233,Protein:226,0
112,Drug:3411,Protein:35,1
113,Drug:2389,Protein:17,0
114,Drug:3500,Protein:32,0
115,Drug:4580,Protein:51,1
116,Drug:2595,Protein:48,0
117,Drug:2424,Protein:21,0
118,Drug:1631,Protein:77,0
119,Drug:4588,Protein:546,1
120,Drug:2576,Protein:832,0
121,Drug:175,Protein:100,1
122,Drug:11763,Protein:17,0
123,Drug:8223,Protein:588,1
124,Drug:5787,Protein:396,0
125,Drug:11420,Protein:1706,0
126,Drug:268,Protein:360,0
127,Drug:2214,Protein:52,0
128,Drug:1465,Protein:77,0
129,Drug:3307,Protein:797,0
130,Drug:6932,Protein:189,1
131,Drug:1105,Protein:105,1
132,Drug:1173,Protein:291,0
133,Drug:5619,Protein:382,1
134,Drug:5013,Protein:41,0
135,Drug:5993,Protein:254,0
136,Drug:9303,Protein:212,1
137,Drug:2640,Protein:534,1
138,Drug:10235,Protein:34,1
139,Drug:4213,Protein:100,1
140,Drug:1548,Protein:978,0
141,Drug:472,Protein:2385,0
142,Drug:13351,Protein:67,1
143,Drug:13489,Protein:67,1
144,Drug:12961,Protein:358,1
145,Drug:9613,Protein:1905,1
146,Drug:2073,Protein:208,0
147,Drug:6478,Protein:128,0
148,Drug:13677,Protein:1580,0
149,Drug:5515,Protein:7,0
150,Drug:13621,Protein:230,1
151,Drug:4891,Protein:231,0
152,Drug:6778,Protein:7,0
153,Drug:11991,Protein:77,0
154,Drug:930,Protein:41,0
155,Drug:20,Protein:2001,1
156,Drug:11150,Protein:288,1
157,Drug:5747,Protein:611,0
158,Drug:14470,Protein:324,1
159,Drug:14472,Protein:286,0
160,Drug:5853,Protein:60,0
161,Drug:2449,Protein:155,0
162,Drug:13166,Protein:439,1
163,Drug:323,Protein:2615,1
164,Drug:8259,Protein:425,1
165,Drug:4083,Protein:96,0
166,Drug:2975,Protein:48,0
167,Drug:8815,Protein:1913,0
168,Drug:286,Protein:646,1
169,Drug:5855,Protein:348,0
170,Drug:529,Protein:50,1
171,Drug:11992,Protein:169,1
172,Drug:12175,Protein:771,0
173,Drug:5065,Protein:961,0
174,Drug:839,Protein:167,0
175,Drug:9403,Protein:425,1
176,Drug:685,Protein:365,0
177,Drug:5919,Protein:106,1
178,Drug:5218,Protein:3,0
179,Drug:3660,Protein:40,1
180,Drug:11332,Protein:100,0
181,Drug:3319,Protein:55,0
182,Drug:9354,Protein:3,0
183,Drug:6880,Protein:562,0
184,Drug:10986,Protein:52,0
185,Drug:5065,Protein:426,0
186,Drug:1507,Protein:100,1
187,Drug:10857,Protein:170,1
188,Drug:5479,Protein:126,1
189,Drug:7464,Protein:48,0
190,Drug:6549,Protein:615,0
191,Drug:475,Protein:398,0
192,Drug:11425,Protein:40,1
193,Drug:10999,Protein:48,0
194,Drug:1138,Protein:56,0
195,Drug:9980,Protein:7,0
196,Drug:5797,Protein:77,0
197,Drug:2311,Protein:223,0
198,Drug:11260,Protein:897,1
199,Drug:8670,Protein:1719,0
200,Drug:2812,Protein:37,0
201,Drug:10486,Protein:242,1
202,Drug:1566,Protein:391,0
203,Drug:1391,Protein:40,1
204,Drug:10350,Protein:1833,0
205,Drug:3754,Protein:1658,1
206,Drug:12401,Protein:109,0
207,Drug:6949,Protein:17,0
208,Drug:2187,Protein:77,0
209,Drug:377,Protein:95,0
210,Drug:3618,Protein:743,0
211,Drug:5966,Protein:265,1
212,Drug:4915,Protein:197,0
213,Drug:11795,Protein:593,0
214,Drug:11340,Protein:40,0
215,Drug:5912,Protein:259,1
216,Drug:5587,Protein:363,0
217,Drug:12548,Protein:557,0
218,Drug:3955,Protein:17,0
219,Drug:268,Protein:1470,0
220,Drug:11743,Protein:343,1
221,Drug:10777,Protein:13,0
222,Drug:4116,Protein:100,0
223,Drug:733,Protein:49,1
224,Drug:5976,Protein:978,0
225,Drug:930,Protein:478,1
226,Drug:14495,Protein:374,1
227,Drug:6810,Protein:209,1
228,Drug:13940,Protein:18,0
229,Drug:8093,Protein:267,0
230,Drug:2601,Protein:101,0
231,Drug:2229,Protein:42,0
232,Drug:9932,Protein:39,1
233,Drug:1634,Protein:1584,1
234,Drug:3109,Protein:1636,1
235,Drug:9783,Protein:653,0
236,Drug:11531,Protein:100,1
237,Drug:8689,Protein:568,1
238,Drug:14023,Protein:178,1
239,Drug:8656,Protein:0,0
240,Drug:2540,Protein:396,0
241,Drug:5689,Protein:170,1
242,Drug:2633,Protein:204,0
243,Drug:9749,Protein:7,0
244,Drug:10697,Protein:613,1
245,Drug:8914,Protein:74,0
246,Drug:903,Protein:197,0
247,Drug:1515,Protein:77,0
248,Drug:7473,Protein:211,1
249,Drug:6938,Protein:140,0
250,Drug:11546,Protein:182,0
251,Drug:9738,Protein:25,0
252,Drug:5244,Protein:17,0
253,Drug:4925,Protein:86,0
254,Drug:5681,Protein:119,0
255,Drug:12629,Protein:53,1
256,Drug:14502,Protein:232,1
257,Drug:3269,Protein:41,0
258,Drug:11511,Protein:18,0
259,Drug:4210,Protein:1591,0
260,Drug:4682,Protein:305,0
261,Drug:2281,Protein:445,1
262,Drug:1557,Protein:260,1
263,Drug:14455,Protein:473,1
264,Drug:11815,Protein:18,0
265,Drug:7088,Protein:39,0
266,Drug:10827,Protein:344,0
267,Drug:13303,Protein:549,1
268,Drug:6186,Protein:67,1
269,Drug:3182,Protein:109,1
270,Drug:11203,Protein:100,1
271,Drug:1701,Protein:214,1
272,Drug:3774,Protein:0,0
273,Drug:4622,Protein:404,1
274,Drug:3131,Protein:77,0
275,Drug:3264,Protein:536,0
276,Drug:10922,Protein:189,1
277,Drug:4870,Protein:0,0
278,Drug:3223,Protein:2417,0
279,Drug:13420,Protein:288,0
280,Drug:249,Protein:852,0
281,Drug:12609,Protein:67,1
282,Drug:196,Protein:964,0
283,Drug:1054,Protein:3,0
284,Drug:2275,Protein:38,1
285,Drug:3103,Protein:140,0
286,Drug:5711,Protein:208,0
287,Drug:9183,Protein:216,1
288,Drug:12978,Protein:91,1
289,Drug:4238,Protein:41,0
290,Drug:12055,Protein:17,0
291,Drug:10047,Protein:7,0
292,Drug:5519,Protein:412,0
293,Drug:2364,Protein:400,0
294,Drug:14612,Protein:228,1
295,Drug:9653,Protein:40,1
296,Drug:408,Protein:1894,0
297,Drug:6936,Protein:220,1
298,Drug:2453,Protein:809,0
299,Drug:10292,Protein:55,0
300,Drug:13472,Protein:91,0
301,Drug:12067,Protein:42,0
302,Drug:4688,Protein:0,0
303,Drug:5321,Protein:2523,1
304,Drug:2415,Protein:1564,0
305,Drug:460,Protein:86,0
306,Drug:9773,Protein:77,0
307,Drug:8665,Protein:829,1
308,Drug:8172,Protein:100,1
309,Drug:1468,Protein:54,1
310,Drug:7328,Protein:0,0
311,Drug:5393,Protein:3,0
312,Drug:12799,Protein:53,1
313,Drug:53,Protein:2420,1
314,Drug:3168,Protein:133,0
315,Drug:242,Protein:1439,1
316,Drug:2207,Protein:101,0
317,Drug:10791,Protein:68,0
318,Drug:1081,Protein:41,0
319,Drug:11389,Protein:620,1
320,Drug:1352,Protein:91,0
321,Drug:4716,Protein:0,0
322,Drug:4567,Protein:14,0
323,Drug:584,Protein:770,1
324,Drug:3447,Protein:242,1
325,Drug:2560,Protein:214,0
326,Drug:7997,Protein:32,0
327,Drug:8609,Protein:51,1
328,Drug:2981,Protein:220,1
329,Drug:279,Protein:17,0
330,Drug:3566,Protein:286,0
331,Drug:13952,Protein:67,1
332,Drug:9235,Protein:67,1
333,Drug:5220,Protein:264,1
334,Drug:4247,Protein:219,1
335,Drug:13152,Protein:1427,1
336,Drug:1471,Protein:0,0
337,Drug:9077,Protein:537,0
338,Drug:11265,Protein:3,0
339,Drug:5968,Protein:439,0
340,Drug:6696,Protein:49,0
341,Drug:5228,Protein:1663,1
342,Drug:4354,Protein:584,0
343,Drug:2906,Protein:272,1
344,Drug:2600,Protein:382,1
345,Drug:1891,Protein:48,0
346,Drug:14372,Protein:2127,1
347,Drug:10200,Protein:69,0
348,Drug:4400,Protein:16,1
349,Drug:421,Protein:185,0
350,Drug:7297,Protein:39,0
351,Drug:4366,Protein:17,0
352,Drug:8830,Protein:1000,1
353,Drug:5101,Protein:196,0
354,Drug:1603,Protein:1960,1
355,Drug:1718,Protein:1536,0
356,Drug:8903,Protein:189,1
357,Drug:2888,Protein:448,0
358,Drug:142,Protein:107,1
359,Drug:4654,Protein:1147,0
360,Drug:377,Protein:187,0
361,Drug:485,Protein:429,1
362,Drug:12889,Protein:224,1
363,Drug:4847,Protein:77,0
364,Drug:1777,Protein:77,0
365,Drug:4965,Protein:77,0
366,Drug:2526,Protein:34,1
367,Drug:8076,Protein:3,0
368,Drug:1281,Protein:1431,0
369,Drug:3594,Protein:579,1
370,Drug:1423,Protein:831,1
371,Drug:7146,Protein:383,1
372,Drug:7332,Protein:944,1
373,Drug:1945,Protein:1546,0
374,Drug:288,Protein:692,0
375,Drug:7844,Protein:22,0
376,Drug:3897,Protein:515,0
377,Drug:12052,Protein:77,0
378,Drug:3062,Protein:17,0
379,Drug:6223,Protein:67,1
380,Drug:3870,Protein:765,0
381,Drug:1458,Protein:372,0
382,Drug:6565,Protein:681,0
383,Drug:4631,Protein:57,1
384,Drug:1175,Protein:418,0
385,Drug:8958,Protein:534,1
386,Drug:743,Protein:1638,0
387,Drug:7273,Protein:89,0
388,Drug:7785,Protein:579,1
389,Drug:8231,Protein:79,1
390,Drug:3321,Protein:26,0
391,Drug:8399,Protein:1306,1
392,Drug:1225,Protein:536,1
393,Drug:13114,Protein:269,1
394,Drug:7380,Protein:1232,1
395,Drug:361,Protein:149,0
396,Drug:7365,Protein:243,1
397,Drug:11921,Protein:1503,0
398,Drug:960,Protein:1604,1
399,Drug:268,Protein:1029,0
400,Drug:1488,Protein:805,1
401,Drug:1271,Protein:100,1
402,Drug:8709,Protein:600,1
403,Drug:5526,Protein:1135,0
404,Drug:6596,Protein:112,0
405,Drug:6019,Protein:25,0
406,Drug:2325,Protein:86,0
407,Drug:1873,Protein:515,0
408,Drug:1959,Protein:1734,0
409,Drug:8455,Protein:67,1
410,Drug:2210,Protein:100,1
411,Drug:4341,Protein:197,0
412,Drug:9489,Protein:41,0
413,Drug:3393,Protein:207,1
414,Drug:9562,Protein:35,1
415,Drug:8076,Protein:2005,0
416,Drug:8891,Protein:1667,1
417,Drug:10861,Protein:5,0
418,Drug:3541,Protein:111,0
419,Drug:9167,Protein:269,1
420,Drug:2638,Protein:52,0
421,Drug:2101,Protein:53,1
422,Drug:9678,Protein:1304,1
423,Drug:3705,Protein:111,0
424,Drug:8206,Protein:473,1
425,Drug:872,Protein:263,0
426,Drug:10551,Protein:109,1
427,Drug:9960,Protein:91,1
428,Drug:9856,Protein:6,0
429,Drug:2455,Protein:374,0
430,Drug:13227,Protein:0,0
431,Drug:1405,Protein:48,0
432,Drug:6181,Protein:371,1
433,Drug:10483,Protein:125,1
434,Drug:410,Protein:211,1
435,Drug:11942,Protein:67,1
436,Drug:9647,Protein:77,0
437,Drug:3002,Protein:446,0
438,Drug:6895,Protein:196,0
439,Drug:10306,Protein:2515,0
440,Drug:9378,Protein:7,0
441,Drug:5663,Protein:891,1
442,Drug:4204,Protein:315,1
443,Drug:13520,Protein:77,0
444,Drug:7495,Protein:212,0
445,Drug:6296,Protein:1365,1
446,Drug:8021,Protein:1417,0
447,Drug:10192,Protein:343,1
448,Drug:6137,Protein:46,1
449,Drug:960,Protein:266,0
450,Drug:659,Protein:2163,1
451,Drug:565,Protein:915,0
452,Drug:1359,Protein:223,0
453,Drug:12961,Protein:1451,1
454,Drug:9692,Protein:155,0
455,Drug:1298,Protein:3,0
456,Drug:8602,Protein:16,0
457,Drug:281,Protein:3,0
458,Drug:5477,Protein:100,1
459,Drug:3647,Protein:866,0
460,Drug:10525,Protein:128,1
461,Drug:6978,Protein:17,0
462,Drug:4432,Protein:620,1
463,Drug:7547,Protein:209,0
464,Drug:2215,Protein:431,1
465,Drug:10715,Protein:443,1
466,Drug:5936,Protein:629,0
467,Drug:3585,Protein:67,1
468,Drug:7066,Protein:716,1
469,Drug:10687,Protein:1922,1
470,Drug:2818,Protein:13,0
471,Drug:4120,Protein:18,0
472,Drug:11953,Protein:996,0
473,Drug:7317,Protein:202,0
474,Drug:4371,Protein:31,1
475,Drug:7901,Protein:90,1
476,Drug:5316,Protein:272,1
477,Drug:10500,Protein:1786,0
478,Drug:9435,Protein:220,0
479,Drug:8013,Protein:222,0
480,Drug:10221,Protein:66,1
481,Drug:6283,Protein:141,1
482,Drug:703,Protein:220,0
483,Drug:12507,Protein:431,1
484,Drug:8815,Protein:618,1
485,Drug:75,Protein:696,1
486,Drug:12627,Protein:246,0
487,Drug:13998,Protein:55,1
488,Drug:1924,Protein:129,0
489,Drug:7398,Protein:264,1
490,Drug:10644,Protein:1320,1
491,Drug:2983,Protein:1123,1
492,Drug:4495,Protein:2176,0
493,Drug:55,Protein:1988,1
494,Drug:3922,Protein:220,0
495,Drug:8508,Protein:665,0
496,Drug:626,Protein:1575,0
497,Drug:6516,Protein:86,0
498,Drug:7667,Protein:75,1
499,Drug:1906,Protein:286,0
500,Drug:7655,Protein:115,0
501,Drug:12875,Protein:86,0
502,Drug:1579,Protein:230,1
503,Drug:75,Protein:1580,0
504,Drug:5349,Protein:310,0
505,Drug:3809,Protein:482,1
506,Drug:7397,Protein:404,0
507,Drug:5018,Protein:33,0
508,Drug:943,Protein:435,0
509,Drug:7380,Protein:1493,0
510,Drug:10467,Protein:67,1
511,Drug:12490,Protein:153,1
512,Drug:553,Protein:312,1
513,Drug:10723,Protein:17,0
514,Drug:8022,Protein:412,0
515,Drug:5676,Protein:33,1
516,Drug:1178,Protein:1256,1
517,Drug:508,Protein:844,0
518,Drug:81,Protein:243,1
519,Drug:3713,Protein:89,1
520,Drug:5200,Protein:1206,1
521,Drug:5566,Protein:424,1
522,Drug:7612,Protein:128,0
523,Drug:8063,Protein:148,1
524,Drug:14013,Protein:964,1
525,Drug:12957,Protein:35,1
526,Drug:5521,Protein:66,1
527,Drug:214,Protein:678,0
528,Drug:4678,Protein:947,1
529,Drug:2766,Protein:254,0
530,Drug:14086,Protein:55,1
531,Drug:6117,Protein:41,0
532,Drug:11499,Protein:236,1
533,Drug:4888,Protein:60,0
534,Drug:13074,Protein:278,1
535,Drug:255,Protein:1044,1
536,Drug:10443,Protein:119,1
537,Drug:182,Protein:47,1
538,Drug:10398,Protein:149,0
539,Drug:10977,Protein:52,0
540,Drug:9801,Protein:1483,1
541,Drug:2394,Protein:160,1
542,Drug:9245,Protein:98,1
543,Drug:13668,Protein:77,0
544,Drug:9915,Protein:1023,0
545,Drug:6210,Protein:353,0
546,Drug:6458,Protein:904,1
547,Drug:1736,Protein:833,1
548,Drug:1331,Protein:176,0
549,Drug:2539,Protein:67,1
550,Drug:6271,Protein:431,1
551,Drug:11311,Protein:235,0
552,Drug:8762,Protein:1000,1
553,Drug:4136,Protein:189,1
554,Drug:802,Protein:212,0
555,Drug:10281,Protein:343,1
556,Drug:2401,Protein:169,1
557,Drug:6571,Protein:56,0
558,Drug:3436,Protein:269,1
559,Drug:9974,Protein:0,0
560,Drug:5377,Protein:1244,1
561,Drug:2903,Protein:178,1
562,Drug:1369,Protein:809,1
563,Drug:5742,Protein:3,0
564,Drug:2395,Protein:35,0
565,Drug:10602,Protein:1483,1
566,Drug:8861,Protein:1663,0
567,Drug:3042,Protein:3,0
568,Drug:3085,Protein:261,1
569,Drug:3265,Protein:242,1
570,Drug:11711,Protein:131,0
571,Drug:8143,Protein:374,0
572,Drug:107,Protein:641,1
573,Drug:11155,Protein:140,0
574,Drug:7605,Protein:103,0
575,Drug:4716,Protein:189,1
576,Drug:13795,Protein:67,1
577,Drug:9446,Protein:1687,1
578,Drug:2410,Protein:50,1
579,Drug:714,Protein:90,1
580,Drug:4225,Protein:18,0
581,Drug:5339,Protein:195,1
582,Drug:14362,Protein:548,1
583,Drug:13899,Protein:143,1
584,Drug:4484,Protein:512,1
585,Drug:3475,Protein:15,1
586,Drug:14142,Protein:3,0
587,Drug:1578,Protein:115,1
588,Drug:6898,Protein:148,1
589,Drug:1889,Protein:18,0
590,Drug:2224,Protein:0,0
591,Drug:5136,Protein:3,0
592,Drug:8970,Protein:0,0
593,Drug:8991,Protein:67,1
594,Drug:14550,Protein:18,0
595,Drug:387,Protein:2389,0
596,Drug:7021,Protein:211,1
597,Drug:10327,Protein:3,0
598,Drug:575,Protein:229,1
599,Drug:3215,Protein:353,0
600,Drug:6208,Protein:348,0
601,Drug:2551,Protein:827,0
602,Drug:3669,Protein:692,0
603,Drug:9593,Protein:807,1
604,Drug:8230,Protein:0,0
605,Drug:4462,Protein:52,0
606,Drug:1277,Protein:943,1
607,Drug:6708,Protein:77,0
608,Drug:14637,Protein:420,1
609,Drug:3285,Protein:48,0
610,Drug:9174,Protein:100,1
611,Drug:13621,Protein:94,0
612,Drug:2903,Protein:403,0
613,Drug:10577,Protein:42,0
614,Drug:10611,Protein:53,1
615,Drug:13590,Protein:978,0
616,Drug:4322,Protein:155,0
617,Drug:13853,Protein:18,0
618,Drug:3483,Protein:94,0
619,Drug:3652,Protein:209,0
620,Drug:7012,Protein:1346,1
621,Drug:344,Protein:374,0
622,Drug:874,Protein:429,0
623,Drug:11346,Protein:18,0
624,Drug:1870,Protein:1342,0
625,Drug:11106,Protein:67,1
626,Drug:9657,Protein:40,1
627,Drug:2246,Protein:1,0
628,Drug:3191,Protein:433,0
629,Drug:518,Protein:299,0
630,Drug:6466,Protein:273,1
631,Drug:11457,Protein:122,0
632,Drug:1276,Protein:39,0
633,Drug:3059,Protein:200,0
634,Drug:7221,Protein:50,1
635,Drug:3963,Protein:1826,0
636,Drug:4635,Protein:187,0
637,Drug:5866,Protein:86,0
638,Drug:4457,Protein:3,0
639,Drug:9146,Protein:17,0
640,Drug:1781,Protein:407,0
641,Drug:2246,Protein:43,0
642,Drug:3910,Protein:1035,0
643,Drug:12439,Protein:104,1
644,Drug:2487,Protein:242,1
645,Drug:12971,Protein:2495,0
646,Drug:2065,Protein:3,0
647,Drug:11112,Protein:242,1
648,Drug:13698,Protein:163,0
649,Drug:5028,Protein:910,0
650,Drug:5271,Protein:2045,0
651,Drug:6714,Protein:310,0
652,Drug:943,Protein:1566,0
653,Drug:11532,Protein:1461,1
654,Drug:6987,Protein:68,0
655,Drug:7220,Protein:100,0
656,Drug:168,Protein:122,1
657,Drug:9251,Protein:7,0
658,Drug:4172,Protein:829,1
659,Drug:8308,Protein:149,0
660,Drug:967,Protein:265,1
661,Drug:12450,Protein:937,1
662,Drug:2545,Protein:1092,0
663,Drug:288,Protein:1074,0
664,Drug:5033,Protein:25,0
665,Drug:5611,Protein:895,0
666,Drug:14262,Protein:18,0
667,Drug:2086,Protein:164,1
668,Drug:858,Protein:52,0
669,Drug:1887,Protein:492,0
670,Drug:473,Protein:48,0
671,Drug:4714,Protein:41,0
672,Drug:3827,Protein:438,0
673,Drug:692,Protein:838,0
674,Drug:13577,Protein:91,0
675,Drug:104,Protein:85,1
676,Drug:7732,Protein:0,0
677,Drug:9593,Protein:626,1
678,Drug:7084,Protein:41,0
679,Drug:1395,Protein:446,0
680,Drug:9380,Protein:269,1
681,Drug:6220,Protein:196,0
682,Drug:6270,Protein:1360,0
683,Drug:1485,Protein:88,0
684,Drug:3452,Protein:665,0
685,Drug:9609,Protein:401,1
686,Drug:544,Protein:122,1
687,Drug:13262,Protein:292,0
688,Drug:3074,Protein:214,0
689,Drug:4993,Protein:18,0
690,Drug:49,Protein:450,0
691,Drug:5757,Protein:149,0
692,Drug:5871,Protein:546,1
693,Drug:11488,Protein:267,0
694,Drug:13946,Protein:77,0
695,Drug:7420,Protein:37,0
696,Drug:8786,Protein:37,0
697,Drug:2436,Protein:520,1
698,Drug:2625,Protein:402,0
699,Drug:4860,Protein:645,1
700,Drug:1678,Protein:0,0
701,Drug:3694,Protein:48,0
702,Drug:10179,Protein:0,0
703,Drug:4204,Protein:160,1
704,Drug:4478,Protein:60,0
705,Drug:10563,Protein:196,0
706,Drug:11851,Protein:77,0
707,Drug:1642,Protein:219,0
708,Drug:7164,Protein:226,1
709,Drug:2520,Protein:224,1
710,Drug:3818,Protein:137,0
711,Drug:2679,Protein:223,0
712,Drug:1113,Protein:29,0
713,Drug:1570,Protein:39,0
714,Drug:4957,Protein:0,0
715,Drug:11090,Protein:101,0
716,Drug:13003,Protein:8,1
717,Drug:429,Protein:185,0
718,Drug:1615,Protein:609,1
719,Drug:6754,Protein:18,0
720,Drug:551,Protein:311,0
721,Drug:2547,Protein:1191,1
722,Drug:11289,Protein:91,1
723,Drug:1218,Protein:300,1
724,Drug:4790,Protein:18,0
725,Drug:5328,Protein:125,1
726,Drug:10197,Protein:17,0
727,Drug:9363,Protein:0,0
728,Drug:6989,Protein:73,1
729,Drug:8669,Protein:115,0
730,Drug:2689,Protein:18,0
731,Drug:6208,Protein:286,0
732,Drug:13293,Protein:7,0
733,Drug:123,Protein:17,0
734,Drug:3060,Protein:450,1
735,Drug:581,Protein:208,0
736,Drug:9582,Protein:52,0
737,Drug:351,Protein:884,0
738,Drug:13286,Protein:126,1
739,Drug:8210,Protein:269,0
740,Drug:3090,Protein:805,1
741,Drug:2901,Protein:0,0
742,Drug:10756,Protein:1021,1
743,Drug:1437,Protein:1534,0
744,Drug:6323,Protein:501,0
745,Drug:10642,Protein:750,1
746,Drug:125,Protein:2562,0
747,Drug:9889,Protein:37,1
748,Drug:1396,Protein:596,0
749,Drug:6912,Protein:952,1
750,Drug:201,Protein:228,1
751,Drug:5469,Protein:204,0
752,Drug:6189,Protein:67,1
753,Drug:242,Protein:2481,1
754,Drug:6814,Protein:412,1
755,Drug:2316,Protein:970,0
756,Drug:5342,Protein:0,0
757,Drug:5732,Protein:40,1
758,Drug:6200,Protein:27,0
759,Drug:13806,Protein:658,0
760,Drug:6622,Protein:33,1
761,Drug:12877,Protein:204,0
762,Drug:12294,Protein:68,0
763,Drug:9001,Protein:93,1
764,Drug:1852,Protein:704,0
765,Drug:5490,Protein:1678,1
766,Drug:520,Protein:7,1
767,Drug:3168,Protein:2054,0
768,Drug:3372,Protein:35,1
769,Drug:7414,Protein:64,1
770,Drug:5631,Protein:254,0
771,Drug:108,Protein:220,1
772,Drug:5398,Protein:176,1
773,Drug:9888,Protein:18,0
774,Drug:5975,Protein:106,1
775,Drug:5449,Protein:1830,0
776,Drug:7441,Protein:39,1
777,Drug:8567,Protein:21,0
778,Drug:2011,Protein:588,0
779,Drug:566,Protein:1311,0
780,Drug:6232,Protein:103,1
781,Drug:6272,Protein:1457,0
782,Drug:3729,Protein:18,0
783,Drug:7898,Protein:77,0
784,Drug:7167,Protein:50,1
785,Drug:6240,Protein:37,0
786,Drug:7787,Protein:160,0
787,Drug:3329,Protein:201,0
788,Drug:8157,Protein:176,1
789,Drug:6114,Protein:0,0
790,Drug:6019,Protein:266,0
791,Drug:1601,Protein:639,1
792,Drug:242,Protein:1083,1
793,Drug:2218,Protein:626,1
794,Drug:3951,Protein:220,0
795,Drug:1070,Protein:764,0
796,Drug:10434,Protein:405,1
797,Drug:2031,Protein:1062,0
798,Drug:7062,Protein:533,0
799,Drug:931,Protein:200,0
800,Drug:3799,Protein:165,1
801,Drug:1006,Protein:1,0
802,Drug:6514,Protein:347,1
803,Drug:9107,Protein:216,0
804,Drug:11644,Protein:20,1
805,Drug:4975,Protein:129,1
806,Drug:8740,Protein:375,1
807,Drug:11450,Protein:169,0
808,Drug:10840,Protein:42,0
809,Drug:2309,Protein:557,0
810,Drug:14502,Protein:908,0
811,Drug:23,Protein:242,1
812,Drug:7019,Protein:536,0
813,Drug:2024,Protein:575,0
814,Drug:11994,Protein:67,1
815,Drug:1058,Protein:330,0
816,Drug:10188,Protein:188,0
817,Drug:12442,Protein:438,1
818,Drug:4670,Protein:1148,0
819,Drug:10648,Protein:176,1
820,Drug:14620,Protein:60,0
821,Drug:2026,Protein:878,0
