,head,tail,label
131,Drug:3683,Protein:854,1
132,Drug:5967,Protein:783,1
133,Drug:3630,Protein:1054,0
134,Drug:5948,Protein:3005,0
135,Drug:2799,Protein:1006,1
136,Drug:5336,Protein:3786,0
137,Drug:1000,Protein:2823,1
138,Drug:6574,Protein:4062,1
139,Drug:2335,Protein:1725,0
140,Drug:3690,Protein:3151,0
141,Drug:309,Protein:3251,1
142,Drug:5782,Protein:3853,0
143,Drug:1221,Protein:2920,0
144,Drug:6221,Protein:4368,1
145,Drug:3302,Protein:2929,1
146,Drug:2690,Protein:4020,0
147,Drug:2085,Protein:4229,1
148,Drug:6385,Protein:3722,1
149,Drug:2286,Protein:2709,0
150,Drug:941,Protein:1103,0
151,Drug:4911,Protein:1368,1
152,Drug:4991,Protein:1560,1
153,Drug:248,Protein:3504,0
154,Drug:1000,Protein:2969,1
155,Drug:3877,Protein:567,1
156,Drug:3483,Protein:3313,0
157,Drug:1206,Protein:3544,1
158,Drug:1794,Protein:3882,0
159,Drug:598,Protein:1262,1
160,Drug:480,Protein:338,0
161,Drug:2439,Protein:4413,0
162,Drug:847,Protein:1602,1
163,Drug:4518,Protein:1267,1
164,Drug:5897,Protein:1617,0
165,Drug:4192,Protein:3616,1
166,Drug:5325,Protein:3720,0
167,Drug:4589,Protein:3674,0
168,Drug:1663,Protein:718,0
169,Drug:3036,Protein:3344,0
170,Drug:3065,Protein:629,0
171,Drug:3983,Protein:3048,0
172,Drug:5705,Protein:3296,1
173,Drug:5804,Protein:2861,0
174,Drug:5505,Protein:1049,1
175,Drug:4400,Protein:2734,0
176,Drug:6110,Protein:2090,0
177,Drug:66,Protein:2705,0
178,Drug:4461,Protein:3662,0
179,Drug:3980,Protein:1210,0
180,Drug:5346,Protein:597,1
181,Drug:5333,Protein:1163,0
182,Drug:5889,Protein:4210,0
183,Drug:3216,Protein:3778,1
184,Drug:2377,Protein:2399,0
185,Drug:1129,Protein:265,0
186,Drug:4305,Protein:3262,0
187,Drug:5292,Protein:3395,1
188,Drug:5404,Protein:851,1
189,Drug:994,Protein:3213,1
190,Drug:2833,Protein:2403,1
191,Drug:6269,Protein:1262,1
192,Drug:5649,Protein:3544,1
193,Drug:3964,Protein:1387,0
194,Drug:3664,Protein:4234,0
195,Drug:3387,Protein:1525,1
196,Drug:2820,Protein:4386,1
197,Drug:2014,Protein:3118,0
198,Drug:3642,Protein:3751,0
199,Drug:2608,Protein:663,1
200,Drug:4212,Protein:4270,0
201,Drug:3741,Protein:3406,0
202,Drug:5054,Protein:3534,1
203,Drug:3194,Protein:3096,1
204,Drug:1514,Protein:2393,1
205,Drug:4117,Protein:1810,0
206,Drug:4578,Protein:278,0
207,Drug:6256,Protein:704,1
208,Drug:1000,Protein:1660,1
209,Drug:2653,Protein:451,1
210,Drug:5675,Protein:307,1
211,Drug:1052,Protein:439,1
212,Drug:3765,Protein:752,0
213,Drug:1326,Protein:2496,0
214,Drug:5362,Protein:1362,0
215,Drug:5655,Protein:2733,1
216,Drug:641,Protein:353,1
217,Drug:5121,Protein:2464,0
218,Drug:6575,Protein:1931,1
219,Drug:494,Protein:3589,0
220,Drug:3145,Protein:1802,0
221,Drug:5700,Protein:3960,0
222,Drug:6065,Protein:3055,0
223,Drug:3048,Protein:2994,0
224,Drug:4141,Protein:2875,0
225,Drug:1526,Protein:444,0
226,Drug:4164,Protein:1414,0
227,Drug:4434,Protein:2861,0
228,Drug:2332,Protein:620,0
229,Drug:6510,Protein:1211,0
230,Drug:4096,Protein:3972,1
231,Drug:3970,Protein:625,0
232,Drug:3110,Protein:3216,0
233,Drug:359,Protein:1928,0
234,Drug:4535,Protein:2320,0
235,Drug:3541,Protein:3650,0
236,Drug:3149,Protein:1368,1
237,Drug:4781,Protein:3556,0
238,Drug:5300,Protein:3456,1
239,Drug:4906,Protein:2038,0
240,Drug:4942,Protein:2247,1
241,Drug:766,Protein:4100,0
242,Drug:815,Protein:3025,1
243,Drug:6024,Protein:3152,0
244,Drug:2163,Protein:3578,1
245,Drug:163,Protein:1517,0
246,Drug:6124,Protein:1540,0
247,Drug:6026,Protein:2827,0
248,Drug:1281,Protein:3898,0
249,Drug:3189,Protein:2228,1
250,Drug:1313,Protein:402,0
251,Drug:3877,Protein:168,1
252,Drug:5336,Protein:558,0
253,Drug:5468,Protein:1423,0
254,Drug:5642,Protein:1560,1
255,Drug:5046,Protein:3886,0
256,Drug:2884,Protein:2784,1
257,Drug:6321,Protein:1873,0
258,Drug:87,Protein:3626,0
259,Drug:3717,Protein:4198,0
260,Drug:801,Protein:301,1
261,Drug:5911,Protein:804,0
262,Drug:4862,Protein:1149,1
263,Drug:1211,Protein:922,0
264,Drug:4675,Protein:152,0
265,Drug:753,Protein:1951,0
266,Drug:943,Protein:128,1
267,Drug:5107,Protein:593,0
268,Drug:1478,Protein:3588,1
269,Drug:1109,Protein:3141,0
270,Drug:3118,Protein:1262,1
271,Drug:2867,Protein:2637,0
272,Drug:4733,Protein:2110,0
273,Drug:3877,Protein:454,1
274,Drug:6018,Protein:912,0
275,Drug:1372,Protein:952,0
276,Drug:803,Protein:2733,1
277,Drug:5217,Protein:2247,1
278,Drug:2244,Protein:1514,0
279,Drug:666,Protein:605,0
280,Drug:5081,Protein:1887,0
281,Drug:6708,Protein:3949,0
282,Drug:6000,Protein:2537,1
283,Drug:1178,Protein:2528,1
284,Drug:2115,Protein:2173,0
285,Drug:6384,Protein:1602,1
286,Drug:885,Protein:1798,1
287,Drug:258,Protein:3370,0
288,Drug:3961,Protein:2345,1
289,Drug:3752,Protein:2402,0
290,Drug:120,Protein:4031,0
291,Drug:5455,Protein:1740,1
292,Drug:5404,Protein:603,0
293,Drug:3141,Protein:2929,1
294,Drug:4346,Protein:1430,1
295,Drug:6436,Protein:2090,0
296,Drug:4577,Protein:1373,0
297,Drug:1009,Protein:3929,1
298,Drug:2824,Protein:2649,1
299,Drug:2181,Protein:3592,0
300,Drug:5735,Protein:3387,1
301,Drug:5367,Protein:1096,0
302,Drug:4723,Protein:1798,1
303,Drug:3613,Protein:1374,1
304,Drug:1450,Protein:1998,0
305,Drug:3901,Protein:2554,0
306,Drug:1157,Protein:4413,0
307,Drug:4622,Protein:3208,0
308,Drug:2135,Protein:2791,0
309,Drug:4050,Protein:3617,0
310,Drug:3255,Protein:3127,1
311,Drug:2755,Protein:2486,0
312,Drug:929,Protein:3534,1
313,Drug:6401,Protein:420,1
314,Drug:285,Protein:2956,0
315,Drug:2703,Protein:3178,0
316,Drug:1818,Protein:3522,1
317,Drug:5927,Protein:1334,1
318,Drug:2409,Protein:3449,0
319,Drug:4340,Protein:3070,0
320,Drug:5332,Protein:4044,1
321,Drug:3609,Protein:3170,1
322,Drug:3602,Protein:2600,0
323,Drug:2465,Protein:117,0
324,Drug:101,Protein:4097,0
325,Drug:4767,Protein:2946,0
326,Drug:6189,Protein:675,0
327,Drug:4329,Protein:3588,1
328,Drug:501,Protein:3293,1
329,Drug:4443,Protein:2778,0
330,Drug:4696,Protein:4134,1
331,Drug:1170,Protein:1052,0
332,Drug:376,Protein:153,0
333,Drug:6285,Protein:669,0
334,Drug:4664,Protein:901,1
335,Drug:3998,Protein:2719,0
336,Drug:181,Protein:641,1
337,Drug:2466,Protein:986,0
338,Drug:4515,Protein:3379,0
339,Drug:3796,Protein:4471,0
340,Drug:1583,Protein:3873,0
341,Drug:1230,Protein:1968,0
342,Drug:4449,Protein:1368,1
343,Drug:2106,Protein:3265,1
344,Drug:3196,Protein:3942,0
345,Drug:6553,Protein:3622,1
346,Drug:2759,Protein:191,0
347,Drug:769,Protein:4350,1
348,Drug:4158,Protein:326,0
349,Drug:1431,Protein:2267,0
350,Drug:6674,Protein:3735,0
351,Drug:2931,Protein:3586,1
352,Drug:2199,Protein:1910,0
353,Drug:5741,Protein:534,0
354,Drug:5162,Protein:641,1
355,Drug:1024,Protein:1408,1
356,Drug:5462,Protein:1553,0
357,Drug:6513,Protein:4090,0
358,Drug:4380,Protein:576,1
359,Drug:5370,Protein:1676,0
360,Drug:5061,Protein:3420,1
361,Drug:3865,Protein:3106,1
362,Drug:5060,Protein:2257,0
363,Drug:2751,Protein:3508,0
364,Drug:5017,Protein:2176,0
365,Drug:3161,Protein:789,0
366,Drug:2812,Protein:851,1
367,Drug:4637,Protein:3404,0
368,Drug:1884,Protein:795,0
369,Drug:2767,Protein:2890,0
370,Drug:6424,Protein:3531,1
371,Drug:4069,Protein:1236,1
372,Drug:5686,Protein:4246,0
373,Drug:875,Protein:2453,0
374,Drug:4660,Protein:3409,1
375,Drug:1536,Protein:3988,0
376,Drug:743,Protein:709,0
377,Drug:4371,Protein:835,0
378,Drug:414,Protein:158,0
379,Drug:3944,Protein:1898,1
380,Drug:4708,Protein:2353,1
381,Drug:4654,Protein:1475,0
382,Drug:2204,Protein:3114,0
383,Drug:2607,Protein:937,1
384,Drug:2298,Protein:589,1
385,Drug:4714,Protein:4204,1
386,Drug:5631,Protein:1948,1
387,Drug:5126,Protein:952,0
388,Drug:3463,Protein:1727,0
389,Drug:640,Protein:63,0
390,Drug:6757,Protein:2733,1
391,Drug:761,Protein:3869,1
392,Drug:604,Protein:2839,1
393,Drug:782,Protein:1197,1
394,Drug:1738,Protein:1405,0
395,Drug:5339,Protein:3642,0
396,Drug:2069,Protein:1560,1
397,Drug:1985,Protein:2145,0
398,Drug:2063,Protein:2333,0
399,Drug:563,Protein:835,0
400,Drug:978,Protein:1573,0
401,Drug:1761,Protein:194,0
402,Drug:644,Protein:1275,0
403,Drug:4902,Protein:2906,0
404,Drug:3375,Protein:1375,1
405,Drug:4366,Protein:1085,1
406,Drug:4033,Protein:2039,1
407,Drug:2714,Protein:3825,0
408,Drug:4931,Protein:809,0
409,Drug:5911,Protein:3982,0
410,Drug:3293,Protein:1789,0
411,Drug:2700,Protein:280,0
412,Drug:982,Protein:3498,1
413,Drug:3695,Protein:2264,0
414,Drug:4769,Protein:3116,0
415,Drug:3505,Protein:2940,1
416,Drug:6476,Protein:4099,1
417,Drug:2679,Protein:180,0
418,Drug:4188,Protein:1069,1
419,Drug:636,Protein:3674,1
420,Drug:757,Protein:1759,0
421,Drug:607,Protein:675,0
422,Drug:3265,Protein:2729,0
423,Drug:4526,Protein:1587,0
424,Drug:6787,Protein:428,1
425,Drug:2682,Protein:4022,1
426,Drug:2399,Protein:1185,1
427,Drug:4723,Protein:3974,1
428,Drug:4578,Protein:1414,0
429,Drug:2264,Protein:2789,1
430,Drug:2505,Protein:3962,0
431,Drug:4004,Protein:2466,0
432,Drug:2005,Protein:2624,0
433,Drug:4208,Protein:1707,0
434,Drug:3233,Protein:1374,0
435,Drug:5642,Protein:1167,1
436,Drug:4244,Protein:3731,0
437,Drug:6640,Protein:1554,0
438,Drug:3012,Protein:697,0
439,Drug:5974,Protein:3886,0
440,Drug:2765,Protein:3683,0
441,Drug:3304,Protein:2065,0
442,Drug:921,Protein:2079,1
443,Drug:193,Protein:526,1
444,Drug:1062,Protein:866,1
445,Drug:2744,Protein:405,1
446,Drug:2413,Protein:3852,0
447,Drug:4059,Protein:2064,0
448,Drug:5495,Protein:3707,0
449,Drug:2141,Protein:1062,0
450,Drug:1488,Protein:432,1
451,Drug:6665,Protein:2653,0
452,Drug:3041,Protein:242,1
453,Drug:2747,Protein:3472,1
454,Drug:4592,Protein:4233,0
455,Drug:5557,Protein:3293,1
456,Drug:1010,Protein:1439,1
457,Drug:6220,Protein:2403,1
458,Drug:3635,Protein:3692,1
459,Drug:3381,Protein:428,1
460,Drug:3683,Protein:1566,0
461,Drug:6498,Protein:794,0
462,Drug:180,Protein:3112,1
463,Drug:4162,Protein:2441,0
464,Drug:1100,Protein:844,1
465,Drug:915,Protein:1810,1
466,Drug:908,Protein:387,0
467,Drug:2405,Protein:3284,1
468,Drug:4043,Protein:3049,1
469,Drug:5158,Protein:951,1
470,Drug:2774,Protein:1943,0
471,Drug:2576,Protein:425,1
472,Drug:1724,Protein:3395,1
473,Drug:866,Protein:3305,0
474,Drug:164,Protein:4321,1
475,Drug:4349,Protein:1332,1
476,Drug:5162,Protein:230,1
477,Drug:404,Protein:1456,1
478,Drug:5211,Protein:4229,1
479,Drug:4103,Protein:3013,1
480,Drug:4603,Protein:1355,0
481,Drug:5285,Protein:2789,1
482,Drug:5509,Protein:1783,1
483,Drug:6172,Protein:897,0
484,Drug:5979,Protein:2803,0
485,Drug:199,Protein:1096,0
486,Drug:3632,Protein:2532,0
487,Drug:5750,Protein:3103,0
488,Drug:1699,Protein:3792,1
489,Drug:4086,Protein:2946,0
490,Drug:4518,Protein:1199,0
491,Drug:4479,Protein:742,1
492,Drug:890,Protein:4327,0
493,Drug:994,Protein:3728,0
494,Drug:2999,Protein:1695,0
495,Drug:2955,Protein:3259,0
496,Drug:2713,Protein:3498,1
497,Drug:980,Protein:3774,0
498,Drug:3750,Protein:278,0
499,Drug:5057,Protein:2884,0
500,Drug:5429,Protein:2711,0
501,Drug:6615,Protein:2442,1
502,Drug:1579,Protein:1193,0
503,Drug:5964,Protein:3293,1
504,Drug:3752,Protein:2881,0
505,Drug:5270,Protein:1560,1
506,Drug:4460,Protein:4035,0
507,Drug:4911,Protein:1332,1
508,Drug:4903,Protein:3586,0
509,Drug:6249,Protein:606,0
510,Drug:6486,Protein:2445,1
511,Drug:2562,Protein:3871,1
512,Drug:49,Protein:4262,1
513,Drug:4748,Protein:2537,1
514,Drug:6640,Protein:3703,0
515,Drug:165,Protein:3655,1
516,Drug:5269,Protein:1780,0
517,Drug:3307,Protein:1298,1
518,Drug:5127,Protein:3982,0
519,Drug:2682,Protein:2218,0
520,Drug:6739,Protein:809,0
521,Drug:1017,Protein:2269,0
522,Drug:2867,Protein:897,0
523,Drug:5125,Protein:1527,0
524,Drug:1148,Protein:679,0
525,Drug:2332,Protein:3758,0
526,Drug:1387,Protein:3879,0
527,Drug:2318,Protein:2528,0
528,Drug:2397,Protein:3107,0
529,Drug:3799,Protein:987,1
530,Drug:2405,Protein:3942,1
531,Drug:1000,Protein:2723,1
532,Drug:2735,Protein:2282,1
533,Drug:198,Protein:3700,0
534,Drug:2488,Protein:1560,1
535,Drug:1664,Protein:967,1
536,Drug:1092,Protein:4229,1
537,Drug:5011,Protein:2596,0
538,Drug:2580,Protein:2234,0
539,Drug:1293,Protein:4449,1
540,Drug:343,Protein:3156,0
541,Drug:1326,Protein:3809,0
542,Drug:4431,Protein:3358,0
543,Drug:6221,Protein:262,1
544,Drug:5917,Protein:1354,0
545,Drug:6366,Protein:2994,0
546,Drug:6507,Protein:3314,0
547,Drug:1380,Protein:658,1
548,Drug:4492,Protein:303,1
549,Drug:5970,Protein:4455,0
550,Drug:1649,Protein:2273,0
551,Drug:2840,Protein:584,0
552,Drug:724,Protein:301,1
553,Drug:5020,Protein:3067,0
554,Drug:1920,Protein:1896,0
555,Drug:5756,Protein:1010,0
556,Drug:5900,Protein:3926,1
557,Drug:5,Protein:3292,1
558,Drug:521,Protein:1262,1
559,Drug:2523,Protein:1550,0
560,Drug:1584,Protein:4317,1
561,Drug:4690,Protein:4327,0
562,Drug:3783,Protein:3566,0
563,Drug:5713,Protein:38,1
564,Drug:1022,Protein:2796,0
565,Drug:801,Protein:2225,1
566,Drug:4303,Protein:389,1
567,Drug:4468,Protein:871,1
568,Drug:1456,Protein:911,0
569,Drug:5093,Protein:3716,0
570,Drug:5141,Protein:1099,1
571,Drug:4289,Protein:2519,1
572,Drug:2788,Protein:4438,0
573,Drug:1000,Protein:3667,1
574,Drug:4276,Protein:1061,0
575,Drug:3269,Protein:3287,0
576,Drug:112,Protein:3831,0
577,Drug:4614,Protein:4351,1
578,Drug:5982,Protein:1598,1
579,Drug:2990,Protein:3734,0
580,Drug:5745,Protein:3656,1
581,Drug:1318,Protein:3697,1
582,Drug:1349,Protein:2821,0
583,Drug:5763,Protein:792,1
584,Drug:2156,Protein:3516,0
585,Drug:1051,Protein:2704,0
586,Drug:4113,Protein:4028,1
587,Drug:3404,Protein:386,1
588,Drug:5422,Protein:2600,0
589,Drug:6356,Protein:1418,0
590,Drug:4438,Protein:1275,0
591,Drug:773,Protein:217,0
592,Drug:661,Protein:730,1
593,Drug:1622,Protein:428,1
594,Drug:3454,Protein:1950,0
595,Drug:5157,Protein:4045,0
596,Drug:6012,Protein:379,0
597,Drug:668,Protein:851,1
598,Drug:3031,Protein:768,0
599,Drug:5864,Protein:1340,1
600,Drug:3377,Protein:2863,0
601,Drug:6222,Protein:3905,0
602,Drug:3580,Protein:972,1
603,Drug:1609,Protein:4370,1
604,Drug:4138,Protein:3869,1
605,Drug:5610,Protein:4266,1
606,Drug:2620,Protein:3813,0
607,Drug:4655,Protein:672,0
608,Drug:5705,Protein:447,1
609,Drug:4045,Protein:2709,0
610,Drug:4001,Protein:216,1
611,Drug:1243,Protein:428,1
612,Drug:3877,Protein:356,1
613,Drug:2265,Protein:3168,0
614,Drug:6639,Protein:3010,1
615,Drug:4752,Protein:3962,0
616,Drug:1662,Protein:3387,0
617,Drug:6382,Protein:1647,1
618,Drug:3282,Protein:331,0
619,Drug:654,Protein:1794,1
620,Drug:4588,Protein:2374,0
621,Drug:2565,Protein:470,0
622,Drug:3768,Protein:3846,0
623,Drug:1761,Protein:1540,0
624,Drug:2666,Protein:4375,0
625,Drug:248,Protein:3206,1
626,Drug:1609,Protein:3717,1
627,Drug:6555,Protein:1331,0
628,Drug:3590,Protein:987,0
629,Drug:3738,Protein:315,0
630,Drug:4312,Protein:2704,0
631,Drug:2226,Protein:2354,1
632,Drug:5403,Protein:4274,1
633,Drug:625,Protein:4389,0
634,Drug:5358,Protein:3148,0
635,Drug:3802,Protein:3194,1
636,Drug:6501,Protein:2542,0
637,Drug:1805,Protein:1408,1
638,Drug:1677,Protein:1487,1
639,Drug:6036,Protein:303,0
640,Drug:2617,Protein:2589,0
641,Drug:5035,Protein:1389,0
642,Drug:2885,Protein:3344,0
643,Drug:222,Protein:840,1
644,Drug:932,Protein:428,1
645,Drug:4190,Protein:4463,0
646,Drug:4452,Protein:4278,1
647,Drug:4278,Protein:2649,1
648,Drug:4298,Protein:3924,0
649,Drug:1040,Protein:2735,0
650,Drug:3979,Protein:2205,1
651,Drug:891,Protein:2985,0
652,Drug:2490,Protein:2525,0
653,Drug:5575,Protein:1973,0
654,Drug:6221,Protein:1213,1
655,Drug:2157,Protein:111,0
656,Drug:6523,Protein:826,0
657,Drug:5306,Protein:938,0
658,Drug:644,Protein:2440,0
659,Drug:5762,Protein:1230,1
660,Drug:5705,Protein:964,1
661,Drug:5604,Protein:994,0
662,Drug:2761,Protein:2258,0
663,Drug:2573,Protein:2415,0
664,Drug:128,Protein:352,0
665,Drug:5582,Protein:2451,0
666,Drug:5996,Protein:407,0
667,Drug:658,Protein:1590,0
668,Drug:3533,Protein:3130,0
669,Drug:851,Protein:1350,0
670,Drug:3849,Protein:4225,0
671,Drug:218,Protein:2768,0
672,Drug:344,Protein:3141,1
673,Drug:4831,Protein:4411,0
674,Drug:4512,Protein:2529,0
675,Drug:4570,Protein:615,0
676,Drug:381,Protein:2204,0
677,Drug:3482,Protein:2570,0
678,Drug:2702,Protein:4129,0
679,Drug:6472,Protein:2675,1
680,Drug:4211,Protein:3869,1
681,Drug:2596,Protein:3367,1
682,Drug:2811,Protein:2780,0
683,Drug:818,Protein:3755,0
684,Drug:4273,Protein:1334,1
685,Drug:3703,Protein:4365,0
686,Drug:5368,Protein:3626,0
687,Drug:1860,Protein:2228,1
688,Drug:4537,Protein:3613,1
689,Drug:2607,Protein:1332,1
690,Drug:4580,Protein:857,0
691,Drug:3338,Protein:4306,0
692,Drug:3083,Protein:2143,0
693,Drug:3293,Protein:4162,0
694,Drug:828,Protein:948,0
695,Drug:2287,Protein:1049,1
696,Drug:5905,Protein:1006,1
697,Drug:3683,Protein:3203,1
698,Drug:42,Protein:3362,0
699,Drug:1305,Protein:948,0
700,Drug:1498,Protein:2380,0
701,Drug:3502,Protein:3727,1
702,Drug:5620,Protein:1602,1
703,Drug:288,Protein:1567,1
704,Drug:3420,Protein:1588,0
705,Drug:6537,Protein:3856,0
706,Drug:4873,Protein:1262,1
707,Drug:4075,Protein:1237,0
708,Drug:4878,Protein:3258,0
709,Drug:4640,Protein:1357,0
710,Drug:2437,Protein:2592,1
711,Drug:5905,Protein:2309,1
712,Drug:408,Protein:1119,0
713,Drug:4935,Protein:1539,1
714,Drug:3017,Protein:3453,0
715,Drug:967,Protein:3470,0
716,Drug:3572,Protein:2803,1
717,Drug:2012,Protein:249,1
718,Drug:171,Protein:4162,0
719,Drug:1384,Protein:963,1
720,Drug:1460,Protein:3404,0
721,Drug:5035,Protein:3682,0
722,Drug:220,Protein:937,1
723,Drug:5650,Protein:3441,0
724,Drug:5,Protein:1894,1
725,Drug:4707,Protein:2613,0
726,Drug:3539,Protein:990,1
727,Drug:1136,Protein:2309,0
728,Drug:1796,Protein:4010,1
729,Drug:5064,Protein:3462,1
730,Drug:4726,Protein:1082,0
731,Drug:369,Protein:3707,0
732,Drug:4195,Protein:3697,0
733,Drug:1698,Protein:4314,0
734,Drug:2972,Protein:3282,1
735,Drug:2205,Protein:1315,0
736,Drug:6782,Protein:1062,0
737,Drug:285,Protein:3233,1
738,Drug:2092,Protein:3696,0
739,Drug:6435,Protein:2597,0
740,Drug:3331,Protein:3170,0
741,Drug:4706,Protein:1167,1
742,Drug:4651,Protein:2045,0
743,Drug:3387,Protein:3588,1
744,Drug:141,Protein:410,0
745,Drug:1264,Protein:2537,1
746,Drug:1357,Protein:444,0
747,Drug:267,Protein:995,0
748,Drug:5801,Protein:979,0
749,Drug:2951,Protein:230,1
750,Drug:2328,Protein:4093,0
751,Drug:6084,Protein:328,1
752,Drug:2498,Protein:253,1
753,Drug:3877,Protein:1740,1
754,Drug:1863,Protein:2658,0
755,Drug:2330,Protein:1096,0
756,Drug:3785,Protein:3029,1
757,Drug:5749,Protein:3983,0
758,Drug:693,Protein:1520,0
759,Drug:5724,Protein:3076,1
760,Drug:6561,Protein:1265,0
761,Drug:2879,Protein:3284,0
762,Drug:3326,Protein:303,0
763,Drug:2942,Protein:1433,0
764,Drug:6382,Protein:1156,1
765,Drug:238,Protein:1560,1
766,Drug:4096,Protein:1360,1
767,Drug:1853,Protein:2477,0
768,Drug:2844,Protein:1852,1
769,Drug:1596,Protein:1114,0
770,Drug:4847,Protein:2741,0
771,Drug:5170,Protein:1156,1
772,Drug:4929,Protein:1197,0
773,Drug:4451,Protein:4459,0
774,Drug:4713,Protein:2604,0
775,Drug:740,Protein:425,0
776,Drug:3670,Protein:1335,1
777,Drug:6221,Protein:3506,1
778,Drug:4205,Protein:2587,0
779,Drug:2094,Protein:526,1
780,Drug:5664,Protein:126,0
781,Drug:5635,Protein:3975,1
782,Drug:40,Protein:296,1
783,Drug:5,Protein:2182,1
784,Drug:4575,Protein:2649,1
785,Drug:913,Protein:3827,0
786,Drug:448,Protein:1368,1
787,Drug:1522,Protein:2818,1
788,Drug:3122,Protein:2445,1
789,Drug:2807,Protein:2119,0
790,Drug:2596,Protein:4120,1
791,Drug:2913,Protein:2815,1
792,Drug:3134,Protein:1430,0
